timestamp_unix,timestamp_iso,direction,msg_type,size_bytes,processing_ms
1782663753.682,2026-06-28T17:22:33,outgoing,CallResult,81,0.000
1782663754.196,2026-06-28T17:22:34,incoming,MeterValues,880,0.000
1782663754.198,2026-06-28T17:22:34,incoming,MeterValues,0,0.404
1782663754.199,2026-06-28T17:22:34,outgoing,CallResult,45,0.000
1782663763.847,2026-06-28T17:22:43,incoming,Heartbeat,57,0.000
1782663763.848,2026-06-28T17:22:43,outgoing,CallResult,81,0.000
1782663764.334,2026-06-28T17:22:44,incoming,MeterValues,879,0.000
1782663764.337,2026-06-28T17:22:44,incoming,MeterValues,0,0.327
1782663764.337,2026-06-28T17:22:44,outgoing,CallResult,45,0.000
1782663773.863,2026-06-28T17:22:53,incoming,Heartbeat,57,0.000
1782663773.864,2026-06-28T17:22:53,outgoing,CallResult,81,0.000
1782663774.370,2026-06-28T17:22:54,incoming,MeterValues,880,0.000
1782663774.373,2026-06-28T17:22:54,incoming,MeterValues,0,0.279
1782663774.373,2026-06-28T17:22:54,outgoing,CallResult,45,0.000
1782663784.061,2026-06-28T17:23:04,incoming,Heartbeat,57,0.000
1782663784.062,2026-06-28T17:23:04,outgoing,CallResult,81,0.000
1782663784.557,2026-06-28T17:23:04,incoming,MeterValues,880,0.000
1782663784.559,2026-06-28T17:23:04,incoming,MeterValues,0,0.290
1782663784.560,2026-06-28T17:23:04,outgoing,CallResult,45,0.000
1782663794.272,2026-06-28T17:23:14,incoming,Heartbeat,57,0.000
1782663794.274,2026-06-28T17:23:14,outgoing,CallResult,81,0.000
1782663794.777,2026-06-28T17:23:14,incoming,MeterValues,880,0.000
1782663794.779,2026-06-28T17:23:14,incoming,MeterValues,0,0.289
1782663794.780,2026-06-28T17:23:14,outgoing,CallResult,45,0.000
1782663801.191,2026-06-28T17:23:21,outgoing,SetVariables,461,0.000
1782663801.250,2026-06-28T17:23:21,incoming,CallResult,472,0.000
1782663804.398,2026-06-28T17:23:24,incoming,Heartbeat,57,0.000
1782663804.399,2026-06-28T17:23:24,outgoing,CallResult,81,0.000
1782663804.813,2026-06-28T17:23:24,incoming,MeterValues,880,0.000
1782663804.815,2026-06-28T17:23:24,incoming,MeterValues,0,0.281
1782663804.816,2026-06-28T17:23:24,outgoing,CallResult,45,0.000
1782663809.338,2026-06-28T17:23:29,outgoing,SetVariables,461,0.000
1782663809.492,2026-06-28T17:23:29,incoming,CallResult,472,0.000
1782663814.464,2026-06-28T17:23:34,incoming,Heartbeat,57,0.000
1782663814.469,2026-06-28T17:23:34,outgoing,CallResult,81,0.000
1782663814.847,2026-06-28T17:23:34,incoming,MeterValues,880,0.000
1782663814.849,2026-06-28T17:23:34,incoming,MeterValues,0,0.340
1782663814.850,2026-06-28T17:23:34,outgoing,CallResult,45,0.000
1782663824.498,2026-06-28T17:23:44,incoming,Heartbeat,57,0.000
1782663824.500,2026-06-28T17:23:44,outgoing,CallResult,81,0.000
1782663824.950,2026-06-28T17:23:44,incoming,MeterValues,880,0.000
1782663824.953,2026-06-28T17:23:44,incoming,MeterValues,0,0.296
1782663824.953,2026-06-28T17:23:44,outgoing,CallResult,45,0.000
1782663834.747,2026-06-28T17:23:54,incoming,Heartbeat,57,0.000
1782663834.748,2026-06-28T17:23:54,outgoing,CallResult,81,0.000
1782663835.182,2026-06-28T17:23:55,incoming,MeterValues,880,0.000
1782663835.184,2026-06-28T17:23:55,incoming,MeterValues,0,0.392
1782663835.185,2026-06-28T17:23:55,outgoing,CallResult,45,0.000
1782663844.942,2026-06-28T17:24:04,incoming,Heartbeat,57,0.000
1782663844.944,2026-06-28T17:24:04,outgoing,CallResult,81,0.000
1782663845.397,2026-06-28T17:24:05,incoming,MeterValues,880,0.000
1782663845.400,2026-06-28T17:24:05,incoming,MeterValues,0,0.317
1782663845.400,2026-06-28T17:24:05,outgoing,CallResult,45,0.000
1782663855.038,2026-06-28T17:24:15,incoming,Heartbeat,57,0.000
1782663855.039,2026-06-28T17:24:15,outgoing,CallResult,81,0.000
1782663855.507,2026-06-28T17:24:15,incoming,MeterValues,880,0.000
1782663855.510,2026-06-28T17:24:15,incoming,MeterValues,0,0.277
1782663855.510,2026-06-28T17:24:15,outgoing,CallResult,45,0.000
1782663865.243,2026-06-28T17:24:25,incoming,Heartbeat,57,0.000
1782663865.244,2026-06-28T17:24:25,outgoing,CallResult,81,0.000
1782663865.545,2026-06-28T17:24:25,incoming,MeterValues,879,0.000
1782663865.547,2026-06-28T17:24:25,incoming,MeterValues,0,0.277
1782663865.548,2026-06-28T17:24:25,outgoing,CallResult,45,0.000
1782663875.262,2026-06-28T17:24:35,incoming,Heartbeat,57,0.000
1782663875.263,2026-06-28T17:24:35,outgoing,CallResult,81,0.000
1782663875.846,2026-06-28T17:24:35,incoming,MeterValues,880,0.000
1782663875.849,2026-06-28T17:24:35,incoming,MeterValues,0,0.283
1782663875.849,2026-06-28T17:24:35,outgoing,CallResult,45,0.000
1782663885.524,2026-06-28T17:24:45,incoming,Heartbeat,57,0.000
1782663885.525,2026-06-28T17:24:45,outgoing,CallResult,81,0.000
1782663885.933,2026-06-28T17:24:45,incoming,MeterValues,879,0.000
1782663885.936,2026-06-28T17:24:45,incoming,MeterValues,0,0.363
1782663885.936,2026-06-28T17:24:45,outgoing,CallResult,45,0.000
1782663895.559,2026-06-28T17:24:55,incoming,Heartbeat,57,0.000
1782663895.560,2026-06-28T17:24:55,outgoing,CallResult,81,0.000
1782663896.018,2026-06-28T17:24:56,incoming,MeterValues,880,0.000
1782663896.020,2026-06-28T17:24:56,incoming,MeterValues,0,0.407
1782663896.021,2026-06-28T17:24:56,outgoing,CallResult,45,0.000
1782663905.577,2026-06-28T17:25:05,incoming,Heartbeat,57,0.000
1782663905.578,2026-06-28T17:25:05,outgoing,CallResult,81,0.000
1782663906.056,2026-06-28T17:25:06,incoming,MeterValues,879,0.000
1782663906.059,2026-06-28T17:25:06,incoming,MeterValues,0,0.315
1782663906.059,2026-06-28T17:25:06,outgoing,CallResult,45,0.000
1782663915.629,2026-06-28T17:25:15,incoming,Heartbeat,57,0.000
1782663915.630,2026-06-28T17:25:15,outgoing,CallResult,81,0.000
1782663916.123,2026-06-28T17:25:16,incoming,MeterValues,880,0.000
1782663916.126,2026-06-28T17:25:16,incoming,MeterValues,0,0.430
1782663916.127,2026-06-28T17:25:16,outgoing,CallResult,45,0.000
1782663925.716,2026-06-28T17:25:25,incoming,Heartbeat,57,0.000
1782663925.717,2026-06-28T17:25:25,outgoing,CallResult,81,0.000
1782663926.163,2026-06-28T17:25:26,incoming,MeterValues,879,0.000
1782663926.165,2026-06-28T17:25:26,incoming,MeterValues,0,0.330
1782663926.166,2026-06-28T17:25:26,outgoing,CallResult,45,0.000
1782663936.131,2026-06-28T17:25:36,incoming,Heartbeat,57,0.000
1782663936.132,2026-06-28T17:25:36,outgoing,CallResult,81,0.000
1782663936.197,2026-06-28T17:25:36,incoming,MeterValues,880,0.000
1782663936.199,2026-06-28T17:25:36,incoming,MeterValues,0,0.277
1782663936.200,2026-06-28T17:25:36,outgoing,CallResult,45,0.000
1782663946.568,2026-06-28T17:25:46,incoming,Heartbeat,57,0.000
1782663946.569,2026-06-28T17:25:46,outgoing,CallResult,81,0.000
1782663946.576,2026-06-28T17:25:46,incoming,MeterValues,881,0.000
1782663946.579,2026-06-28T17:25:46,incoming,MeterValues,0,0.268
1782663946.579,2026-06-28T17:25:46,outgoing,CallResult,45,0.000
1782663956.587,2026-06-28T17:25:56,incoming,Heartbeat,57,0.000
1782663956.588,2026-06-28T17:25:56,outgoing,CallResult,81,0.000
1782663956.609,2026-06-28T17:25:56,incoming,MeterValues,881,0.000
1782663956.612,2026-06-28T17:25:56,incoming,MeterValues,0,0.393
1782663956.612,2026-06-28T17:25:56,outgoing,CallResult,45,0.000
1782663966.817,2026-06-28T17:26:06,incoming,Heartbeat,57,0.000
1782663966.818,2026-06-28T17:26:06,outgoing,CallResult,81,0.000
1782663966.826,2026-06-28T17:26:06,incoming,MeterValues,881,0.000
1782663966.873,2026-06-28T17:26:06,incoming,MeterValues,0,0.329
1782663966.873,2026-06-28T17:26:06,outgoing,CallResult,45,0.000
1782663976.831,2026-06-28T17:26:16,incoming,Heartbeat,57,0.000
1782663976.832,2026-06-28T17:26:16,outgoing,CallResult,81,0.000
1782663976.906,2026-06-28T17:26:16,incoming,MeterValues,881,0.000
1782663976.908,2026-06-28T17:26:16,incoming,MeterValues,0,0.342
1782663976.909,2026-06-28T17:26:16,outgoing,CallResult,45,0.000
1782663986.849,2026-06-28T17:26:26,incoming,Heartbeat,57,0.000
1782663986.850,2026-06-28T17:26:26,outgoing,CallResult,81,0.000
1782663986.941,2026-06-28T17:26:26,incoming,MeterValues,881,0.000
1782663986.943,2026-06-28T17:26:26,incoming,MeterValues,0,0.240
1782663986.943,2026-06-28T17:26:26,outgoing,CallResult,45,0.000
1782663996.865,2026-06-28T17:26:36,incoming,Heartbeat,57,0.000
1782663996.866,2026-06-28T17:26:36,outgoing,CallResult,81,0.000
1782663997.212,2026-06-28T17:26:37,incoming,MeterValues,881,0.000
1782663997.215,2026-06-28T17:26:37,incoming,MeterValues,0,0.271
1782663997.215,2026-06-28T17:26:37,outgoing,CallResult,45,0.000
1782664007.045,2026-06-28T17:26:47,incoming,Heartbeat,57,0.000
1782664007.046,2026-06-28T17:26:47,outgoing,CallResult,81,0.000
1782664007.248,2026-06-28T17:26:47,incoming,MeterValues,881,0.000
1782664007.250,2026-06-28T17:26:47,incoming,MeterValues,0,0.266
1782664007.250,2026-06-28T17:26:47,outgoing,CallResult,45,0.000
1782664017.080,2026-06-28T17:26:57,incoming,Heartbeat,57,0.000
1782664017.082,2026-06-28T17:26:57,outgoing,CallResult,81,0.000
1782664017.280,2026-06-28T17:26:57,incoming,MeterValues,881,0.000
1782664017.282,2026-06-28T17:26:57,incoming,MeterValues,0,0.230
1782664017.283,2026-06-28T17:26:57,outgoing,CallResult,45,0.000
1782664027.097,2026-06-28T17:27:07,incoming,Heartbeat,57,0.000
1782664027.099,2026-06-28T17:27:07,outgoing,CallResult,81,0.000
1782664027.545,2026-06-28T17:27:07,incoming,MeterValues,881,0.000
1782664027.547,2026-06-28T17:27:07,incoming,MeterValues,0,0.404
1782664027.548,2026-06-28T17:27:07,outgoing,CallResult,45,0.000
1782664037.119,2026-06-28T17:27:17,incoming,Heartbeat,57,0.000
1782664037.120,2026-06-28T17:27:17,outgoing,CallResult,81,0.000
1782664037.591,2026-06-28T17:27:17,incoming,MeterValues,881,0.000
1782664037.593,2026-06-28T17:27:17,incoming,MeterValues,0,0.328
1782664037.594,2026-06-28T17:27:17,outgoing,CallResult,45,0.000
1782664047.288,2026-06-28T17:27:27,incoming,Heartbeat,57,0.000
1782664047.289,2026-06-28T17:27:27,outgoing,CallResult,81,0.000
1782664047.878,2026-06-28T17:27:27,incoming,MeterValues,881,0.000
1782664047.881,2026-06-28T17:27:27,incoming,MeterValues,0,0.427
1782664047.882,2026-06-28T17:27:27,outgoing,CallResult,45,0.000
1782664057.305,2026-06-28T17:27:37,incoming,Heartbeat,57,0.000
1782664057.307,2026-06-28T17:27:37,outgoing,CallResult,81,0.000
1782664057.991,2026-06-28T17:27:37,incoming,MeterValues,881,0.000
1782664057.993,2026-06-28T17:27:37,incoming,MeterValues,0,0.336
1782664057.994,2026-06-28T17:27:37,outgoing,CallResult,45,0.000
1782664067.378,2026-06-28T17:27:47,incoming,Heartbeat,57,0.000
1782664067.381,2026-06-28T17:27:47,outgoing,CallResult,81,0.000
1782664068.025,2026-06-28T17:27:48,incoming,MeterValues,881,0.000
1782664068.028,2026-06-28T17:27:48,incoming,MeterValues,0,0.340
1782664068.028,2026-06-28T17:27:48,outgoing,CallResult,45,0.000
1782664077.394,2026-06-28T17:27:57,incoming,Heartbeat,57,0.000
1782664077.395,2026-06-28T17:27:57,outgoing,CallResult,81,0.000
1782664078.106,2026-06-28T17:27:58,incoming,MeterValues,881,0.000
1782664078.109,2026-06-28T17:27:58,incoming,MeterValues,0,0.282
1782664078.109,2026-06-28T17:27:58,outgoing,CallResult,45,0.000
1782664087.518,2026-06-28T17:28:07,incoming,Heartbeat,57,0.000
1782664087.519,2026-06-28T17:28:07,outgoing,CallResult,81,0.000
1782664088.141,2026-06-28T17:28:08,incoming,MeterValues,881,0.000
1782664088.143,2026-06-28T17:28:08,incoming,MeterValues,0,0.339
1782664088.144,2026-06-28T17:28:08,outgoing,CallResult,45,0.000
1782664097.530,2026-06-28T17:28:17,incoming,Heartbeat,57,0.000
1782664097.531,2026-06-28T17:28:17,outgoing,CallResult,81,0.000
1782664098.175,2026-06-28T17:28:18,incoming,MeterValues,881,0.000
1782664098.177,2026-06-28T17:28:18,incoming,MeterValues,0,0.423
1782664098.178,2026-06-28T17:28:18,outgoing,CallResult,45,0.000
1782664107.547,2026-06-28T17:28:27,incoming,Heartbeat,57,0.000
1782664107.548,2026-06-28T17:28:27,outgoing,CallResult,81,0.000
1782664108.399,2026-06-28T17:28:28,incoming,MeterValues,881,0.000
1782664108.401,2026-06-28T17:28:28,incoming,MeterValues,0,0.417
1782664108.402,2026-06-28T17:28:28,outgoing,CallResult,45,0.000
1782664117.751,2026-06-28T17:28:37,incoming,Heartbeat,57,0.000
1782664117.752,2026-06-28T17:28:37,outgoing,CallResult,81,0.000
1782664118.617,2026-06-28T17:28:38,incoming,MeterValues,881,0.000
1782664118.619,2026-06-28T17:28:38,incoming,MeterValues,0,0.283
1782664118.620,2026-06-28T17:28:38,outgoing,CallResult,45,0.000
1782664127.764,2026-06-28T17:28:47,incoming,Heartbeat,57,0.000
1782664127.765,2026-06-28T17:28:47,outgoing,CallResult,81,0.000
1782664128.652,2026-06-28T17:28:48,incoming,MeterValues,881,0.000
1782664128.654,2026-06-28T17:28:48,incoming,MeterValues,0,0.318
1782664128.655,2026-06-28T17:28:48,outgoing,CallResult,45,0.000
1782664137.902,2026-06-28T17:28:57,incoming,Heartbeat,57,0.000
1782664137.903,2026-06-28T17:28:57,outgoing,CallResult,81,0.000
1782664138.760,2026-06-28T17:28:58,incoming,MeterValues,881,0.000
1782664138.762,2026-06-28T17:28:58,incoming,MeterValues,0,0.275
1782664138.762,2026-06-28T17:28:58,outgoing,CallResult,45,0.000
1782664147.913,2026-06-28T17:29:07,incoming,Heartbeat,57,0.000
1782664147.914,2026-06-28T17:29:07,outgoing,CallResult,81,0.000
1782664148.790,2026-06-28T17:29:08,incoming,MeterValues,881,0.000
1782664148.793,2026-06-28T17:29:08,incoming,MeterValues,0,0.277
1782664148.793,2026-06-28T17:29:08,outgoing,CallResult,45,0.000
1782664158.040,2026-06-28T17:29:18,incoming,Heartbeat,57,0.000
1782664158.041,2026-06-28T17:29:18,outgoing,CallResult,81,0.000
1782664158.902,2026-06-28T17:29:18,incoming,MeterValues,881,0.000
1782664158.905,2026-06-28T17:29:18,incoming,MeterValues,0,0.279
1782664158.905,2026-06-28T17:29:18,outgoing,CallResult,45,0.000
1782664168.053,2026-06-28T17:29:28,incoming,Heartbeat,57,0.000
1782664168.054,2026-06-28T17:29:28,outgoing,CallResult,81,0.000
1782664168.936,2026-06-28T17:29:28,incoming,MeterValues,881,0.000
1782664168.939,2026-06-28T17:29:28,incoming,MeterValues,0,0.274
1782664168.939,2026-06-28T17:29:28,outgoing,CallResult,45,0.000
1782664178.252,2026-06-28T17:29:38,incoming,Heartbeat,57,0.000
1782664178.253,2026-06-28T17:29:38,outgoing,CallResult,81,0.000
1782664179.103,2026-06-28T17:29:39,incoming,MeterValues,881,0.000
1782664179.106,2026-06-28T17:29:39,incoming,MeterValues,0,0.401
1782664179.106,2026-06-28T17:29:39,outgoing,CallResult,45,0.000
1782664188.269,2026-06-28T17:29:48,incoming,Heartbeat,57,0.000
1782664188.270,2026-06-28T17:29:48,outgoing,CallResult,81,0.000
1782664189.158,2026-06-28T17:29:49,incoming,MeterValues,881,0.000
1782664189.160,2026-06-28T17:29:49,incoming,MeterValues,0,0.287
1782664189.161,2026-06-28T17:29:49,outgoing,CallResult,45,0.000
1782664198.285,2026-06-28T17:29:58,incoming,Heartbeat,57,0.000
1782664198.286,2026-06-28T17:29:58,outgoing,CallResult,81,0.000
1782664199.193,2026-06-28T17:29:59,incoming,MeterValues,881,0.000
1782664199.196,2026-06-28T17:29:59,incoming,MeterValues,0,0.340
1782664199.196,2026-06-28T17:29:59,outgoing,CallResult,45,0.000
1782664208.297,2026-06-28T17:30:08,incoming,Heartbeat,57,0.000
1782664208.298,2026-06-28T17:30:08,outgoing,CallResult,81,0.000
1782664209.228,2026-06-28T17:30:09,incoming,MeterValues,881,0.000
1782664209.230,2026-06-28T17:30:09,incoming,MeterValues,0,0.297
1782664209.231,2026-06-28T17:30:09,outgoing,CallResult,45,0.000
1782664218.310,2026-06-28T17:30:18,incoming,Heartbeat,57,0.000
1782664218.311,2026-06-28T17:30:18,outgoing,CallResult,81,0.000
1782664219.860,2026-06-28T17:30:19,incoming,MeterValues,881,0.000
1782664219.862,2026-06-28T17:30:19,incoming,MeterValues,0,0.419
1782664219.863,2026-06-28T17:30:19,outgoing,CallResult,45,0.000
1782664228.377,2026-06-28T17:30:28,incoming,Heartbeat,57,0.000
1782664228.378,2026-06-28T17:30:28,outgoing,CallResult,81,0.000
1782664230.071,2026-06-28T17:30:30,incoming,MeterValues,890,0.000
1782664230.074,2026-06-28T17:30:30,incoming,MeterValues,0,0.288
1782664230.074,2026-06-28T17:30:30,outgoing,CallResult,45,0.000
1782664238.609,2026-06-28T17:30:38,incoming,Heartbeat,57,0.000
1782664238.610,2026-06-28T17:30:38,outgoing,CallResult,81,0.000
1782664240.105,2026-06-28T17:30:40,incoming,MeterValues,890,0.000
1782664240.108,2026-06-28T17:30:40,incoming,MeterValues,0,0.416
1782664240.108,2026-06-28T17:30:40,outgoing,CallResult,45,0.000
1782664248.632,2026-06-28T17:30:48,incoming,Heartbeat,57,0.000
1782664248.633,2026-06-28T17:30:48,outgoing,CallResult,81,0.000
1782664250.576,2026-06-28T17:30:50,incoming,MeterValues,888,0.000
1782664250.579,2026-06-28T17:30:50,incoming,MeterValues,0,0.423
1782664250.579,2026-06-28T17:30:50,outgoing,CallResult,45,0.000
1782664258.654,2026-06-28T17:30:58,incoming,Heartbeat,57,0.000
1782664258.655,2026-06-28T17:30:58,outgoing,CallResult,81,0.000
1782664260.610,2026-06-28T17:31:00,incoming,MeterValues,879,0.000
1782664260.613,2026-06-28T17:31:00,incoming,MeterValues,0,0.315
1782664260.613,2026-06-28T17:31:00,outgoing,CallResult,45,0.000
1782664268.670,2026-06-28T17:31:08,incoming,Heartbeat,57,0.000
1782664268.671,2026-06-28T17:31:08,outgoing,CallResult,81,0.000
1782664270.654,2026-06-28T17:31:10,incoming,MeterValues,880,0.000
1782664270.657,2026-06-28T17:31:10,incoming,MeterValues,0,0.350
1782664270.657,2026-06-28T17:31:10,outgoing,CallResult,45,0.000
1782664278.688,2026-06-28T17:31:18,incoming,Heartbeat,57,0.000
1782664278.689,2026-06-28T17:31:18,outgoing,CallResult,81,0.000
1782664280.735,2026-06-28T17:31:20,incoming,MeterValues,880,0.000
1782664280.737,2026-06-28T17:31:20,incoming,MeterValues,0,0.384
1782664280.738,2026-06-28T17:31:20,outgoing,CallResult,45,0.000
1782664288.788,2026-06-28T17:31:28,incoming,Heartbeat,57,0.000
1782664288.789,2026-06-28T17:31:28,outgoing,CallResult,81,0.000
1782664290.957,2026-06-28T17:31:30,incoming,MeterValues,868,0.000
1782664290.959,2026-06-28T17:31:30,incoming,MeterValues,0,0.370
1782664290.960,2026-06-28T17:31:30,outgoing,CallResult,45,0.000
1782664298.804,2026-06-28T17:31:38,incoming,Heartbeat,57,0.000
1782664298.805,2026-06-28T17:31:38,outgoing,CallResult,81,0.000
1782664300.996,2026-06-28T17:31:40,incoming,MeterValues,872,0.000
1782664300.999,2026-06-28T17:31:40,incoming,MeterValues,0,0.414
1782664300.999,2026-06-28T17:31:40,outgoing,CallResult,45,0.000
1782664309.025,2026-06-28T17:31:49,incoming,Heartbeat,57,0.000
1782664309.026,2026-06-28T17:31:49,outgoing,CallResult,81,0.000
1782664311.243,2026-06-28T17:31:51,incoming,MeterValues,868,0.000
1782664311.245,2026-06-28T17:31:51,incoming,MeterValues,0,0.401
1782664311.246,2026-06-28T17:31:51,outgoing,CallResult,45,0.000
1782664319.038,2026-06-28T17:31:59,incoming,Heartbeat,57,0.000
1782664319.039,2026-06-28T17:31:59,outgoing,CallResult,81,0.000
1782664321.447,2026-06-28T17:32:01,incoming,MeterValues,878,0.000
1782664321.450,2026-06-28T17:32:01,incoming,MeterValues,0,0.342
1782664321.451,2026-06-28T17:32:01,outgoing,CallResult,45,0.000
1782664329.181,2026-06-28T17:32:09,incoming,Heartbeat,57,0.000
1782664329.182,2026-06-28T17:32:09,outgoing,CallResult,81,0.000
1782664331.482,2026-06-28T17:32:11,incoming,MeterValues,868,0.000
1782664331.484,2026-06-28T17:32:11,incoming,MeterValues,0,0.299
1782664331.485,2026-06-28T17:32:11,outgoing,CallResult,45,0.000
1782664339.201,2026-06-28T17:32:19,incoming,Heartbeat,57,0.000
1782664339.202,2026-06-28T17:32:19,outgoing,CallResult,81,0.000
1782664341.553,2026-06-28T17:32:21,incoming,MeterValues,868,0.000
1782664341.555,2026-06-28T17:32:21,incoming,MeterValues,0,0.264
1782664341.555,2026-06-28T17:32:21,outgoing,CallResult,45,0.000
1782664349.616,2026-06-28T17:32:29,incoming,Heartbeat,57,0.000
1782664349.617,2026-06-28T17:32:29,outgoing,CallResult,81,0.000
1782664351.764,2026-06-28T17:32:31,incoming,MeterValues,868,0.000
1782664351.767,2026-06-28T17:32:31,incoming,MeterValues,0,0.269
1782664351.767,2026-06-28T17:32:31,outgoing,CallResult,45,0.000
1782664359.628,2026-06-28T17:32:39,incoming,Heartbeat,57,0.000
1782664359.629,2026-06-28T17:32:39,outgoing,CallResult,81,0.000
1782664361.973,2026-06-28T17:32:41,incoming,MeterValues,868,0.000
