timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,grid.py_pid,grid.py_cpu_pct,grid.py_rss_mb
1782663520.3964999,2026-06-28T16:18:40Z,10.6,502.3,3446.9,2419,0.0,15.0
1782663525.3971949,2026-06-28T16:18:45Z,15.4,577.5,3370.9,2419,0.0,15.0
1782663530.3978267,2026-06-28T16:18:50Z,5.6,580.4,3368.0,2419,0.0,15.0
1782663535.39839,2026-06-28T16:18:55Z,1.1,568.9,3379.5,2419,0.0,15.0
1782663540.399088,2026-06-28T16:19:00Z,1.1,562.9,3385.4,2419,0.0,15.0
1782663545.3998067,2026-06-28T16:19:05Z,1.2,556.3,3392.0,2419,0.0,15.0
1782663550.4004176,2026-06-28T16:19:10Z,1.1,552.1,3396.3,2419,0.0,15.0
1782663555.4011285,2026-06-28T16:19:15Z,1.2,558.0,3390.4,2419,0.0,15.0
1782663560.4018376,2026-06-28T16:19:20Z,5.0,346.5,3601.6,2419,0.2,15.0
