timestamp_unix,timestamp_iso,loop_ms,voltage_v,current_a,power_kw,soc_pct
1782237057.994,2026-06-23T18:50:57,0.533,550.40,9.084,5.000,61.0
1782237062.091,2026-06-23T18:51:02,0.510,550.40,0.000,0.000,61.0
1782237066.189,2026-06-23T18:51:06,0.509,550.40,9.084,5.000,61.0
1782237070.289,2026-06-23T18:51:10,0.498,550.40,0.000,0.000,61.0
1782237074.381,2026-06-23T18:51:14,0.504,550.40,9.084,5.000,61.0
1782237078.481,2026-06-23T18:51:18,0.534,550.40,0.000,0.000,61.0
1782237082.485,2026-06-23T18:51:22,0.523,550.40,9.084,5.000,61.0
1782237086.588,2026-06-23T18:51:26,0.499,550.40,0.000,0.000,61.0
1782237090.685,2026-06-23T18:51:30,0.503,550.40,-18.170,-10.001,61.0
1782237094.733,2026-06-23T18:51:34,0.502,550.40,-9.084,-5.000,61.0
1782237098.823,2026-06-23T18:51:38,0.613,550.40,0.000,0.000,61.0
1782237102.918,2026-06-23T18:51:42,0.515,550.40,9.084,5.000,61.0
1782237107.023,2026-06-23T18:51:47,0.602,550.40,18.170,10.001,61.0
1782237111.014,2026-06-23T18:51:51,0.694,550.40,0.000,0.000,61.0
1782237115.112,2026-06-23T18:51:55,0.511,550.40,9.084,5.000,61.0
1782237119.213,2026-06-23T18:51:59,0.606,550.40,0.000,0.000,61.0
1782237123.303,2026-06-23T18:52:03,0.540,550.40,9.084,5.000,61.0
1782237127.407,2026-06-23T18:52:07,0.502,550.40,0.000,0.000,61.0
1782237131.361,2026-06-23T18:52:11,0.514,550.40,9.084,5.000,61.0
1782237135.472,2026-06-23T18:52:15,0.502,550.40,18.170,10.001,61.0
1782237139.468,2026-06-23T18:52:19,0.600,550.40,0.000,0.000,61.0
1782237143.565,2026-06-23T18:52:23,0.501,550.40,9.084,5.000,61.0
1782237147.568,2026-06-23T18:52:27,0.500,550.40,0.000,0.000,61.0
1782237151.661,2026-06-23T18:52:31,0.505,550.40,9.084,5.000,61.0
1782237155.760,2026-06-23T18:52:35,1.105,550.40,0.000,0.000,61.0
1782237159.720,2026-06-23T18:52:39,0.713,550.40,9.084,5.000,61.0
1782237163.824,2026-06-23T18:52:43,0.627,550.40,0.000,0.000,61.0
1782237167.823,2026-06-23T18:52:47,0.504,550.40,9.084,5.000,61.0
1782237171.826,2026-06-23T18:52:51,0.615,550.40,0.000,0.000,61.0
1782237175.924,2026-06-23T18:52:55,0.549,550.40,9.084,5.000,61.0
1782237180.023,2026-06-23T18:53:00,0.517,550.40,0.000,0.000,61.0
1782237184.129,2026-06-23T18:53:04,0.720,550.40,9.084,5.000,61.0
1782237188.174,2026-06-23T18:53:08,0.505,550.40,0.000,0.000,62.0
1782237192.273,2026-06-23T18:53:12,0.503,550.40,9.084,5.000,62.0
1782237196.369,2026-06-23T18:53:16,0.545,550.40,0.000,0.000,62.0
1782237200.462,2026-06-23T18:53:20,0.503,550.40,9.084,5.000,62.0
1782237204.557,2026-06-23T18:53:24,0.544,550.40,0.000,0.000,62.0
1782237208.655,2026-06-23T18:53:28,0.509,550.40,9.084,5.000,62.0
1782237212.752,2026-06-23T18:53:32,0.568,550.40,0.000,0.000,62.0
1782237216.841,2026-06-23T18:53:36,0.511,550.40,9.084,5.000,62.0
1782237220.934,2026-06-23T18:53:40,0.643,550.40,0.000,0.000,62.0
1782237225.027,2026-06-23T18:53:45,0.572,550.40,9.084,5.000,62.0
1782237229.074,2026-06-23T18:53:49,0.555,550.40,0.000,0.000,62.0
1782237233.194,2026-06-23T18:53:53,0.557,550.40,9.084,5.000,62.0
1782237237.194,2026-06-23T18:53:57,0.630,550.40,18.170,10.001,62.0
1782237241.189,2026-06-23T18:54:01,0.523,550.40,0.000,0.000,62.0
1782237245.291,2026-06-23T18:54:05,0.716,550.40,9.084,5.000,62.0
1782237249.387,2026-06-23T18:54:09,0.621,550.40,0.000,0.000,62.0
1782237253.485,2026-06-23T18:54:13,0.550,550.40,9.084,5.000,62.0
1782237257.588,2026-06-23T18:54:17,0.511,550.40,0.000,0.000,62.0
1782237261.541,2026-06-23T18:54:21,0.575,550.40,9.084,5.000,62.0
1782237265.637,2026-06-23T18:54:25,0.600,550.40,18.170,10.001,62.0
1782237269.730,2026-06-23T18:54:29,0.618,550.40,0.000,0.000,62.0
1782237273.828,2026-06-23T18:54:33,0.578,550.40,9.084,5.000,62.0
1782237277.824,2026-06-23T18:54:37,0.508,550.40,0.000,0.000,62.0
1782237281.922,2026-06-23T18:54:41,0.588,550.40,9.084,5.000,62.0
1782237286.027,2026-06-23T18:54:46,0.759,550.40,0.000,0.000,62.0
1782237290.132,2026-06-23T18:54:50,0.689,550.40,9.084,5.000,62.0
1782237294.086,2026-06-23T18:54:54,0.555,550.40,0.000,0.000,62.0
1782237298.187,2026-06-23T18:54:58,0.674,550.40,9.084,5.000,62.0
1782237302.195,2026-06-23T18:55:02,0.501,550.40,0.000,0.000,62.0
1782237306.196,2026-06-23T18:55:06,0.504,550.40,9.084,5.000,62.0
1782237310.197,2026-06-23T18:55:10,0.583,550.40,0.000,0.000,62.0
1782237314.296,2026-06-23T18:55:14,0.798,550.40,9.084,5.000,62.0
1782237318.249,2026-06-23T18:55:18,0.506,550.40,0.000,0.000,62.0
1782237322.342,2026-06-23T18:55:22,0.551,550.40,9.084,5.000,62.0
1782237326.441,2026-06-23T18:55:26,0.550,550.40,0.000,0.000,62.0
1782237330.535,2026-06-23T18:55:30,0.553,550.40,9.084,5.000,62.0
1782237334.632,2026-06-23T18:55:34,0.503,550.40,0.000,0.000,62.0
1782237338.725,2026-06-23T18:55:38,0.666,550.40,9.084,5.000,62.0
1782237342.821,2026-06-23T18:55:42,0.723,550.40,0.000,0.000,62.0
1782237346.915,2026-06-23T18:55:46,0.500,550.40,9.084,5.000,62.0
1782237351.012,2026-06-23T18:55:51,0.600,550.40,0.000,0.000,62.0
1782237355.061,2026-06-23T18:55:55,0.693,550.40,-18.170,-10.001,62.0
1782237359.156,2026-06-23T18:55:59,0.503,550.40,-9.084,-5.000,62.0
1782237363.256,2026-06-23T18:56:03,0.499,550.40,0.000,0.000,62.0
1782237367.353,2026-06-23T18:56:07,0.528,550.40,9.084,5.000,62.0
1782237371.452,2026-06-23T18:56:11,0.503,550.40,0.000,0.000,62.0
1782237375.546,2026-06-23T18:56:15,0.583,550.40,-18.170,-10.001,62.0
1782237379.544,2026-06-23T18:56:19,0.555,550.40,-9.084,-5.000,62.0
1782237383.648,2026-06-23T18:56:23,0.539,550.40,0.000,0.000,62.0
1782237387.756,2026-06-23T18:56:27,0.541,550.40,9.084,5.000,62.0
1782237391.715,2026-06-23T18:56:31,0.509,550.40,0.000,0.000,62.0
1782237395.712,2026-06-23T18:56:35,0.642,550.40,-18.170,-10.001,62.0
1782237399.716,2026-06-23T18:56:39,0.562,550.40,-9.084,-5.000,62.0
1782237403.814,2026-06-23T18:56:43,0.506,550.40,0.000,0.000,62.0
1782237407.815,2026-06-23T18:56:47,0.645,550.40,9.084,5.000,62.0
1782237411.911,2026-06-23T18:56:51,0.572,550.40,0.000,0.000,62.0
1782237415.964,2026-06-23T18:56:55,0.504,550.40,9.084,5.000,62.0
1782237419.967,2026-06-23T18:56:59,0.502,550.40,18.170,10.001,62.0
1782237423.960,2026-06-23T18:57:03,0.744,550.40,0.000,0.000,62.0
1782237428.053,2026-06-23T18:57:08,0.510,550.40,9.084,5.000,62.0
1782237432.148,2026-06-23T18:57:12,0.500,550.40,0.000,0.000,62.0
1782237436.244,2026-06-23T18:57:16,0.546,550.40,9.084,5.000,62.0
1782237440.340,2026-06-23T18:57:20,0.529,550.40,0.000,0.000,62.0
1782237444.445,2026-06-23T18:57:24,0.687,550.40,9.084,5.000,62.0
1782237448.492,2026-06-23T18:57:28,0.492,550.40,0.000,0.000,62.0
1782237452.584,2026-06-23T18:57:32,0.629,550.40,9.084,5.000,62.0
1782237456.680,2026-06-23T18:57:36,0.559,550.40,0.000,0.000,62.0
1782237460.782,2026-06-23T18:57:40,0.556,550.40,9.084,5.000,62.0
1782237464.788,2026-06-23T18:57:44,0.547,550.40,0.000,0.000,62.0
1782237468.791,2026-06-23T18:57:48,0.500,550.40,9.084,5.000,62.0
1782237472.897,2026-06-23T18:57:52,0.575,550.40,0.000,0.000,62.0
1782237477.001,2026-06-23T18:57:57,0.548,550.40,9.084,5.000,62.0
1782237480.959,2026-06-23T18:58:00,0.586,550.40,0.000,0.000,62.0
1782237484.960,2026-06-23T18:58:04,0.517,550.40,9.084,5.000,62.0
1782237488.956,2026-06-23T18:58:08,0.543,550.40,0.000,0.000,62.0
1782237493.063,2026-06-23T18:58:13,0.509,550.40,9.084,5.000,62.0
1782237497.063,2026-06-23T18:58:17,0.497,550.40,0.000,0.000,62.0
1782237501.156,2026-06-23T18:58:21,0.506,550.40,9.084,5.000,62.0
1782237505.116,2026-06-23T18:58:25,0.503,550.40,0.000,0.000,62.0
1782237509.114,2026-06-23T18:58:29,0.510,550.40,9.084,5.000,62.0
1782237513.215,2026-06-23T18:58:33,0.497,550.40,0.000,0.000,62.0
1782237517.223,2026-06-23T18:58:37,0.671,550.40,9.084,5.000,62.0
1782237521.223,2026-06-23T18:58:41,0.699,550.40,0.000,0.000,62.0
1782237525.326,2026-06-23T18:58:45,0.555,550.40,9.084,5.000,62.0
1782237529.280,2026-06-23T18:58:49,0.542,550.40,0.000,0.000,62.0
1782237533.382,2026-06-23T18:58:53,0.612,550.40,9.084,5.000,62.0
1782237537.480,2026-06-23T18:58:57,0.502,550.40,0.000,0.000,62.0
1782237541.476,2026-06-23T18:59:01,0.520,550.40,9.084,5.000,62.0
1782237545.580,2026-06-23T18:59:05,0.682,550.40,0.000,0.000,62.0
1782237549.575,2026-06-23T18:59:09,0.640,550.40,9.084,5.000,62.0
1782237553.671,2026-06-23T18:59:13,0.500,550.40,0.000,0.000,62.0
1782237557.723,2026-06-23T18:59:17,0.496,550.40,9.084,5.000,62.0
1782237561.819,2026-06-23T18:59:21,0.573,550.40,0.000,0.000,62.0
1782237565.915,2026-06-23T18:59:25,0.634,550.40,9.084,5.000,62.0
1782237570.015,2026-06-23T18:59:30,0.522,550.40,18.170,10.001,62.0
1782237574.017,2026-06-23T18:59:34,0.539,550.40,0.000,0.000,62.0
1782237578.019,2026-06-23T18:59:38,0.571,550.40,-18.170,-10.001,62.0
1782237582.116,2026-06-23T18:59:42,0.505,550.40,-9.084,-5.000,62.0
1782237586.208,2026-06-23T18:59:46,0.575,550.40,0.000,0.000,62.0
1782237590.267,2026-06-23T18:59:50,0.607,550.40,9.084,5.000,62.0
1782237594.263,2026-06-23T18:59:54,0.535,550.40,18.170,10.001,62.0
1782237598.357,2026-06-23T18:59:58,0.501,550.40,0.000,0.000,62.0
1782237602.454,2026-06-23T19:00:02,0.509,550.40,9.084,5.000,62.0
1782237606.546,2026-06-23T19:00:06,0.508,550.40,0.000,0.000,62.0
1782237610.635,2026-06-23T19:00:10,0.563,550.40,9.084,5.000,62.0
1782237614.738,2026-06-23T19:00:14,0.553,550.40,0.000,0.000,62.0
1782237618.844,2026-06-23T19:00:18,0.695,550.40,9.084,5.000,62.0
1782237622.948,2026-06-23T19:00:22,0.499,550.40,0.000,0.000,62.0
1782237626.997,2026-06-23T19:00:26,0.524,550.40,9.084,5.000,62.0
1782237631.094,2026-06-23T19:00:31,0.524,550.40,0.000,0.000,62.0
1782237635.187,2026-06-23T19:00:35,0.515,550.40,9.084,5.000,62.0
1782237639.279,2026-06-23T19:00:39,0.511,550.40,0.000,0.000,62.0
1782237643.372,2026-06-23T19:00:43,0.516,550.40,9.084,5.000,62.0
1782237647.467,2026-06-23T19:00:47,0.508,550.40,0.000,0.000,62.0
1782237651.559,2026-06-23T19:00:51,0.564,550.40,9.084,5.000,62.0
1782237655.651,2026-06-23T19:00:55,0.576,550.40,0.000,0.000,62.0
1782237659.739,2026-06-23T19:00:59,0.565,550.40,9.084,5.000,62.0
1782237663.828,2026-06-23T19:01:03,0.708,550.40,0.000,0.000,62.0
1782237667.882,2026-06-23T19:01:07,0.499,550.40,9.084,5.000,62.0
1782237671.979,2026-06-23T19:01:11,0.674,550.40,0.000,0.000,62.0
1782237676.075,2026-06-23T19:01:16,0.508,550.40,9.084,5.000,62.0
1782237680.171,2026-06-23T19:01:20,0.597,550.40,0.000,0.000,62.0
1782237684.266,2026-06-23T19:01:24,0.664,550.40,9.084,5.000,62.0
1782237688.368,2026-06-23T19:01:28,0.511,550.40,0.000,0.000,62.0
1782237692.463,2026-06-23T19:01:32,0.504,550.40,9.084,5.000,62.0
1782237696.560,2026-06-23T19:01:36,0.666,550.40,0.000,0.000,62.0
1782237700.656,2026-06-23T19:01:40,0.503,550.40,9.084,5.000,62.0
1782237704.751,2026-06-23T19:01:44,0.489,550.40,0.000,0.000,62.0
1782237708.799,2026-06-23T19:01:48,0.552,550.40,9.084,5.000,62.0
1782237712.903,2026-06-23T19:01:52,0.600,550.40,18.170,10.001,62.0
1782237716.899,2026-06-23T19:01:56,0.541,550.40,0.000,0.000,62.0
1782237720.900,2026-06-23T19:02:00,0.609,550.40,9.084,5.000,62.0
1782237724.997,2026-06-23T19:02:04,0.596,550.40,0.000,0.000,62.0
1782237729.093,2026-06-23T19:02:09,0.514,550.40,9.084,5.000,62.0
1782237733.186,2026-06-23T19:02:13,0.550,550.40,0.000,0.000,62.0
1782237737.280,2026-06-23T19:02:17,0.840,550.40,9.084,5.000,62.0
1782237741.337,2026-06-23T19:02:21,0.589,550.40,0.000,0.000,62.0
1782237745.340,2026-06-23T19:02:25,0.514,550.40,9.084,5.000,62.0
1782237749.438,2026-06-23T19:02:29,0.508,550.40,0.000,0.000,62.0
1782237753.533,2026-06-23T19:02:33,0.540,550.40,9.084,5.000,62.0
1782237757.635,2026-06-23T19:02:37,0.511,550.40,0.000,0.000,62.0
1782237761.734,2026-06-23T19:02:41,0.518,550.40,9.084,5.000,62.0
1782237765.735,2026-06-23T19:02:45,0.536,550.40,0.000,0.000,62.0
1782237769.837,2026-06-23T19:02:49,0.557,550.40,9.084,5.000,62.0
1782237773.792,2026-06-23T19:02:53,0.536,550.40,0.000,0.000,62.0
1782237777.795,2026-06-23T19:02:57,0.513,550.40,9.084,5.000,62.0
1782237781.790,2026-06-23T19:03:01,0.543,550.40,0.000,0.000,62.0
1782237785.885,2026-06-23T19:03:05,0.803,550.40,9.084,5.000,62.0
1782237789.999,2026-06-23T19:03:09,0.534,550.40,0.000,0.000,62.0
1782237794.103,2026-06-23T19:03:14,0.569,550.40,9.084,5.000,62.0
1782237798.201,2026-06-23T19:03:18,0.563,550.40,0.000,0.000,62.0
1782237802.252,2026-06-23T19:03:22,0.597,550.40,9.084,5.000,62.0
1782237806.359,2026-06-23T19:03:26,0.507,550.40,0.000,0.000,62.0
1782237810.359,2026-06-23T19:03:30,0.506,550.40,-18.170,-10.001,62.0
1782237814.358,2026-06-23T19:03:34,0.549,550.40,-9.084,-5.000,62.0
1782237818.456,2026-06-23T19:03:38,0.499,550.40,0.000,0.000,62.0
1782237822.551,2026-06-23T19:03:42,0.573,550.40,9.084,5.000,62.0
1782237826.642,2026-06-23T19:03:46,0.539,550.40,0.000,0.000,62.0
1782237830.738,2026-06-23T19:03:50,0.596,550.40,9.084,5.000,62.0
1782237834.790,2026-06-23T19:03:54,0.508,550.40,0.000,0.000,62.0
1782237838.792,2026-06-23T19:03:58,0.648,550.40,-18.170,-10.001,62.0
1782237842.890,2026-06-23T19:04:02,0.504,550.40,-9.084,-5.000,62.0
1782237846.981,2026-06-23T19:04:06,0.496,550.40,0.000,0.000,62.0
1782237851.077,2026-06-23T19:04:11,0.511,550.40,9.084,5.000,62.0
1782237855.138,2026-06-23T19:04:15,1.086,550.40,0.000,0.000,62.0
1782237859.213,2026-06-23T19:04:19,0.613,550.40,9.084,5.000,62.0
1782237863.310,2026-06-23T19:04:23,0.558,550.40,0.000,0.000,62.0
1782237867.406,2026-06-23T19:04:27,0.557,550.40,9.084,5.000,62.0
1782237871.460,2026-06-23T19:04:31,0.573,550.40,0.000,0.000,62.0
1782237875.557,2026-06-23T19:04:35,0.866,550.40,9.084,5.000,62.0
1782237879.653,2026-06-23T19:04:39,0.507,550.40,0.000,0.000,62.0
1782237883.744,2026-06-23T19:04:43,0.506,550.40,9.084,5.000,62.0
1782237887.841,2026-06-23T19:04:47,0.540,550.40,0.000,0.000,62.0
1782237891.932,2026-06-23T19:04:51,0.724,550.40,9.084,5.000,62.0
1782237896.028,2026-06-23T19:04:56,0.499,550.40,0.000,0.000,62.0
1782237900.022,2026-06-23T19:05:00,0.514,550.40,9.084,5.000,62.0
1782237904.117,2026-06-23T19:05:04,0.498,550.40,0.000,0.000,62.0
1782237908.169,2026-06-23T19:05:08,0.554,550.40,9.084,5.000,62.0
1782237912.163,2026-06-23T19:05:12,0.498,550.40,0.000,0.000,62.0
1782237916.258,2026-06-23T19:05:16,0.598,550.40,9.084,5.000,62.0
1782237920.350,2026-06-23T19:05:20,0.513,550.40,0.000,0.000,62.0
1782237924.441,2026-06-23T19:05:24,0.503,550.40,9.084,5.000,62.0
1782237928.535,2026-06-23T19:05:28,0.512,550.40,18.170,10.001,62.0
1782237932.632,2026-06-23T19:05:32,0.508,550.40,0.000,0.000,62.0
1782237936.729,2026-06-23T19:05:36,0.605,550.40,9.084,5.000,62.0
1782237940.826,2026-06-23T19:05:40,0.557,550.40,0.000,0.000,62.0
1782237944.871,2026-06-23T19:05:44,0.520,550.40,9.084,5.000,62.0
1782237948.969,2026-06-23T19:05:48,0.551,550.40,18.170,10.001,62.0
1782237953.068,2026-06-23T19:05:53,0.534,550.40,0.000,0.000,62.0
1782237957.064,2026-06-23T19:05:57,0.518,550.40,-18.170,-10.001,62.0
1782237961.164,2026-06-23T19:06:01,0.618,550.40,-9.084,-5.000,62.0
1782237965.162,2026-06-23T19:06:05,0.600,550.40,0.000,0.000,62.0
1782237969.263,2026-06-23T19:06:09,0.759,550.40,9.084,5.000,62.0
1782237973.354,2026-06-23T19:06:13,0.521,550.40,0.000,0.000,62.0
1782237977.407,2026-06-23T19:06:17,0.543,550.40,9.084,5.000,62.0
1782237981.502,2026-06-23T19:06:21,1.094,550.40,18.170,10.001,62.0
1782237985.594,2026-06-23T19:06:25,0.578,550.40,0.000,0.000,62.0
1782237989.691,2026-06-23T19:06:29,0.631,550.40,9.084,5.000,62.0
1782237993.781,2026-06-23T19:06:33,0.701,550.40,0.000,0.000,62.0
1782237997.878,2026-06-23T19:06:37,0.610,550.40,9.084,5.000,62.0
1782238001.971,2026-06-23T19:06:41,0.500,550.40,0.000,0.000,62.0
1782238006.059,2026-06-23T19:06:46,0.517,550.40,9.084,5.000,62.0
1782238010.153,2026-06-23T19:06:50,0.515,550.40,0.000,0.000,62.0
1782238014.242,2026-06-23T19:06:54,0.721,550.40,9.084,5.000,62.0
1782238018.292,2026-06-23T19:06:58,0.503,550.40,0.000,0.000,62.0
1782238022.385,2026-06-23T19:07:02,0.502,550.40,9.084,5.000,62.0
1782238026.481,2026-06-23T19:07:06,0.633,550.40,0.000,0.000,62.0
1782238030.571,2026-06-23T19:07:10,0.512,550.40,9.084,5.000,62.0
1782238034.667,2026-06-23T19:07:14,0.592,550.40,0.000,0.000,62.0
1782238038.759,2026-06-23T19:07:18,0.500,550.40,-18.170,-10.001,62.0
1782238042.862,2026-06-23T19:07:22,0.515,550.40,-9.084,-5.000,62.0
1782238046.953,2026-06-23T19:07:26,0.566,550.40,0.000,0.000,62.0
1782238051.058,2026-06-23T19:07:31,0.514,550.40,9.084,5.000,62.0
1782238055.157,2026-06-23T19:07:35,0.657,550.40,0.000,0.000,62.0
1782238059.207,2026-06-23T19:07:39,0.501,550.40,9.084,5.000,62.0
