timestamp_unix,timestamp_iso,direction,msg_type,size_bytes,processing_ms
1782236740.790,2026-06-23T18:45:40,incoming,MeterValues,880,0.000
1782236740.793,2026-06-23T18:45:40,incoming,MeterValues,0,0.392
1782236740.793,2026-06-23T18:45:40,outgoing,CallResult,45,0.000
1782236749.712,2026-06-23T18:45:49,incoming,Heartbeat,57,0.000
1782236749.713,2026-06-23T18:45:49,outgoing,CallResult,81,0.000
1782236750.823,2026-06-23T18:45:50,incoming,MeterValues,878,0.000
1782236750.825,2026-06-23T18:45:50,incoming,MeterValues,0,0.265
1782236750.826,2026-06-23T18:45:50,outgoing,CallResult,45,0.000
1782236759.779,2026-06-23T18:45:59,incoming,Heartbeat,57,0.000
1782236759.780,2026-06-23T18:45:59,outgoing,CallResult,81,0.000
1782236760.861,2026-06-23T18:46:00,incoming,MeterValues,880,0.000
1782236760.863,2026-06-23T18:46:00,incoming,MeterValues,0,0.273
1782236760.864,2026-06-23T18:46:00,outgoing,CallResult,45,0.000
1782236769.791,2026-06-23T18:46:09,incoming,Heartbeat,57,0.000
1782236769.792,2026-06-23T18:46:09,outgoing,CallResult,81,0.000
1782236771.075,2026-06-23T18:46:11,incoming,MeterValues,889,0.000
1782236771.077,2026-06-23T18:46:11,incoming,MeterValues,0,0.266
1782236771.078,2026-06-23T18:46:11,outgoing,CallResult,45,0.000
1782236779.970,2026-06-23T18:46:19,incoming,Heartbeat,57,0.000
1782236779.971,2026-06-23T18:46:19,outgoing,CallResult,81,0.000
1782236781.113,2026-06-23T18:46:21,incoming,MeterValues,880,0.000
1782236781.115,2026-06-23T18:46:21,incoming,MeterValues,0,0.325
1782236781.116,2026-06-23T18:46:21,outgoing,CallResult,45,0.000
1782236789.986,2026-06-23T18:46:29,incoming,Heartbeat,57,0.000
1782236789.987,2026-06-23T18:46:29,outgoing,CallResult,81,0.000
1782236791.150,2026-06-23T18:46:31,incoming,MeterValues,880,0.000
1782236791.153,2026-06-23T18:46:31,incoming,MeterValues,0,0.327
1782236791.153,2026-06-23T18:46:31,outgoing,CallResult,45,0.000
1782236800.002,2026-06-23T18:46:40,incoming,Heartbeat,57,0.000
1782236800.003,2026-06-23T18:46:40,outgoing,CallResult,81,0.000
1782236801.186,2026-06-23T18:46:41,incoming,MeterValues,880,0.000
1782236801.188,2026-06-23T18:46:41,incoming,MeterValues,0,0.341
1782236801.189,2026-06-23T18:46:41,outgoing,CallResult,45,0.000
1782236810.018,2026-06-23T18:46:50,incoming,Heartbeat,57,0.000
1782236810.019,2026-06-23T18:46:50,outgoing,CallResult,81,0.000
1782236811.268,2026-06-23T18:46:51,incoming,MeterValues,880,0.000
1782236811.270,2026-06-23T18:46:51,incoming,MeterValues,0,0.427
1782236811.271,2026-06-23T18:46:51,outgoing,CallResult,45,0.000
1782236820.034,2026-06-23T18:47:00,incoming,Heartbeat,57,0.000
1782236820.035,2026-06-23T18:47:00,outgoing,CallResult,81,0.000
1782236821.301,2026-06-23T18:47:01,incoming,MeterValues,880,0.000
1782236821.303,2026-06-23T18:47:01,incoming,MeterValues,0,0.412
1782236821.304,2026-06-23T18:47:01,outgoing,CallResult,45,0.000
1782236830.046,2026-06-23T18:47:10,incoming,Heartbeat,57,0.000
1782236830.047,2026-06-23T18:47:10,outgoing,CallResult,81,0.000
1782236831.458,2026-06-23T18:47:11,incoming,MeterValues,880,0.000
1782236831.461,2026-06-23T18:47:11,incoming,MeterValues,0,0.308
1782236831.461,2026-06-23T18:47:11,outgoing,CallResult,45,0.000
1782236840.062,2026-06-23T18:47:20,incoming,Heartbeat,57,0.000
1782236840.063,2026-06-23T18:47:20,outgoing,CallResult,81,0.000
1782236841.639,2026-06-23T18:47:21,incoming,MeterValues,880,0.000
1782236841.641,2026-06-23T18:47:21,incoming,MeterValues,0,0.347
1782236841.642,2026-06-23T18:47:21,outgoing,CallResult,45,0.000
1782236850.079,2026-06-23T18:47:30,incoming,Heartbeat,57,0.000
1782236850.080,2026-06-23T18:47:30,outgoing,CallResult,81,0.000
1782236851.735,2026-06-23T18:47:31,incoming,MeterValues,880,0.000
1782236851.737,2026-06-23T18:47:31,incoming,MeterValues,0,0.272
1782236851.739,2026-06-23T18:47:31,outgoing,CallResult,45,0.000
1782236860.098,2026-06-23T18:47:40,incoming,Heartbeat,57,0.000
1782236860.099,2026-06-23T18:47:40,outgoing,CallResult,81,0.000
1782236861.777,2026-06-23T18:47:41,incoming,MeterValues,880,0.000
1782236861.779,2026-06-23T18:47:41,incoming,MeterValues,0,0.273
1782236861.780,2026-06-23T18:47:41,outgoing,CallResult,45,0.000
1782236870.111,2026-06-23T18:47:50,incoming,Heartbeat,57,0.000
1782236870.112,2026-06-23T18:47:50,outgoing,CallResult,81,0.000
1782236871.853,2026-06-23T18:47:51,incoming,MeterValues,880,0.000
1782236871.856,2026-06-23T18:47:51,incoming,MeterValues,0,0.295
1782236871.856,2026-06-23T18:47:51,outgoing,CallResult,45,0.000
1782236880.193,2026-06-23T18:48:00,incoming,Heartbeat,57,0.000
1782236880.195,2026-06-23T18:48:00,outgoing,CallResult,81,0.000
1782236881.980,2026-06-23T18:48:01,incoming,MeterValues,880,0.000
1782236881.983,2026-06-23T18:48:01,incoming,MeterValues,0,0.412
1782236881.983,2026-06-23T18:48:01,outgoing,CallResult,45,0.000
1782236890.363,2026-06-23T18:48:10,incoming,Heartbeat,57,0.000
1782236890.364,2026-06-23T18:48:10,outgoing,CallResult,81,0.000
1782236892.141,2026-06-23T18:48:12,incoming,MeterValues,880,0.000
1782236892.143,2026-06-23T18:48:12,incoming,MeterValues,0,0.335
1782236892.144,2026-06-23T18:48:12,outgoing,CallResult,45,0.000
1782236900.542,2026-06-23T18:48:20,incoming,Heartbeat,57,0.000
1782236900.543,2026-06-23T18:48:20,outgoing,CallResult,81,0.000
1782236902.248,2026-06-23T18:48:22,incoming,MeterValues,880,0.000
1782236902.251,2026-06-23T18:48:22,incoming,MeterValues,0,0.390
1782236902.251,2026-06-23T18:48:22,outgoing,CallResult,45,0.000
1782236910.556,2026-06-23T18:48:30,incoming,Heartbeat,57,0.000
1782236910.557,2026-06-23T18:48:30,outgoing,CallResult,81,0.000
1782236912.280,2026-06-23T18:48:32,incoming,MeterValues,889,0.000
1782236912.282,2026-06-23T18:48:32,incoming,MeterValues,0,0.304
1782236912.283,2026-06-23T18:48:32,outgoing,CallResult,45,0.000
1782236920.593,2026-06-23T18:48:40,incoming,Heartbeat,57,0.000
1782236920.595,2026-06-23T18:48:40,outgoing,CallResult,81,0.000
1782236922.313,2026-06-23T18:48:42,incoming,MeterValues,880,0.000
1782236922.316,2026-06-23T18:48:42,incoming,MeterValues,0,0.338
1782236922.317,2026-06-23T18:48:42,outgoing,CallResult,45,0.000
1782236930.605,2026-06-23T18:48:50,incoming,Heartbeat,57,0.000
1782236930.606,2026-06-23T18:48:50,outgoing,CallResult,81,0.000
1782236932.350,2026-06-23T18:48:52,incoming,MeterValues,886,0.000
1782236932.353,2026-06-23T18:48:52,incoming,MeterValues,0,0.276
1782236932.353,2026-06-23T18:48:52,outgoing,CallResult,45,0.000
1782236940.622,2026-06-23T18:49:00,incoming,Heartbeat,57,0.000
1782236940.623,2026-06-23T18:49:00,outgoing,CallResult,81,0.000
1782236942.393,2026-06-23T18:49:02,incoming,MeterValues,878,0.000
1782236942.395,2026-06-23T18:49:02,incoming,MeterValues,0,0.287
1782236942.396,2026-06-23T18:49:02,outgoing,CallResult,45,0.000
1782236951.187,2026-06-23T18:49:11,incoming,Heartbeat,57,0.000
1782236951.188,2026-06-23T18:49:11,outgoing,CallResult,81,0.000
1782236952.651,2026-06-23T18:49:12,incoming,MeterValues,879,0.000
1782236952.653,2026-06-23T18:49:12,incoming,MeterValues,0,0.285
1782236952.654,2026-06-23T18:49:12,outgoing,CallResult,45,0.000
1782236961.572,2026-06-23T18:49:21,incoming,Heartbeat,57,0.000
1782236961.573,2026-06-23T18:49:21,outgoing,CallResult,81,0.000
1782236962.846,2026-06-23T18:49:22,incoming,MeterValues,877,0.000
1782236962.848,2026-06-23T18:49:22,incoming,MeterValues,0,0.267
1782236962.849,2026-06-23T18:49:22,outgoing,CallResult,45,0.000
1782236971.902,2026-06-23T18:49:31,incoming,Heartbeat,57,0.000
1782236971.903,2026-06-23T18:49:31,outgoing,CallResult,81,0.000
1782236972.881,2026-06-23T18:49:32,incoming,MeterValues,870,0.000
1782236972.883,2026-06-23T18:49:32,incoming,MeterValues,0,0.273
1782236972.884,2026-06-23T18:49:32,outgoing,CallResult,45,0.000
1782236981.914,2026-06-23T18:49:41,incoming,Heartbeat,57,0.000
1782236981.915,2026-06-23T18:49:41,outgoing,CallResult,81,0.000
1782236982.914,2026-06-23T18:49:42,incoming,MeterValues,877,0.000
1782236982.917,2026-06-23T18:49:42,incoming,MeterValues,0,0.268
1782236982.917,2026-06-23T18:49:42,outgoing,CallResult,45,0.000
1782236992.297,2026-06-23T18:49:52,incoming,Heartbeat,57,0.000
1782236992.298,2026-06-23T18:49:52,outgoing,CallResult,81,0.000
1782236993.202,2026-06-23T18:49:53,incoming,MeterValues,878,0.000
1782236993.204,2026-06-23T18:49:53,incoming,MeterValues,0,0.341
1782236993.205,2026-06-23T18:49:53,outgoing,CallResult,45,0.000
1782237002.313,2026-06-23T18:50:02,incoming,Heartbeat,57,0.000
1782237002.315,2026-06-23T18:50:02,outgoing,CallResult,81,0.000
1782237003.236,2026-06-23T18:50:03,incoming,MeterValues,877,0.000
1782237003.239,2026-06-23T18:50:03,incoming,MeterValues,0,0.270
1782237003.239,2026-06-23T18:50:03,outgoing,CallResult,45,0.000
1782237012.749,2026-06-23T18:50:12,incoming,Heartbeat,57,0.000
1782237012.750,2026-06-23T18:50:12,outgoing,CallResult,81,0.000
1782237013.270,2026-06-23T18:50:13,incoming,MeterValues,877,0.000
1782237013.273,2026-06-23T18:50:13,incoming,MeterValues,0,0.271
1782237013.273,2026-06-23T18:50:13,outgoing,CallResult,45,0.000
1782237022.764,2026-06-23T18:50:22,incoming,Heartbeat,57,0.000
1782237022.765,2026-06-23T18:50:22,outgoing,CallResult,81,0.000
1782237023.306,2026-06-23T18:50:23,incoming,MeterValues,879,0.000
1782237023.309,2026-06-23T18:50:23,incoming,MeterValues,0,0.325
1782237023.309,2026-06-23T18:50:23,outgoing,CallResult,45,0.000
1782237032.780,2026-06-23T18:50:32,incoming,Heartbeat,57,0.000
1782237032.781,2026-06-23T18:50:32,outgoing,CallResult,81,0.000
1782237033.531,2026-06-23T18:50:33,incoming,MeterValues,877,0.000
1782237033.534,2026-06-23T18:50:33,incoming,MeterValues,0,0.268
1782237033.534,2026-06-23T18:50:33,outgoing,CallResult,45,0.000
1782237043.018,2026-06-23T18:50:43,incoming,Heartbeat,57,0.000
1782237043.019,2026-06-23T18:50:43,outgoing,CallResult,81,0.000
1782237043.566,2026-06-23T18:50:43,incoming,MeterValues,867,0.000
1782237043.569,2026-06-23T18:50:43,incoming,MeterValues,0,0.269
1782237043.569,2026-06-23T18:50:43,outgoing,CallResult,45,0.000
1782237053.369,2026-06-23T18:50:53,incoming,Heartbeat,57,0.000
1782237053.370,2026-06-23T18:50:53,outgoing,CallResult,81,0.000
1782237053.596,2026-06-23T18:50:53,incoming,MeterValues,867,0.000
1782237053.599,2026-06-23T18:50:53,incoming,MeterValues,0,0.265
1782237053.599,2026-06-23T18:50:53,outgoing,CallResult,45,0.000
1782237063.386,2026-06-23T18:51:03,incoming,Heartbeat,57,0.000
1782237063.387,2026-06-23T18:51:03,outgoing,CallResult,81,0.000
1782237063.819,2026-06-23T18:51:03,incoming,MeterValues,877,0.000
1782237063.822,2026-06-23T18:51:03,incoming,MeterValues,0,0.270
1782237063.822,2026-06-23T18:51:03,outgoing,CallResult,45,0.000
1782237073.524,2026-06-23T18:51:13,incoming,Heartbeat,57,0.000
1782237073.525,2026-06-23T18:51:13,outgoing,CallResult,81,0.000
1782237073.967,2026-06-23T18:51:13,incoming,MeterValues,877,0.000
1782237073.969,2026-06-23T18:51:13,incoming,MeterValues,0,0.211
1782237073.969,2026-06-23T18:51:13,outgoing,CallResult,45,0.000
1782237083.538,2026-06-23T18:51:23,incoming,Heartbeat,57,0.000
1782237083.539,2026-06-23T18:51:23,outgoing,CallResult,81,0.000
1782237083.996,2026-06-23T18:51:23,incoming,MeterValues,867,0.000
1782237083.999,2026-06-23T18:51:23,incoming,MeterValues,0,0.277
1782237083.999,2026-06-23T18:51:23,outgoing,CallResult,45,0.000
1782237093.652,2026-06-23T18:51:33,incoming,Heartbeat,57,0.000
1782237093.653,2026-06-23T18:51:33,outgoing,CallResult,81,0.000
1782237094.133,2026-06-23T18:51:34,incoming,MeterValues,879,0.000
1782237094.136,2026-06-23T18:51:34,incoming,MeterValues,0,0.283
1782237094.136,2026-06-23T18:51:34,outgoing,CallResult,45,0.000
1782237103.706,2026-06-23T18:51:43,incoming,Heartbeat,57,0.000
1782237103.707,2026-06-23T18:51:43,outgoing,CallResult,81,0.000
1782237104.186,2026-06-23T18:51:44,incoming,MeterValues,879,0.000
1782237104.189,2026-06-23T18:51:44,incoming,MeterValues,0,0.269
1782237104.190,2026-06-23T18:51:44,outgoing,CallResult,45,0.000
1782237113.752,2026-06-23T18:51:53,incoming,Heartbeat,57,0.000
1782237113.753,2026-06-23T18:51:53,outgoing,CallResult,81,0.000
1782237114.220,2026-06-23T18:51:54,incoming,MeterValues,877,0.000
1782237114.222,2026-06-23T18:51:54,incoming,MeterValues,0,0.285
1782237114.223,2026-06-23T18:51:54,outgoing,CallResult,45,0.000
1782237124.443,2026-06-23T18:52:04,incoming,Heartbeat,57,0.000
1782237124.444,2026-06-23T18:52:04,outgoing,CallResult,81,0.000
1782237124.451,2026-06-23T18:52:04,incoming,MeterValues,867,0.000
1782237124.454,2026-06-23T18:52:04,incoming,MeterValues,0,0.425
1782237124.454,2026-06-23T18:52:04,outgoing,CallResult,45,0.000
1782237134.462,2026-06-23T18:52:14,incoming,Heartbeat,57,0.000
1782237134.463,2026-06-23T18:52:14,outgoing,CallResult,81,0.000
1782237134.756,2026-06-23T18:52:14,incoming,MeterValues,879,0.000
1782237134.758,2026-06-23T18:52:14,incoming,MeterValues,0,0.331
1782237134.759,2026-06-23T18:52:14,outgoing,CallResult,45,0.000
1782237144.762,2026-06-23T18:52:24,incoming,Heartbeat,57,0.000
1782237144.763,2026-06-23T18:52:24,outgoing,CallResult,81,0.000
1782237145.058,2026-06-23T18:52:25,incoming,MeterValues,867,0.000
1782237145.061,2026-06-23T18:52:25,incoming,MeterValues,0,0.304
1782237145.061,2026-06-23T18:52:25,outgoing,CallResult,45,0.000
1782237155.065,2026-06-23T18:52:35,incoming,Heartbeat,57,0.000
1782237155.066,2026-06-23T18:52:35,outgoing,CallResult,81,0.000
1782237155.329,2026-06-23T18:52:35,incoming,MeterValues,867,0.000
1782237155.331,2026-06-23T18:52:35,incoming,MeterValues,0,0.398
1782237155.332,2026-06-23T18:52:35,outgoing,CallResult,45,0.000
1782237165.334,2026-06-23T18:52:45,incoming,Heartbeat,57,0.000
1782237165.335,2026-06-23T18:52:45,outgoing,CallResult,81,0.000
1782237165.361,2026-06-23T18:52:45,incoming,MeterValues,877,0.000
1782237165.363,2026-06-23T18:52:45,incoming,MeterValues,0,0.323
1782237165.363,2026-06-23T18:52:45,outgoing,CallResult,45,0.000
1782237175.363,2026-06-23T18:52:55,incoming,Heartbeat,57,0.000
1782237175.364,2026-06-23T18:52:55,outgoing,CallResult,81,0.000
1782237175.390,2026-06-23T18:52:55,incoming,MeterValues,876,0.000
1782237175.392,2026-06-23T18:52:55,incoming,MeterValues,0,0.263
1782237175.392,2026-06-23T18:52:55,outgoing,CallResult,45,0.000
1782237185.589,2026-06-23T18:53:05,incoming,Heartbeat,57,0.000
1782237185.590,2026-06-23T18:53:05,outgoing,CallResult,81,0.000
1782237185.597,2026-06-23T18:53:05,incoming,MeterValues,866,0.000
1782237185.600,2026-06-23T18:53:05,incoming,MeterValues,0,0.259
1782237185.600,2026-06-23T18:53:05,outgoing,CallResult,45,0.000
1782237195.847,2026-06-23T18:53:15,incoming,Heartbeat,57,0.000
1782237195.848,2026-06-23T18:53:15,outgoing,CallResult,81,0.000
1782237195.855,2026-06-23T18:53:15,incoming,MeterValues,866,0.000
1782237195.858,2026-06-23T18:53:15,incoming,MeterValues,0,0.257
1782237195.858,2026-06-23T18:53:15,outgoing,CallResult,45,0.000
1782237205.866,2026-06-23T18:53:25,incoming,Heartbeat,57,0.000
1782237205.867,2026-06-23T18:53:25,outgoing,CallResult,81,0.000
1782237205.888,2026-06-23T18:53:25,incoming,MeterValues,877,0.000
1782237205.890,2026-06-23T18:53:25,incoming,MeterValues,0,0.263
1782237205.891,2026-06-23T18:53:25,outgoing,CallResult,45,0.000
1782237215.969,2026-06-23T18:53:35,incoming,Heartbeat,57,0.000
1782237215.970,2026-06-23T18:53:35,outgoing,CallResult,81,0.000
1782237216.109,2026-06-23T18:53:36,incoming,MeterValues,877,0.000
1782237216.111,2026-06-23T18:53:36,incoming,MeterValues,0,0.264
1782237216.111,2026-06-23T18:53:36,outgoing,CallResult,45,0.000
1782237226.187,2026-06-23T18:53:46,incoming,Heartbeat,57,0.000
1782237226.188,2026-06-23T18:53:46,outgoing,CallResult,81,0.000
1782237226.196,2026-06-23T18:53:46,incoming,MeterValues,867,0.000
1782237226.197,2026-06-23T18:53:46,incoming,MeterValues,0,0.208
1782237226.198,2026-06-23T18:53:46,outgoing,CallResult,45,0.000
1782237236.201,2026-06-23T18:53:56,incoming,Heartbeat,57,0.000
1782237236.202,2026-06-23T18:53:56,outgoing,CallResult,81,0.000
1782237236.229,2026-06-23T18:53:56,incoming,MeterValues,879,0.000
1782237236.232,2026-06-23T18:53:56,incoming,MeterValues,0,0.263
1782237236.232,2026-06-23T18:53:56,outgoing,CallResult,45,0.000
1782237246.299,2026-06-23T18:54:06,incoming,Heartbeat,57,0.000
1782237246.300,2026-06-23T18:54:06,outgoing,CallResult,81,0.000
1782237246.307,2026-06-23T18:54:06,incoming,MeterValues,867,0.000
1782237246.309,2026-06-23T18:54:06,incoming,MeterValues,0,0.264
1782237246.310,2026-06-23T18:54:06,outgoing,CallResult,45,0.000
1782237256.314,2026-06-23T18:54:16,incoming,Heartbeat,57,0.000
1782237256.315,2026-06-23T18:54:16,outgoing,CallResult,81,0.000
1782237256.534,2026-06-23T18:54:16,incoming,MeterValues,867,0.000
1782237256.537,2026-06-23T18:54:16,incoming,MeterValues,0,0.404
1782237256.537,2026-06-23T18:54:16,outgoing,CallResult,45,0.000
1782237266.544,2026-06-23T18:54:26,incoming,Heartbeat,57,0.000
1782237266.545,2026-06-23T18:54:26,outgoing,CallResult,81,0.000
1782237266.767,2026-06-23T18:54:26,incoming,MeterValues,867,0.000
1782237266.770,2026-06-23T18:54:26,incoming,MeterValues,0,0.262
1782237266.770,2026-06-23T18:54:26,outgoing,CallResult,45,0.000
1782237276.998,2026-06-23T18:54:36,incoming,Heartbeat,57,0.000
1782237276.999,2026-06-23T18:54:36,outgoing,CallResult,81,0.000
1782237277.008,2026-06-23T18:54:37,incoming,MeterValues,867,0.000
1782237277.010,2026-06-23T18:54:37,incoming,MeterValues,0,0.260
1782237277.010,2026-06-23T18:54:37,outgoing,CallResult,45,0.000
1782237287.464,2026-06-23T18:54:47,incoming,Heartbeat,57,0.000
1782237287.465,2026-06-23T18:54:47,outgoing,CallResult,81,0.000
1782237287.473,2026-06-23T18:54:47,incoming,MeterValues,877,0.000
1782237287.475,2026-06-23T18:54:47,incoming,MeterValues,0,0.316
1782237287.476,2026-06-23T18:54:47,outgoing,CallResult,45,0.000
1782237297.758,2026-06-23T18:54:57,incoming,Heartbeat,57,0.000
1782237297.760,2026-06-23T18:54:57,outgoing,CallResult,81,0.000
1782237297.767,2026-06-23T18:54:57,incoming,MeterValues,877,0.000
1782237297.769,2026-06-23T18:54:57,incoming,MeterValues,0,0.325
1782237297.770,2026-06-23T18:54:57,outgoing,CallResult,45,0.000
1782237307.994,2026-06-23T18:55:07,incoming,Heartbeat,57,0.000
1782237307.995,2026-06-23T18:55:07,outgoing,CallResult,81,0.000
1782237308.004,2026-06-23T18:55:08,incoming,MeterValues,867,0.000
1782237308.006,2026-06-23T18:55:08,incoming,MeterValues,0,0.367
1782237308.007,2026-06-23T18:55:08,outgoing,CallResult,45,0.000
1782237318.009,2026-06-23T18:55:18,incoming,Heartbeat,57,0.000
1782237318.010,2026-06-23T18:55:18,outgoing,CallResult,81,0.000
1782237318.039,2026-06-23T18:55:18,incoming,MeterValues,867,0.000
1782237318.042,2026-06-23T18:55:18,incoming,MeterValues,0,0.309
1782237318.042,2026-06-23T18:55:18,outgoing,CallResult,45,0.000
1782237328.693,2026-06-23T18:55:28,incoming,Heartbeat,57,0.000
1782237328.695,2026-06-23T18:55:28,outgoing,CallResult,81,0.000
1782237328.702,2026-06-23T18:55:28,incoming,MeterValues,877,0.000
1782237328.704,2026-06-23T18:55:28,incoming,MeterValues,0,0.267
1782237328.705,2026-06-23T18:55:28,outgoing,CallResult,45,0.000
1782237338.869,2026-06-23T18:55:38,incoming,Heartbeat,57,0.000
1782237338.870,2026-06-23T18:55:38,outgoing,CallResult,81,0.000
1782237338.878,2026-06-23T18:55:38,incoming,MeterValues,872,0.000
1782237338.880,2026-06-23T18:55:38,incoming,MeterValues,0,0.264
1782237338.881,2026-06-23T18:55:38,outgoing,CallResult,45,0.000
1782237349.117,2026-06-23T18:55:49,incoming,Heartbeat,57,0.000
1782237349.118,2026-06-23T18:55:49,outgoing,CallResult,81,0.000
1782237349.126,2026-06-23T18:55:49,incoming,MeterValues,865,0.000
1782237349.128,2026-06-23T18:55:49,incoming,MeterValues,0,0.266
1782237349.128,2026-06-23T18:55:49,outgoing,CallResult,45,0.000
1782237359.314,2026-06-23T18:55:59,incoming,Heartbeat,57,0.000
1782237359.315,2026-06-23T18:55:59,outgoing,CallResult,81,0.000
1782237359.325,2026-06-23T18:55:59,incoming,MeterValues,874,0.000
1782237359.328,2026-06-23T18:55:59,incoming,MeterValues,0,0.279
1782237359.328,2026-06-23T18:55:59,outgoing,CallResult,45,0.000
1782237369.487,2026-06-23T18:56:09,incoming,Heartbeat,57,0.000
1782237369.488,2026-06-23T18:56:09,outgoing,CallResult,81,0.000
1782237369.496,2026-06-23T18:56:09,incoming,MeterValues,865,0.000
1782237369.498,2026-06-23T18:56:09,incoming,MeterValues,0,0.282
1782237369.498,2026-06-23T18:56:09,outgoing,CallResult,45,0.000
1782237379.648,2026-06-23T18:56:19,incoming,Heartbeat,57,0.000
