timestamp_unix,timestamp_iso,direction,size_bytes,cumulative_rx_bytes,cumulative_tx_bytes
1782663688.059,2026-06-28T17:21:28,tx,64,5094,4771
1782663688.340,2026-06-28T17:21:28,rx,41,5135,4771
1782663688.666,2026-06-28T17:21:28,tx,64,5135,4835
1782663688.929,2026-06-28T17:21:28,rx,41,5176,4835
1782663689.191,2026-06-28T17:21:29,tx,64,5176,4899
1782663689.479,2026-06-28T17:21:29,rx,41,5217,4899
1782663689.779,2026-06-28T17:21:29,tx,64,5217,4963
1782663690.027,2026-06-28T17:21:30,rx,41,5258,4963
1782663690.290,2026-06-28T17:21:30,tx,64,5258,5027
1782663690.586,2026-06-28T17:21:30,rx,41,5299,5027
1782663690.892,2026-06-28T17:21:30,tx,64,5299,5091
1782663691.191,2026-06-28T17:21:31,rx,41,5340,5091
1782663691.473,2026-06-28T17:21:31,tx,64,5340,5155
1782663691.709,2026-06-28T17:21:31,rx,41,5381,5155
1782663691.959,2026-06-28T17:21:31,tx,64,5381,5219
1782663692.249,2026-06-28T17:21:32,rx,41,5422,5219
1782663692.540,2026-06-28T17:21:32,tx,64,5422,5283
1782663692.772,2026-06-28T17:21:32,rx,41,5463,5283
1782663693.031,2026-06-28T17:21:33,tx,64,5463,5347
1782663693.321,2026-06-28T17:21:33,rx,41,5504,5347
1782663693.600,2026-06-28T17:21:33,tx,64,5504,5411
1782663693.850,2026-06-28T17:21:33,rx,41,5545,5411
1782663694.081,2026-06-28T17:21:34,tx,64,5545,5475
1782663694.375,2026-06-28T17:21:34,rx,41,5586,5475
1782663694.650,2026-06-28T17:21:34,tx,64,5586,5539
1782663694.891,2026-06-28T17:21:34,rx,41,5627,5539
1782663695.167,2026-06-28T17:21:35,tx,64,5627,5603
1782663695.456,2026-06-28T17:21:35,rx,41,5668,5603
1782663695.695,2026-06-28T17:21:35,tx,64,5668,5667
1782663695.985,2026-06-28T17:21:35,rx,41,5709,5667
1782663696.632,2026-06-28T17:21:36,tx,64,5709,5731
1782663696.868,2026-06-28T17:21:36,rx,41,5750,5731
1782663697.122,2026-06-28T17:21:37,tx,64,5750,5795
1782663697.403,2026-06-28T17:21:37,rx,41,5791,5795
1782663697.694,2026-06-28T17:21:37,tx,64,5791,5859
1782663697.944,2026-06-28T17:21:37,rx,41,5832,5859
1782663698.198,2026-06-28T17:21:38,tx,64,5832,5923
1782663698.864,2026-06-28T17:21:38,rx,41,5873,5923
1782663699.149,2026-06-28T17:21:39,tx,64,5873,5987
1782663699.395,2026-06-28T17:21:39,rx,41,5914,5987
1782663699.632,2026-06-28T17:21:39,tx,64,5914,6051
1782663699.886,2026-06-28T17:21:39,rx,41,5955,6051
1782663700.172,2026-06-28T17:21:40,tx,64,5955,6115
1782663700.455,2026-06-28T17:21:40,rx,41,5996,6115
1782663700.752,2026-06-28T17:21:40,tx,64,5996,6179
1782663701.051,2026-06-28T17:21:41,rx,41,6037,6179
1782663701.293,2026-06-28T17:21:41,tx,64,6037,6243
1782663701.582,2026-06-28T17:21:41,rx,41,6078,6243
1782663701.855,2026-06-28T17:21:41,tx,64,6078,6307
1782663702.086,2026-06-28T17:21:42,rx,41,6119,6307
1782663702.325,2026-06-28T17:21:42,tx,64,6119,6371
1782663702.588,2026-06-28T17:21:42,rx,41,6160,6371
1782663702.875,2026-06-28T17:21:42,tx,64,6160,6435
1782663703.101,2026-06-28T17:21:43,rx,41,6201,6435
1782663703.329,2026-06-28T17:21:43,tx,64,6201,6499
1782663703.596,2026-06-28T17:21:43,rx,41,6242,6499
1782663703.869,2026-06-28T17:21:43,tx,64,6242,6563
1782663704.105,2026-06-28T17:21:44,rx,41,6283,6563
1782663704.386,2026-06-28T17:21:44,tx,64,6283,6627
1782663704.664,2026-06-28T17:21:44,rx,41,6324,6627
1782663704.899,2026-06-28T17:21:44,tx,64,6324,6691
1782663705.147,2026-06-28T17:21:45,rx,41,6365,6691
1782663705.445,2026-06-28T17:21:45,tx,64,6365,6755
1782663705.735,2026-06-28T17:21:45,rx,41,6406,6755
1782663705.974,2026-06-28T17:21:45,tx,64,6406,6819
1782663706.221,2026-06-28T17:21:46,rx,41,6447,6819
1782663706.890,2026-06-28T17:21:46,tx,64,6447,6883
1782663707.186,2026-06-28T17:21:47,rx,41,6488,6883
1782663707.431,2026-06-28T17:21:47,tx,64,6488,6947
1782663707.727,2026-06-28T17:21:47,rx,41,6529,6947
1782663708.018,2026-06-28T17:21:48,tx,64,6529,7011
1782663708.260,2026-06-28T17:21:48,rx,41,6570,7011
1782663708.558,2026-06-28T17:21:48,tx,64,6570,7075
1782663709.236,2026-06-28T17:21:49,rx,41,6611,7075
1782663709.484,2026-06-28T17:21:49,tx,64,6611,7139
1782663709.728,2026-06-28T17:21:49,rx,41,6652,7139
1782663710.017,2026-06-28T17:21:50,tx,64,6652,7203
1782663710.272,2026-06-28T17:21:50,rx,41,6693,7203
1782663710.514,2026-06-28T17:21:50,tx,64,6693,7267
1782663710.762,2026-06-28T17:21:50,rx,41,6734,7267
1782663711.055,2026-06-28T17:21:51,tx,64,6734,7331
1782663711.341,2026-06-28T17:21:51,rx,41,6775,7331
1782663711.589,2026-06-28T17:21:51,tx,64,6775,7395
1782663711.837,2026-06-28T17:21:51,rx,41,6816,7395
1782663712.097,2026-06-28T17:21:52,tx,64,6816,7459
1782663712.365,2026-06-28T17:21:52,rx,41,6857,7459
1782663712.606,2026-06-28T17:21:52,tx,64,6857,7523
1782663712.879,2026-06-28T17:21:52,rx,41,6898,7523
1782663713.147,2026-06-28T17:21:53,tx,64,6898,7587
1782663713.373,2026-06-28T17:21:53,rx,41,6939,7587
1782663713.658,2026-06-28T17:21:53,tx,64,6939,7651
1782663713.934,2026-06-28T17:21:53,rx,41,6980,7651
1782663714.164,2026-06-28T17:21:54,tx,64,6980,7715
1782663714.411,2026-06-28T17:21:54,rx,41,7021,7715
1782663714.704,2026-06-28T17:21:54,tx,64,7021,7779
1782663714.995,2026-06-28T17:21:54,rx,41,7062,7779
1782663715.237,2026-06-28T17:21:55,tx,64,7062,7843
1782663715.484,2026-06-28T17:21:55,rx,41,7103,7843
1782663715.775,2026-06-28T17:21:55,tx,64,7103,7907
1782663716.072,2026-06-28T17:21:56,rx,41,7144,7907
1782663716.326,2026-06-28T17:21:56,tx,64,7144,7971
1782663716.572,2026-06-28T17:21:56,rx,41,7185,7971
1782663717.260,2026-06-28T17:21:57,tx,64,7185,8035
1782663717.529,2026-06-28T17:21:57,rx,41,7226,8035
1782663717.785,2026-06-28T17:21:57,tx,64,7226,8099
1782663718.011,2026-06-28T17:21:58,rx,41,7267,8099
1782663718.259,2026-06-28T17:21:58,tx,64,7267,8163
1782663718.545,2026-06-28T17:21:58,rx,41,7308,8163
1782663718.811,2026-06-28T17:21:58,tx,64,7308,8227
1782663719.465,2026-06-28T17:21:59,rx,41,7349,8227
1782663719.704,2026-06-28T17:21:59,tx,64,7349,8291
1782663719.965,2026-06-28T17:21:59,rx,41,7390,8291
1782663720.253,2026-06-28T17:22:00,tx,64,7390,8355
1782663720.535,2026-06-28T17:22:00,rx,41,7431,8355
1782663720.755,2026-06-28T17:22:00,tx,64,7431,8419
1782663720.977,2026-06-28T17:22:00,rx,41,7472,8419
1782663721.234,2026-06-28T17:22:01,tx,64,7472,8483
1782663721.493,2026-06-28T17:22:01,rx,41,7513,8483
1782663721.761,2026-06-28T17:22:01,tx,64,7513,8547
1782663721.977,2026-06-28T17:22:01,rx,41,7554,8547
1782663722.203,2026-06-28T17:22:02,tx,64,7554,8611
1782663722.477,2026-06-28T17:22:02,rx,41,7595,8611
1782663722.736,2026-06-28T17:22:02,tx,64,7595,8675
1782663722.971,2026-06-28T17:22:02,rx,41,7636,8675
1782663723.212,2026-06-28T17:22:03,tx,64,7636,8739
1782663723.486,2026-06-28T17:22:03,rx,41,7677,8739
1782663723.770,2026-06-28T17:22:03,tx,64,7677,8803
1782663724.039,2026-06-28T17:22:04,rx,41,7718,8803
1782663724.273,2026-06-28T17:22:04,tx,64,7718,8867
1782663724.487,2026-06-28T17:22:04,rx,41,7759,8867
1782663724.769,2026-06-28T17:22:04,tx,64,7759,8931
1782663725.028,2026-06-28T17:22:05,rx,41,7800,8931
1782663725.249,2026-06-28T17:22:05,tx,64,7800,8995
1782663725.468,2026-06-28T17:22:05,rx,41,7841,8995
1782663725.737,2026-06-28T17:22:05,tx,64,7841,9059
1782663726.041,2026-06-28T17:22:06,rx,41,7882,9059
1782663726.713,2026-06-28T17:22:06,tx,64,7882,9123
1782663726.951,2026-06-28T17:22:06,rx,41,7923,9123
1782663727.189,2026-06-28T17:22:07,tx,64,7923,9187
1782663727.471,2026-06-28T17:22:07,rx,41,7964,9187
1782663727.741,2026-06-28T17:22:07,tx,64,7964,9251
1782663727.975,2026-06-28T17:22:07,rx,41,8005,9251
1782663728.221,2026-06-28T17:22:08,tx,64,8005,9315
1782663728.568,2026-06-28T17:22:08,rx,41,8046,9315
1782663728.982,2026-06-28T17:22:08,tx,64,8046,9379
1782663729.738,2026-06-28T17:22:09,rx,41,8087,9379
1782663729.987,2026-06-28T17:22:09,tx,64,8087,9443
1782663730.230,2026-06-28T17:22:10,rx,41,8128,9443
1782663730.519,2026-06-28T17:22:10,tx,64,8128,9507
1782663731.209,2026-06-28T17:22:11,rx,41,8169,9507
1782663731.494,2026-06-28T17:22:11,tx,64,8169,9571
1782663731.745,2026-06-28T17:22:11,rx,41,8210,9571
1782663731.963,2026-06-28T17:22:11,tx,64,8210,9635
1782663732.237,2026-06-28T17:22:12,rx,41,8251,9635
1782663732.497,2026-06-28T17:22:12,tx,64,8251,9699
1782663732.720,2026-06-28T17:22:12,rx,41,8292,9699
1782663732.954,2026-06-28T17:22:12,tx,64,8292,9763
1782663733.226,2026-06-28T17:22:13,rx,41,8333,9763
1782663733.505,2026-06-28T17:22:13,tx,64,8333,9827
1782663733.732,2026-06-28T17:22:13,rx,41,8374,9827
1782663733.967,2026-06-28T17:22:13,tx,64,8374,9891
1782663734.245,2026-06-28T17:22:14,rx,41,8415,9891
1782663734.531,2026-06-28T17:22:14,tx,64,8415,9955
1782663734.764,2026-06-28T17:22:14,rx,41,8456,9955
1782663735.043,2026-06-28T17:22:15,tx,64,8456,10019
1782663735.323,2026-06-28T17:22:15,rx,41,8497,10019
1782663735.554,2026-06-28T17:22:15,tx,64,8497,10083
1782663735.835,2026-06-28T17:22:15,rx,41,8538,10083
1782663736.111,2026-06-28T17:22:16,tx,64,8538,10147
1782663736.347,2026-06-28T17:22:16,rx,41,8579,10147
1782663736.586,2026-06-28T17:22:16,tx,64,8579,10211
1782663736.865,2026-06-28T17:22:16,rx,41,8620,10211
1782663737.133,2026-06-28T17:22:17,tx,64,8620,10275
1782663737.367,2026-06-28T17:22:17,rx,41,8661,10275
1782663737.596,2026-06-28T17:22:17,tx,64,8661,10339
1782663737.863,2026-06-28T17:22:17,rx,41,8702,10339
1782663738.541,2026-06-28T17:22:18,tx,64,8702,10403
1782663738.776,2026-06-28T17:22:18,rx,41,8743,10403
1782663739.009,2026-06-28T17:22:19,tx,64,8743,10467
1782663739.280,2026-06-28T17:22:19,rx,41,8784,10467
1782663739.546,2026-06-28T17:22:19,tx,64,8784,10531
1782663739.779,2026-06-28T17:22:19,rx,41,8825,10531
1782663740.056,2026-06-28T17:22:20,tx,64,8825,10595
1782663740.340,2026-06-28T17:22:20,rx,41,8866,10595
1782663740.572,2026-06-28T17:22:20,tx,64,8866,10659
1782663741.239,2026-06-28T17:22:21,rx,41,8907,10659
1782663741.510,2026-06-28T17:22:21,tx,64,8907,10723
1782663741.748,2026-06-28T17:22:21,rx,41,8948,10723
1782663741.978,2026-06-28T17:22:21,tx,64,8948,10787
1782663742.222,2026-06-28T17:22:22,rx,41,8989,10787
1782663742.494,2026-06-28T17:22:22,tx,64,8989,10851
1782663742.719,2026-06-28T17:22:22,rx,41,9030,10851
1782663742.928,2026-06-28T17:22:22,tx,64,9030,10915
1782663743.186,2026-06-28T17:22:23,rx,41,9071,10915
1782663743.442,2026-06-28T17:22:23,tx,64,9071,10979
1782663743.658,2026-06-28T17:22:23,rx,41,9112,10979
1782663743.927,2026-06-28T17:22:23,tx,64,9112,11043
1782663744.195,2026-06-28T17:22:24,rx,41,9153,11043
1782663744.416,2026-06-28T17:22:24,tx,64,9153,11107
1782663744.635,2026-06-28T17:22:24,rx,41,9194,11107
1782663744.907,2026-06-28T17:22:24,tx,64,9194,11171
1782663745.161,2026-06-28T17:22:25,rx,41,9235,11171
1782663745.382,2026-06-28T17:22:25,tx,64,9235,11235
1782663745.591,2026-06-28T17:22:25,rx,41,9276,11235
1782663745.857,2026-06-28T17:22:25,tx,64,9276,11299
1782663746.157,2026-06-28T17:22:26,rx,41,9317,11299
1782663746.392,2026-06-28T17:22:26,tx,64,9317,11363
1782663746.662,2026-06-28T17:22:26,rx,41,9358,11363
1782663746.943,2026-06-28T17:22:26,tx,64,9358,11427
1782663747.172,2026-06-28T17:22:27,rx,41,9399,11427
1782663747.403,2026-06-28T17:22:27,tx,64,9399,11491
1782663747.670,2026-06-28T17:22:27,rx,41,9440,11491
1782663747.954,2026-06-28T17:22:27,tx,64,9440,11555
1782663748.168,2026-06-28T17:22:28,rx,41,9481,11555
1782663748.793,2026-06-28T17:22:28,tx,64,9481,11619
1782663749.062,2026-06-28T17:22:29,rx,41,9522,11619
1782663749.281,2026-06-28T17:22:29,tx,64,9522,11683
1782663749.510,2026-06-28T17:22:29,rx,41,9563,11683
1782663749.779,2026-06-28T17:22:29,tx,64,9563,11747
1782663750.056,2026-06-28T17:22:30,rx,41,9604,11747
1782663750.269,2026-06-28T17:22:30,tx,64,9604,11811
1782663750.495,2026-06-28T17:22:30,rx,41,9645,11811
1782663750.761,2026-06-28T17:22:30,tx,64,9645,11875
1782663751.394,2026-06-28T17:22:31,rx,41,9686,11875
1782663751.605,2026-06-28T17:22:31,tx,64,9686,11939
1782663751.861,2026-06-28T17:22:31,rx,41,9727,11939
1782663752.141,2026-06-28T17:22:32,tx,64,9727,12003
1782663752.379,2026-06-28T17:22:32,rx,41,9768,12003
1782663752.665,2026-06-28T17:22:32,tx,64,9768,12067
1782663752.945,2026-06-28T17:22:32,rx,41,9809,12067
1782663753.170,2026-06-28T17:22:33,tx,64,9809,12131
1782663753.398,2026-06-28T17:22:33,rx,41,9850,12131
1782663753.660,2026-06-28T17:22:33,tx,64,9850,12195
1782663753.923,2026-06-28T17:22:33,rx,41,9891,12195
1782663754.154,2026-06-28T17:22:34,tx,64,9891,12259
1782663754.402,2026-06-28T17:22:34,rx,41,9932,12259
1782663754.685,2026-06-28T17:22:34,tx,64,9932,12323
1782663754.974,2026-06-28T17:22:34,rx,41,9973,12323
1782663755.224,2026-06-28T17:22:35,tx,64,9973,12387
1782663755.460,2026-06-28T17:22:35,rx,41,10014,12387
1782663755.731,2026-06-28T17:22:35,tx,64,10014,12451
1782663756.007,2026-06-28T17:22:36,rx,41,10055,12451
1782663756.235,2026-06-28T17:22:36,tx,64,10055,12515
1782663756.463,2026-06-28T17:22:36,rx,41,10096,12515
1782663756.736,2026-06-28T17:22:36,tx,64,10096,12579
1782663757.020,2026-06-28T17:22:37,rx,41,10137,12579
1782663757.297,2026-06-28T17:22:37,tx,64,10137,12643
1782663757.548,2026-06-28T17:22:37,rx,41,10178,12643
1782663757.755,2026-06-28T17:22:37,tx,64,10178,12707
1782663757.964,2026-06-28T17:22:37,rx,41,10219,12707
1782663758.218,2026-06-28T17:22:38,tx,64,10219,12771
1782663758.491,2026-06-28T17:22:38,rx,41,10260,12771
1782663758.722,2026-06-28T17:22:38,tx,64,10260,12835
1782663758.957,2026-06-28T17:22:38,rx,41,10301,12835
1782663759.609,2026-06-28T17:22:39,tx,64,10301,12899
1782663759.880,2026-06-28T17:22:39,rx,41,10342,12899
1782663760.090,2026-06-28T17:22:40,tx,64,10342,12963
1782663760.316,2026-06-28T17:22:40,rx,41,10383,12963
1782663760.555,2026-06-28T17:22:40,tx,64,10383,13027
1782663760.815,2026-06-28T17:22:40,rx,41,10424,13027
1782663761.065,2026-06-28T17:22:41,tx,64,10424,13091
1782663761.310,2026-06-28T17:22:41,rx,41,10465,13091
1782663761.514,2026-06-28T17:22:41,tx,64,10465,13155
1782663762.158,2026-06-28T17:22:42,rx,41,10506,13155
1782663762.415,2026-06-28T17:22:42,tx,64,10506,13219
1782663762.648,2026-06-28T17:22:42,rx,41,10547,13219
1782663762.853,2026-06-28T17:22:42,tx,64,10547,13283
1782663763.098,2026-06-28T17:22:43,rx,41,10588,13283
1782663763.367,2026-06-28T17:22:43,tx,64,10588,13347
1782663763.618,2026-06-28T17:22:43,rx,41,10629,13347
1782663763.827,2026-06-28T17:22:43,tx,64,10629,13411
1782663764.045,2026-06-28T17:22:44,rx,41,10670,13411
1782663764.296,2026-06-28T17:22:44,tx,64,10670,13475
1782663764.553,2026-06-28T17:22:44,rx,41,10711,13475
1782663764.777,2026-06-28T17:22:44,tx,64,10711,13539
1782663764.987,2026-06-28T17:22:44,rx,41,10752,13539
1782663765.236,2026-06-28T17:22:45,tx,64,10752,13603
1782663765.494,2026-06-28T17:22:45,rx,41,10793,13603
1782663765.740,2026-06-28T17:22:45,tx,64,10793,13667
1782663765.964,2026-06-28T17:22:45,rx,41,10834,13667
1782663766.195,2026-06-28T17:22:46,tx,64,10834,13731
1782663766.446,2026-06-28T17:22:46,rx,41,10875,13731
1782663766.693,2026-06-28T17:22:46,tx,64,10875,13795
1782663766.911,2026-06-28T17:22:46,rx,41,10916,13795
1782663767.119,2026-06-28T17:22:47,tx,64,10916,13859
1782663767.372,2026-06-28T17:22:47,rx,41,10957,13859
1782663767.618,2026-06-28T17:22:47,tx,64,10957,13923
1782663767.885,2026-06-28T17:22:47,rx,41,10998,13923
1782663768.116,2026-06-28T17:22:48,tx,64,10998,13987
1782663768.321,2026-06-28T17:22:48,rx,41,11039,13987
1782663768.571,2026-06-28T17:22:48,tx,64,11039,14051
1782663768.835,2026-06-28T17:22:48,rx,41,11080,14051
1782663769.062,2026-06-28T17:22:49,tx,64,11080,14115
1782663769.294,2026-06-28T17:22:49,rx,41,11121,14115
1782663769.946,2026-06-28T17:22:49,tx,64,11121,14179
1782663770.220,2026-06-28T17:22:50,rx,41,11162,14179
1782663770.461,2026-06-28T17:22:50,tx,64,11162,14243
1782663770.688,2026-06-28T17:22:50,rx,41,11203,14243
1782663770.899,2026-06-28T17:22:50,tx,64,11203,14307
1782663771.172,2026-06-28T17:22:51,rx,41,11244,14307
1782663771.423,2026-06-28T17:22:51,tx,64,11244,14371
1782663771.636,2026-06-28T17:22:51,rx,41,11285,14371
1782663771.839,2026-06-28T17:22:51,tx,64,11285,14435
1782663772.482,2026-06-28T17:22:52,rx,41,11326,14435
