timestamp_unix,timestamp_iso,direction,size_bytes,cumulative_rx_bytes,cumulative_tx_bytes
1782663920.671,2026-06-28T17:25:20,tx,41,33635,23626
1782663920.865,2026-06-28T17:25:20,rx,64,33699,23626
1782663921.102,2026-06-28T17:25:21,tx,41,33699,23667
1782663921.343,2026-06-28T17:25:21,rx,64,33763,23667
1782663921.569,2026-06-28T17:25:21,tx,41,33763,23708
1782663921.763,2026-06-28T17:25:21,rx,64,33827,23708
1782663921.991,2026-06-28T17:25:21,tx,41,33827,23749
1782663922.236,2026-06-28T17:25:22,rx,64,33891,23749
1782663922.428,2026-06-28T17:25:22,tx,41,33891,23790
1782663922.624,2026-06-28T17:25:22,rx,64,33955,23790
1782663923.239,2026-06-28T17:25:23,tx,41,33955,23831
1782663923.515,2026-06-28T17:25:23,rx,64,34019,23831
1782663923.736,2026-06-28T17:25:23,tx,41,34019,23872
1782663923.973,2026-06-28T17:25:23,rx,64,34083,23872
1782663924.169,2026-06-28T17:25:24,tx,41,34083,23913
1782663924.363,2026-06-28T17:25:24,rx,64,34147,23913
1782663924.609,2026-06-28T17:25:24,tx,41,34147,23954
1782663924.850,2026-06-28T17:25:24,rx,64,34211,23954
1782663925.056,2026-06-28T17:25:25,tx,41,34211,23995
1782663925.254,2026-06-28T17:25:25,rx,64,34275,23995
1782663925.505,2026-06-28T17:25:25,tx,41,34275,24036
1782663925.745,2026-06-28T17:25:25,rx,64,34339,24036
1782663925.946,2026-06-28T17:25:25,tx,41,34339,24077
1782663926.141,2026-06-28T17:25:26,rx,64,34403,24077
1782663926.381,2026-06-28T17:25:26,tx,41,34403,24118
1782663927.003,2026-06-28T17:25:27,rx,64,34467,24118
1782663927.226,2026-06-28T17:25:27,tx,41,34467,24159
1782663927.423,2026-06-28T17:25:27,rx,64,34531,24159
1782663927.654,2026-06-28T17:25:27,tx,41,34531,24200
1782663927.880,2026-06-28T17:25:27,rx,64,34595,24200
1782663928.068,2026-06-28T17:25:28,tx,41,34595,24241
1782663928.305,2026-06-28T17:25:28,rx,64,34659,24241
1782663928.539,2026-06-28T17:25:28,tx,41,34659,24282
1782663928.766,2026-06-28T17:25:28,rx,64,34723,24282
1782663929.002,2026-06-28T17:25:29,tx,41,34723,24323
1782663929.240,2026-06-28T17:25:29,rx,64,34787,24323
1782663929.429,2026-06-28T17:25:29,tx,41,34787,24364
1782663929.623,2026-06-28T17:25:29,rx,64,34851,24364
1782663929.853,2026-06-28T17:25:29,tx,41,34851,24405
1782663930.090,2026-06-28T17:25:30,rx,64,34915,24405
1782663930.294,2026-06-28T17:25:30,tx,41,34915,24446
1782663930.489,2026-06-28T17:25:30,rx,64,34979,24446
1782663930.744,2026-06-28T17:25:30,tx,41,34979,24487
1782663930.979,2026-06-28T17:25:30,rx,64,35043,24487
1782663931.181,2026-06-28T17:25:31,tx,41,35043,24528
1782663931.374,2026-06-28T17:25:31,rx,64,35107,24528
1782663932.008,2026-06-28T17:25:32,tx,41,35107,24569
1782663932.249,2026-06-28T17:25:32,rx,64,35171,24569
1782663932.480,2026-06-28T17:25:32,tx,41,35171,24610
1782663932.717,2026-06-28T17:25:32,rx,64,35235,24610
1782663932.934,2026-06-28T17:25:32,tx,41,35235,24651
1782663933.130,2026-06-28T17:25:33,rx,64,35299,24651
1782663933.320,2026-06-28T17:25:33,tx,41,35299,24692
1782663933.561,2026-06-28T17:25:33,rx,64,35363,24692
1782663933.797,2026-06-28T17:25:33,tx,41,35363,24733
1782663934.029,2026-06-28T17:25:34,rx,64,35427,24733
1782663934.261,2026-06-28T17:25:34,tx,41,35427,24774
1782663934.500,2026-06-28T17:25:34,rx,64,35491,24774
1782663934.688,2026-06-28T17:25:34,tx,41,35491,24815
1782663934.882,2026-06-28T17:25:34,rx,64,35555,24815
1782663935.113,2026-06-28T17:25:35,tx,41,35555,24856
1782663935.366,2026-06-28T17:25:35,rx,64,35619,24856
1782663935.555,2026-06-28T17:25:35,tx,41,35619,24897
1782663936.158,2026-06-28T17:25:36,rx,64,35683,24897
1782663936.395,2026-06-28T17:25:36,tx,41,35683,24938
1782663936.599,2026-06-28T17:25:36,rx,64,35747,24938
1782663936.788,2026-06-28T17:25:36,tx,41,35747,24979
1782663937.008,2026-06-28T17:25:37,rx,64,35811,24979
1782663937.240,2026-06-28T17:25:37,tx,41,35811,25020
1782663937.445,2026-06-28T17:25:37,rx,64,35875,25020
1782663937.670,2026-06-28T17:25:37,tx,41,35875,25061
1782663937.912,2026-06-28T17:25:37,rx,64,35939,25061
1782663938.143,2026-06-28T17:25:38,tx,41,35939,25102
1782663938.340,2026-06-28T17:25:38,rx,64,36003,25102
1782663938.534,2026-06-28T17:25:38,tx,41,36003,25143
1782663938.776,2026-06-28T17:25:38,rx,64,36067,25143
1782663939.013,2026-06-28T17:25:39,tx,41,36067,25184
1782663939.242,2026-06-28T17:25:39,rx,64,36131,25184
1782663939.474,2026-06-28T17:25:39,tx,41,36131,25225
1782663939.713,2026-06-28T17:25:39,rx,64,36195,25225
1782663939.902,2026-06-28T17:25:39,tx,41,36195,25266
1782663940.140,2026-06-28T17:25:40,rx,64,36259,25266
1782663940.371,2026-06-28T17:25:40,tx,41,36259,25307
1782663940.567,2026-06-28T17:25:40,rx,64,36323,25307
1782663940.755,2026-06-28T17:25:40,tx,41,36323,25348
1782663940.993,2026-06-28T17:25:40,rx,64,36387,25348
1782663941.612,2026-06-28T17:25:41,tx,41,36387,25389
1782663941.806,2026-06-28T17:25:41,rx,64,36451,25389
1782663941.996,2026-06-28T17:25:41,tx,41,36451,25430
1782663942.235,2026-06-28T17:25:42,rx,64,36515,25430
1782663942.452,2026-06-28T17:25:42,tx,41,36515,25471
1782663942.647,2026-06-28T17:25:42,rx,64,36579,25471
1782663942.872,2026-06-28T17:25:42,tx,41,36579,25512
1782663943.109,2026-06-28T17:25:43,rx,64,36643,25512
1782663943.339,2026-06-28T17:25:43,tx,41,36643,25553
1782663943.534,2026-06-28T17:25:43,rx,64,36707,25553
1782663943.723,2026-06-28T17:25:43,tx,41,36707,25594
1782663943.962,2026-06-28T17:25:43,rx,64,36771,25594
1782663944.195,2026-06-28T17:25:44,tx,41,36771,25635
1782663944.473,2026-06-28T17:25:44,rx,64,36835,25635
1782663944.705,2026-06-28T17:25:44,tx,41,36835,25676
1782663944.899,2026-06-28T17:25:44,rx,64,36899,25676
1782663945.088,2026-06-28T17:25:45,tx,41,36899,25717
1782663945.329,2026-06-28T17:25:45,rx,64,36963,25717
1782663945.572,2026-06-28T17:25:45,tx,41,36963,25758
1782663945.766,2026-06-28T17:25:45,rx,64,37027,25758
1782663945.955,2026-06-28T17:25:45,tx,41,37027,25799
1782663946.580,2026-06-28T17:25:46,rx,64,37091,25799
1782663946.814,2026-06-28T17:25:46,tx,41,37091,25840
1782663947.009,2026-06-28T17:25:47,rx,64,37155,25840
1782663947.198,2026-06-28T17:25:47,tx,41,37155,25881
1782663947.421,2026-06-28T17:25:47,rx,64,37219,25881
1782663947.652,2026-06-28T17:25:47,tx,41,37219,25922
1782663947.891,2026-06-28T17:25:47,rx,64,37283,25922
1782663948.118,2026-06-28T17:25:48,tx,41,37283,25963
1782663948.313,2026-06-28T17:25:48,rx,64,37347,25963
1782663948.544,2026-06-28T17:25:48,tx,41,37347,26004
1782663948.781,2026-06-28T17:25:48,rx,64,37411,26004
1782663948.971,2026-06-28T17:25:48,tx,41,37411,26045
1782663949.166,2026-06-28T17:25:49,rx,64,37475,26045
1782663949.400,2026-06-28T17:25:49,tx,41,37475,26086
1782663949.682,2026-06-28T17:25:49,rx,64,37539,26086
1782663949.913,2026-06-28T17:25:49,tx,41,37539,26127
1782663950.107,2026-06-28T17:25:50,rx,64,37603,26127
1782663950.295,2026-06-28T17:25:50,tx,41,37603,26168
1782663950.530,2026-06-28T17:25:50,rx,64,37667,26168
1782663951.147,2026-06-28T17:25:51,tx,41,37667,26209
1782663951.340,2026-06-28T17:25:51,rx,64,37731,26209
1782663951.532,2026-06-28T17:25:51,tx,41,37731,26250
1782663951.772,2026-06-28T17:25:51,rx,64,37795,26250
1782663951.992,2026-06-28T17:25:51,tx,41,37795,26291
1782663952.233,2026-06-28T17:25:52,rx,64,37859,26291
1782663952.422,2026-06-28T17:25:52,tx,41,37859,26332
1782663952.618,2026-06-28T17:25:52,rx,64,37923,26332
1782663952.847,2026-06-28T17:25:52,tx,41,37923,26373
1782663953.086,2026-06-28T17:25:53,rx,64,37987,26373
1782663953.305,2026-06-28T17:25:53,tx,41,37987,26414
1782663953.499,2026-06-28T17:25:53,rx,64,38051,26414
1782663953.731,2026-06-28T17:25:53,tx,41,38051,26455
1782663953.970,2026-06-28T17:25:53,rx,64,38115,26455
1782663954.159,2026-06-28T17:25:54,tx,41,38115,26496
1782663954.352,2026-06-28T17:25:54,rx,64,38179,26496
1782663954.587,2026-06-28T17:25:54,tx,41,38179,26537
1782663954.858,2026-06-28T17:25:54,rx,64,38243,26537
1782663955.088,2026-06-28T17:25:55,tx,41,38243,26578
1782663955.283,2026-06-28T17:25:55,rx,64,38307,26578
1782663955.472,2026-06-28T17:25:55,tx,41,38307,26619
1782663956.089,2026-06-28T17:25:56,rx,64,38371,26619
1782663956.322,2026-06-28T17:25:56,tx,41,38371,26660
1782663956.543,2026-06-28T17:25:56,rx,64,38435,26660
1782663956.731,2026-06-28T17:25:56,tx,41,38435,26701
1782663956.926,2026-06-28T17:25:56,rx,64,38499,26701
1782663957.160,2026-06-28T17:25:57,tx,41,38499,26742
1782663957.399,2026-06-28T17:25:57,rx,64,38563,26742
1782663957.588,2026-06-28T17:25:57,tx,41,38563,26783
1782663957.783,2026-06-28T17:25:57,rx,64,38627,26783
1782663958.012,2026-06-28T17:25:58,tx,41,38627,26824
1782663958.250,2026-06-28T17:25:58,rx,64,38691,26824
1782663958.456,2026-06-28T17:25:58,tx,41,38691,26865
1782663958.652,2026-06-28T17:25:58,rx,64,38755,26865
1782663958.887,2026-06-28T17:25:58,tx,41,38755,26906
1782663959.124,2026-06-28T17:25:59,rx,64,38819,26906
1782663959.314,2026-06-28T17:25:59,tx,41,38819,26947
1782663959.551,2026-06-28T17:25:59,rx,64,38883,26947
1782663959.787,2026-06-28T17:25:59,tx,41,38883,26988
1782663960.016,2026-06-28T17:26:00,rx,64,38947,26988
1782663960.600,2026-06-28T17:26:00,tx,41,38947,27029
1782663960.837,2026-06-28T17:26:00,rx,64,39011,27029
1782663961.028,2026-06-28T17:26:01,tx,41,39011,27070
1782663961.223,2026-06-28T17:26:01,rx,64,39075,27070
1782663961.443,2026-06-28T17:26:01,tx,41,39075,27111
1782663961.682,2026-06-28T17:26:01,rx,64,39139,27111
1782663961.870,2026-06-28T17:26:01,tx,41,39139,27152
1782663962.064,2026-06-28T17:26:02,rx,64,39203,27152
1782663962.296,2026-06-28T17:26:02,tx,41,39203,27193
1782663962.532,2026-06-28T17:26:02,rx,64,39267,27193
1782663962.720,2026-06-28T17:26:02,tx,41,39267,27234
1782663962.915,2026-06-28T17:26:02,rx,64,39331,27234
1782663963.145,2026-06-28T17:26:03,tx,41,39331,27275
1782663963.384,2026-06-28T17:26:03,rx,64,39395,27275
1782663963.604,2026-06-28T17:26:03,tx,41,39395,27316
1782663963.842,2026-06-28T17:26:03,rx,64,39459,27316
1782663964.076,2026-06-28T17:26:04,tx,41,39459,27357
1782663964.270,2026-06-28T17:26:04,rx,64,39523,27357
1782663964.505,2026-06-28T17:26:04,tx,41,39523,27398
1782663965.137,2026-06-28T17:26:05,rx,64,39587,27398
1782663965.326,2026-06-28T17:26:05,tx,41,39587,27439
1782663965.523,2026-06-28T17:26:05,rx,64,39651,27439
1782663965.750,2026-06-28T17:26:05,tx,41,39651,27480
1782663965.974,2026-06-28T17:26:05,rx,64,39715,27480
1782663966.162,2026-06-28T17:26:06,tx,41,39715,27521
1782663966.357,2026-06-28T17:26:06,rx,64,39779,27521
1782663966.591,2026-06-28T17:26:06,tx,41,39779,27562
1782663966.828,2026-06-28T17:26:06,rx,64,39843,27562
1782663967.016,2026-06-28T17:26:07,tx,41,39843,27603
1782663967.210,2026-06-28T17:26:07,rx,64,39907,27603
1782663967.444,2026-06-28T17:26:07,tx,41,39907,27644
1782663967.683,2026-06-28T17:26:07,rx,64,39971,27644
1782663967.872,2026-06-28T17:26:07,tx,41,39971,27685
1782663968.108,2026-06-28T17:26:08,rx,64,40035,27685
1782663968.336,2026-06-28T17:26:08,tx,41,40035,27726
1782663968.530,2026-06-28T17:26:08,rx,64,40099,27726
1782663968.748,2026-06-28T17:26:08,tx,41,40099,27767
1782663968.990,2026-06-28T17:26:08,rx,64,40163,27767
1782663969.223,2026-06-28T17:26:09,tx,41,40163,27808
1782663969.417,2026-06-28T17:26:09,rx,64,40227,27808
1782663969.651,2026-06-28T17:26:09,tx,41,40227,27849
1782663969.890,2026-06-28T17:26:09,rx,64,40291,27849
1782663970.078,2026-06-28T17:26:10,tx,41,40291,27890
1782663970.305,2026-06-28T17:26:10,rx,64,40355,27890
1782663970.920,2026-06-28T17:26:10,tx,41,40355,27931
1782663971.156,2026-06-28T17:26:11,rx,64,40419,27931
1782663971.349,2026-06-28T17:26:11,tx,41,40419,27972
1782663971.587,2026-06-28T17:26:11,rx,64,40483,27972
1782663971.807,2026-06-28T17:26:11,tx,41,40483,28013
1782663972.003,2026-06-28T17:26:12,rx,64,40547,28013
1782663972.192,2026-06-28T17:26:12,tx,41,40547,28054
1782663972.428,2026-06-28T17:26:12,rx,64,40611,28054
1782663972.660,2026-06-28T17:26:12,tx,41,40611,28095
1782663972.854,2026-06-28T17:26:12,rx,64,40675,28095
1782663973.043,2026-06-28T17:26:13,tx,41,40675,28136
1782663973.282,2026-06-28T17:26:13,rx,64,40739,28136
1782663973.512,2026-06-28T17:26:13,tx,41,40739,28177
1782663973.705,2026-06-28T17:26:13,rx,64,40803,28177
1782663973.925,2026-06-28T17:26:13,tx,41,40803,28218
1782663974.161,2026-06-28T17:26:14,rx,64,40867,28218
1782663974.397,2026-06-28T17:26:14,tx,41,40867,28259
1782663974.593,2026-06-28T17:26:14,rx,64,40931,28259
1782663974.826,2026-06-28T17:26:14,tx,41,40931,28300
1782663975.487,2026-06-28T17:26:15,rx,64,40995,28300
1782663975.684,2026-06-28T17:26:15,tx,41,40995,28341
1782663975.922,2026-06-28T17:26:15,rx,64,41059,28341
1782663976.179,2026-06-28T17:26:16,tx,41,41059,28382
1782663976.397,2026-06-28T17:26:16,rx,64,41123,28382
1782663976.604,2026-06-28T17:26:16,tx,41,41123,28423
1782663976.852,2026-06-28T17:26:16,rx,64,41187,28423
1782663977.089,2026-06-28T17:26:17,tx,41,41187,28464
1782663977.284,2026-06-28T17:26:17,rx,64,41251,28464
1782663977.472,2026-06-28T17:26:17,tx,41,41251,28505
1782663977.711,2026-06-28T17:26:17,rx,64,41315,28505
1782663977.942,2026-06-28T17:26:17,tx,41,41315,28546
1782663978.135,2026-06-28T17:26:18,rx,64,41379,28546
1782663978.323,2026-06-28T17:26:18,tx,41,41379,28587
1782663978.559,2026-06-28T17:26:18,rx,64,41443,28587
1782663978.790,2026-06-28T17:26:18,tx,41,41443,28628
1782663978.984,2026-06-28T17:26:18,rx,64,41507,28628
1782663979.205,2026-06-28T17:26:19,tx,41,41507,28669
1782663979.443,2026-06-28T17:26:19,rx,64,41571,28669
1782663979.678,2026-06-28T17:26:19,tx,41,41571,28710
1782663979.916,2026-06-28T17:26:19,rx,64,41635,28710
1782663980.527,2026-06-28T17:26:20,tx,41,41635,28751
1782663980.760,2026-06-28T17:26:20,rx,64,41699,28751
1782663980.953,2026-06-28T17:26:20,tx,41,41699,28792
1782663981.192,2026-06-28T17:26:21,rx,64,41763,28792
1782663981.409,2026-06-28T17:26:21,tx,41,41763,28833
1782663981.602,2026-06-28T17:26:21,rx,64,41827,28833
1782663981.791,2026-06-28T17:26:21,tx,41,41827,28874
1782663982.028,2026-06-28T17:26:22,rx,64,41891,28874
1782663982.264,2026-06-28T17:26:22,tx,41,41891,28915
1782663982.457,2026-06-28T17:26:22,rx,64,41955,28915
1782663982.646,2026-06-28T17:26:22,tx,41,41955,28956
1782663982.882,2026-06-28T17:26:22,rx,64,42019,28956
1782663983.116,2026-06-28T17:26:23,tx,41,42019,28997
1782663983.322,2026-06-28T17:26:23,rx,64,42083,28997
1782663983.518,2026-06-28T17:26:23,tx,41,42083,29038
1782663983.756,2026-06-28T17:26:23,rx,64,42147,29038
1782663983.988,2026-06-28T17:26:23,tx,41,42147,29079
1782663984.604,2026-06-28T17:26:24,rx,64,42211,29079
1782663984.825,2026-06-28T17:26:24,tx,41,42211,29120
1782663985.022,2026-06-28T17:26:25,rx,64,42275,29120
1782663985.255,2026-06-28T17:26:25,tx,41,42275,29161
1782663985.481,2026-06-28T17:26:25,rx,64,42339,29161
1782663985.712,2026-06-28T17:26:25,tx,41,42339,29202
1782663985.937,2026-06-28T17:26:25,rx,64,42403,29202
1782663986.125,2026-06-28T17:26:26,tx,41,42403,29243
1782663986.359,2026-06-28T17:26:26,rx,64,42467,29243
1782663986.589,2026-06-28T17:26:26,tx,41,42467,29284
1782663986.783,2026-06-28T17:26:26,rx,64,42531,29284
1782663986.971,2026-06-28T17:26:26,tx,41,42531,29325
1782663987.213,2026-06-28T17:26:27,rx,64,42595,29325
1782663987.446,2026-06-28T17:26:27,tx,41,42595,29366
1782663987.684,2026-06-28T17:26:27,rx,64,42659,29366
1782663987.872,2026-06-28T17:26:27,tx,41,42659,29407
1782663988.079,2026-06-28T17:26:28,rx,64,42723,29407
1782663988.309,2026-06-28T17:26:28,tx,41,42723,29448
1782663988.568,2026-06-28T17:26:28,rx,64,42787,29448
1782663988.757,2026-06-28T17:26:28,tx,41,42787,29489
1782663988.951,2026-06-28T17:26:28,rx,64,42851,29489
1782663989.183,2026-06-28T17:26:29,tx,41,42851,29530
1782663989.423,2026-06-28T17:26:29,rx,64,42915,29530
1782663989.611,2026-06-28T17:26:29,tx,41,42915,29571
1782663989.804,2026-06-28T17:26:29,rx,64,42979,29571
1782663990.430,2026-06-28T17:26:30,tx,41,42979,29612
1782663990.665,2026-06-28T17:26:30,rx,64,43043,29612
1782663990.881,2026-06-28T17:26:30,tx,41,43043,29653
1782663991.108,2026-06-28T17:26:31,rx,64,43107,29653
1782663991.296,2026-06-28T17:26:31,tx,41,43107,29694
1782663991.534,2026-06-28T17:26:31,rx,64,43171,29694
1782663991.766,2026-06-28T17:26:31,tx,41,43171,29735
1782663992.002,2026-06-28T17:26:32,rx,64,43235,29735
1782663992.192,2026-06-28T17:26:32,tx,41,43235,29776
1782663992.388,2026-06-28T17:26:32,rx,64,43299,29776
1782663992.621,2026-06-28T17:26:32,tx,41,43299,29817
1782663992.860,2026-06-28T17:26:32,rx,64,43363,29817
1782663993.047,2026-06-28T17:26:33,tx,41,43363,29858
1782663993.242,2026-06-28T17:26:33,rx,64,43427,29858
1782663993.472,2026-06-28T17:26:33,tx,41,43427,29899
1782663993.709,2026-06-28T17:26:33,rx,64,43491,29899
1782663993.898,2026-06-28T17:26:33,tx,41,43491,29940
1782663994.100,2026-06-28T17:26:34,rx,64,43555,29940
1782663994.332,2026-06-28T17:26:34,tx,41,43555,29981
1782663994.959,2026-06-28T17:26:34,rx,64,43619,29981
1782663995.180,2026-06-28T17:26:35,tx,41,43619,30022
1782663995.374,2026-06-28T17:26:35,rx,64,43683,30022
1782663995.608,2026-06-28T17:26:35,tx,41,43683,30063
1782663995.832,2026-06-28T17:26:35,rx,64,43747,30063
1782663996.061,2026-06-28T17:26:36,tx,41,43747,30104
1782663996.320,2026-06-28T17:26:36,rx,64,43811,30104
1782663996.507,2026-06-28T17:26:36,tx,41,43811,30145
1782663996.701,2026-06-28T17:26:36,rx,64,43875,30145
1782663996.934,2026-06-28T17:26:36,tx,41,43875,30186
1782663997.176,2026-06-28T17:26:37,rx,64,43939,30186
1782663997.363,2026-06-28T17:26:37,tx,41,43939,30227
1782663997.557,2026-06-28T17:26:37,rx,64,44003,30227
1782663997.790,2026-06-28T17:26:37,tx,41,44003,30268
1782663998.027,2026-06-28T17:26:38,rx,64,44067,30268
1782663998.217,2026-06-28T17:26:38,tx,41,44067,30309
1782663998.412,2026-06-28T17:26:38,rx,64,44131,30309
1782663998.642,2026-06-28T17:26:38,tx,41,44131,30350
1782663998.881,2026-06-28T17:26:38,rx,64,44195,30350
1782663999.069,2026-06-28T17:26:39,tx,41,44195,30391
1782663999.308,2026-06-28T17:26:39,rx,64,44259,30391
1782663999.541,2026-06-28T17:26:39,tx,41,44259,30432
1782663999.734,2026-06-28T17:26:39,rx,64,44323,30432
1782663999.922,2026-06-28T17:26:39,tx,41,44323,30473
1782664000.157,2026-06-28T17:26:40,rx,64,44387,30473
1782664000.788,2026-06-28T17:26:40,tx,41,44387,30514
1782664000.996,2026-06-28T17:26:40,rx,64,44451,30514
1782664001.231,2026-06-28T17:26:41,tx,41,44451,30555
1782664001.498,2026-06-28T17:26:41,rx,64,44515,30555
1782664001.687,2026-06-28T17:26:41,tx,41,44515,30596
1782664001.880,2026-06-28T17:26:41,rx,64,44579,30596
1782664002.114,2026-06-28T17:26:42,tx,41,44579,30637
1782664002.349,2026-06-28T17:26:42,rx,64,44643,30637
1782664002.537,2026-06-28T17:26:42,tx,41,44643,30678
1782664002.738,2026-06-28T17:26:42,rx,64,44707,30678
1782664002.973,2026-06-28T17:26:42,tx,41,44707,30719
1782664003.215,2026-06-28T17:26:43,rx,64,44771,30719
1782664003.404,2026-06-28T17:26:43,tx,41,44771,30760
1782664004.011,2026-06-28T17:26:44,rx,64,44835,30760
1782664004.240,2026-06-28T17:26:44,tx,41,44835,30801
1782664004.437,2026-06-28T17:26:44,rx,64,44899,30801
1782664004.624,2026-06-28T17:26:44,tx,41,44899,30842
1782664004.849,2026-06-28T17:26:44,rx,64,44963,30842
1782664005.082,2026-06-28T17:26:45,tx,41,44963,30883
1782664005.278,2026-06-28T17:26:45,rx,64,45027,30883
1782664005.549,2026-06-28T17:26:45,tx,41,45027,30924
1782664005.787,2026-06-28T17:26:45,rx,64,45091,30924
1782664005.975,2026-06-28T17:26:45,tx,41,45091,30965
1782664006.169,2026-06-28T17:26:46,rx,64,45155,30965
1782664006.411,2026-06-28T17:26:46,tx,41,45155,31006
1782664006.685,2026-06-28T17:26:46,rx,64,45219,31006
1782664006.874,2026-06-28T17:26:46,tx,41,45219,31047
1782664007.069,2026-06-28T17:26:47,rx,64,45283,31047
1782664007.302,2026-06-28T17:26:47,tx,41,45283,31088
1782664007.559,2026-06-28T17:26:47,rx,64,45347,31088
1782664007.747,2026-06-28T17:26:47,tx,41,45347,31129
1782664008.003,2026-06-28T17:26:48,rx,64,45411,31129
1782664008.237,2026-06-28T17:26:48,tx,41,45411,31170
1782664008.453,2026-06-28T17:26:48,rx,64,45475,31170
1782664008.641,2026-06-28T17:26:48,tx,41,45475,31211
1782664008.902,2026-06-28T17:26:48,rx,64,45539,31211
1782664009.130,2026-06-28T17:26:49,tx,41,45539,31252
1782664009.326,2026-06-28T17:26:49,rx,64,45603,31252
1782664009.514,2026-06-28T17:26:49,tx,41,45603,31293
1782664009.749,2026-06-28T17:26:49,rx,64,45667,31293
1782664009.982,2026-06-28T17:26:49,tx,41,45667,31334
1782664010.178,2026-06-28T17:26:50,rx,64,45731,31334
1782664010.822,2026-06-28T17:26:50,tx,41,45731,31375
1782664011.059,2026-06-28T17:26:51,rx,64,45795,31375
1782664011.254,2026-06-28T17:26:51,tx,41,45795,31416
1782664011.491,2026-06-28T17:26:51,rx,64,45859,31416
1782664011.705,2026-06-28T17:26:51,tx,41,45859,31457
1782664011.932,2026-06-28T17:26:51,rx,64,45923,31457
1782664012.120,2026-06-28T17:26:52,tx,41,45923,31498
1782664012.354,2026-06-28T17:26:52,rx,64,45987,31498
1782664012.588,2026-06-28T17:26:52,tx,41,45987,31539
1782664012.781,2026-06-28T17:26:52,rx,64,46051,31539
1782664012.969,2026-06-28T17:26:52,tx,41,46051,31580
1782664013.210,2026-06-28T17:26:53,rx,64,46115,31580
1782664013.455,2026-06-28T17:26:53,tx,41,46115,31621
1782664013.648,2026-06-28T17:26:53,rx,64,46179,31621
1782664013.855,2026-06-28T17:26:53,tx,41,46179,31662
1782664014.478,2026-06-28T17:26:54,rx,64,46243,31662
1782664014.707,2026-06-28T17:26:54,tx,41,46243,31703
1782664014.901,2026-06-28T17:26:54,rx,64,46307,31703
1782664015.088,2026-06-28T17:26:55,tx,41,46307,31744
1782664015.316,2026-06-28T17:26:55,rx,64,46371,31744
1782664015.553,2026-06-28T17:26:55,tx,41,46371,31785
1782664015.788,2026-06-28T17:26:55,rx,64,46435,31785
1782664016.046,2026-06-28T17:26:56,tx,41,46435,31826
1782664016.241,2026-06-28T17:26:56,rx,64,46499,31826
1782664016.428,2026-06-28T17:26:56,tx,41,46499,31867
1782664016.666,2026-06-28T17:26:56,rx,64,46563,31867
1782664016.895,2026-06-28T17:26:56,tx,41,46563,31908
1782664017.106,2026-06-28T17:26:57,rx,64,46627,31908
1782664017.294,2026-06-28T17:26:57,tx,41,46627,31949
1782664017.545,2026-06-28T17:26:57,rx,64,46691,31949
1782664017.779,2026-06-28T17:26:57,tx,41,46691,31990
1782664017.972,2026-06-28T17:26:57,rx,64,46755,31990
1782664018.159,2026-06-28T17:26:58,tx,41,46755,32031
1782664018.394,2026-06-28T17:26:58,rx,64,46819,32031
1782664018.627,2026-06-28T17:26:58,tx,41,46819,32072
1782664018.819,2026-06-28T17:26:58,rx,64,46883,32072
1782664019.008,2026-06-28T17:26:59,tx,41,46883,32113
1782664019.250,2026-06-28T17:26:59,rx,64,46947,32113
1782664019.479,2026-06-28T17:26:59,tx,41,46947,32154
1782664019.713,2026-06-28T17:26:59,rx,64,47011,32154
1782664019.901,2026-06-28T17:26:59,tx,41,47011,32195
1782664020.094,2026-06-28T17:27:00,rx,64,47075,32195
1782664020.715,2026-06-28T17:27:00,tx,41,47075,32236
1782664020.954,2026-06-28T17:27:00,rx,64,47139,32236
1782664021.213,2026-06-28T17:27:01,tx,41,47139,32277
1782664021.406,2026-06-28T17:27:01,rx,64,47203,32277
1782664021.594,2026-06-28T17:27:01,tx,41,47203,32318
1782664021.830,2026-06-28T17:27:01,rx,64,47267,32318
1782664022.059,2026-06-28T17:27:02,tx,41,47267,32359
1782664022.291,2026-06-28T17:27:02,rx,64,47331,32359
1782664022.479,2026-06-28T17:27:02,tx,41,47331,32400
1782664022.717,2026-06-28T17:27:02,rx,64,47395,32400
1782664022.952,2026-06-28T17:27:02,tx,41,47395,32441
1782664023.563,2026-06-28T17:27:03,rx,64,47459,32441
1782664023.751,2026-06-28T17:27:03,tx,41,47459,32482
1782664023.951,2026-06-28T17:27:03,rx,64,47523,32482
1782664024.182,2026-06-28T17:27:04,tx,41,47523,32523
1782664024.403,2026-06-28T17:27:04,rx,64,47587,32523
1782664024.590,2026-06-28T17:27:04,tx,41,47587,32564
1782664024.783,2026-06-28T17:27:04,rx,64,47651,32564
1782664025.013,2026-06-28T17:27:05,tx,41,47651,32605
1782664025.254,2026-06-28T17:27:05,rx,64,47715,32605
1782664025.442,2026-06-28T17:27:05,tx,41,47715,32646
1782664025.635,2026-06-28T17:27:05,rx,64,47779,32646
1782664025.869,2026-06-28T17:27:05,tx,41,47779,32687
1782664026.104,2026-06-28T17:27:06,rx,64,47843,32687
1782664026.356,2026-06-28T17:27:06,tx,41,47843,32728
1782664026.550,2026-06-28T17:27:06,rx,64,47907,32728
1782664026.738,2026-06-28T17:27:06,tx,41,47907,32769
1782664026.977,2026-06-28T17:27:06,rx,64,47971,32769
1782664027.207,2026-06-28T17:27:07,tx,41,47971,32810
1782664027.460,2026-06-28T17:27:07,rx,64,48035,32810
