timestamp_unix,timestamp_iso,cmd,bursts,success,transmit_ms,read_ms,pandapower_ms,cycle_ms
1782315180.813,2026-06-24T16:33:00,HIGHER,1,1,8.919,0.007,41.956,42.074
1782315184.912,2026-06-24T16:33:04,HIGHER,1,1,9.147,0.008,43.185,43.313
1782315188.963,2026-06-24T16:33:08,HIGHER,1,1,3.256,0.008,44.072,44.201
1782315193.062,2026-06-24T16:33:13,HIGHER,1,1,8.781,0.008,43.609,43.740
1782315197.155,2026-06-24T16:33:17,HIGHER,1,1,3.215,0.009,43.581,43.711
1782315201.249,2026-06-24T16:33:21,HIGHER,1,1,3.458,0.008,43.323,43.452
1782315205.342,2026-06-24T16:33:25,HIGHER,1,1,8.368,0.007,43.357,43.484
1782315209.442,2026-06-24T16:33:29,HIGHER,1,1,9.713,0.008,44.137,44.260
1782315213.510,2026-06-24T16:33:33,HIGHER,1,1,8.187,0.007,28.385,28.481
1782315217.596,2026-06-24T16:33:37,HIGHER,1,1,12.653,0.008,43.286,43.415
1782315221.693,2026-06-24T16:33:41,HIGHER,1,1,9.082,0.008,44.306,44.435
1782315225.793,2026-06-24T16:33:45,HIGHER,1,1,12.350,0.008,42.953,43.081
1782315229.845,2026-06-24T16:33:49,HIGHER,1,1,9.277,0.007,41.540,41.656
1782315233.939,2026-06-24T16:33:53,HIGHER,1,1,3.377,0.007,43.473,43.617
1782315238.032,2026-06-24T16:33:58,HIGHER,1,1,5.563,0.009,43.009,43.140
1782315242.125,2026-06-24T16:34:02,HIGHER,1,1,3.265,0.008,43.367,43.495
1782315246.220,2026-06-24T16:34:06,HIGHER,1,1,5.440,0.009,43.532,43.689
1782315250.309,2026-06-24T16:34:10,HIGHER,1,1,3.652,0.008,42.935,43.067
1782315254.404,2026-06-24T16:34:14,HIGHER,1,1,8.632,0.007,42.887,43.016
1782315258.502,2026-06-24T16:34:18,HIGHER,1,1,11.027,0.008,43.008,43.137
1782315262.600,2026-06-24T16:34:22,HIGHER,1,1,9.075,0.007,42.907,43.038
1782315266.691,2026-06-24T16:34:26,HIGHER,1,1,3.319,0.008,43.114,43.246
1782315270.740,2026-06-24T16:34:30,HOLD,0,1,3.319,0.007,43.917,44.029
1782315274.828,2026-06-24T16:34:34,HOLD,0,1,3.319,0.007,43.910,44.020
1782315278.917,2026-06-24T16:34:38,HOLD,0,1,3.319,0.008,43.377,43.492
1782315283.007,2026-06-24T16:34:43,HOLD,0,1,3.319,0.007,43.097,43.210
1782315287.097,2026-06-24T16:34:47,HOLD,0,1,3.319,0.008,44.135,44.246
1782315291.185,2026-06-24T16:34:51,HOLD,0,1,3.319,0.008,42.637,42.742
1782315295.270,2026-06-24T16:34:55,HOLD,0,1,3.319,0.007,41.421,41.517
1782315299.357,2026-06-24T16:34:59,HOLD,0,1,3.319,0.008,43.351,43.463
1782315303.445,2026-06-24T16:35:03,HOLD,0,1,3.319,0.008,43.001,43.112
1782315307.533,2026-06-24T16:35:07,HOLD,0,1,3.319,0.008,42.867,42.983
1782315311.576,2026-06-24T16:35:11,HOLD,0,1,3.319,0.008,43.798,43.908
1782315315.667,2026-06-24T16:35:15,HOLD,0,1,3.319,0.008,43.020,43.132
1782315319.752,2026-06-24T16:35:19,HOLD,0,1,3.319,0.008,43.278,43.392
1782315323.838,2026-06-24T16:35:23,HOLD,0,1,3.319,0.009,43.670,43.787
1782315327.926,2026-06-24T16:35:27,HOLD,0,1,3.319,0.007,43.727,43.838
1782315332.015,2026-06-24T16:35:32,HOLD,0,1,3.319,0.008,41.224,41.328
1782315336.103,2026-06-24T16:35:36,LOWER,1,1,3.278,0.008,41.595,41.722
1782315340.198,2026-06-24T16:35:40,LOWER,1,1,9.065,0.007,42.886,43.036
1782315344.296,2026-06-24T16:35:44,LOWER,1,1,4.320,0.008,43.588,43.726
1782315348.396,2026-06-24T16:35:48,LOWER,1,1,10.918,0.008,44.118,44.250
1782315352.450,2026-06-24T16:35:52,LOWER,1,1,10.738,0.007,41.009,41.135
1782315356.449,2026-06-24T16:35:56,LOWER,1,1,7.559,0.008,43.863,43.997
1782315360.545,2026-06-24T16:36:00,LOWER,1,1,6.407,0.008,43.425,43.560
1782315364.637,2026-06-24T16:36:04,LOWER,1,1,6.132,0.008,41.647,41.776
1782315368.728,2026-06-24T16:36:08,LOWER,1,1,9.114,0.008,41.235,41.357
1782315372.819,2026-06-24T16:36:12,LOWER,1,1,3.129,0.009,42.487,42.607
1782315376.918,2026-06-24T16:36:16,LOWER,1,1,10.721,0.008,42.960,43.095
1782315381.019,2026-06-24T16:36:21,LOWER,1,1,10.605,0.007,43.619,43.754
1782315385.115,2026-06-24T16:36:25,LOWER,1,1,5.326,0.007,43.108,43.243
1782315389.163,2026-06-24T16:36:29,LOWER,1,1,3.020,0.008,43.223,43.357
1782315393.263,2026-06-24T16:36:33,LOWER,1,1,9.806,0.008,42.852,42.984
1782315397.360,2026-06-24T16:36:37,LOWER,1,1,9.120,0.008,43.144,43.278
1782315401.449,2026-06-24T16:36:41,LOWER,1,1,3.134,0.008,42.580,42.699
1782315405.545,2026-06-24T16:36:45,LOWER,1,1,9.180,0.007,43.122,43.254
1782315409.644,2026-06-24T16:36:49,LOWER,1,1,8.637,0.008,43.663,43.799
1782315413.742,2026-06-24T16:36:53,LOWER,1,1,9.659,0.008,43.591,43.727
1782315417.840,2026-06-24T16:36:57,LOWER,1,1,8.568,0.008,43.416,43.552
1782315421.932,2026-06-24T16:37:01,LOWER,1,1,8.696,0.007,43.402,43.536
1782315426.028,2026-06-24T16:37:06,LOWER,1,1,4.580,0.008,44.108,44.245
1782315430.073,2026-06-24T16:37:10,LOWER,1,1,2.991,0.007,42.327,42.450
1782315434.167,2026-06-24T16:37:14,LOWER,1,1,7.863,0.007,42.932,43.063
1782315438.263,2026-06-24T16:37:18,LOWER,1,1,9.425,0.008,43.363,43.483
1782315442.360,2026-06-24T16:37:22,LOWER,1,1,9.188,0.008,44.304,44.438
1782315446.362,2026-06-24T16:37:26,LOWER,1,1,9.121,0.007,44.075,44.211
1782315450.367,2026-06-24T16:37:30,LOWER,1,1,13.764,0.007,44.501,44.638
1782315454.464,2026-06-24T16:37:34,LOWER,1,1,3.031,0.009,43.771,43.907
1782315458.556,2026-06-24T16:37:38,LOWER,1,1,3.635,0.008,44.542,44.679
1782315462.610,2026-06-24T16:37:42,LOWER,1,1,9.068,0.008,43.035,43.168
1782315466.708,2026-06-24T16:37:46,LOWER,1,1,9.016,0.008,43.785,43.919
1782315470.811,2026-06-24T16:37:50,LOWER,1,1,12.991,0.007,43.785,43.920
1782315474.808,2026-06-24T16:37:54,LOWER,1,1,8.801,0.009,42.570,42.700
1782315478.897,2026-06-24T16:37:58,HOLD,0,1,8.801,0.009,44.235,44.352
1782315482.987,2026-06-24T16:38:02,HOLD,0,1,8.801,0.007,44.719,44.835
1782315487.085,2026-06-24T16:38:07,HOLD,0,1,8.801,0.008,44.296,44.395
1782315491.175,2026-06-24T16:38:11,HOLD,0,1,8.801,0.008,43.964,44.077
1782315495.266,2026-06-24T16:38:15,HOLD,0,1,8.801,0.008,44.142,44.257
1782315499.313,2026-06-24T16:38:19,HOLD,0,1,8.801,0.008,44.167,44.283
1782315503.402,2026-06-24T16:38:23,HOLD,0,1,8.801,0.009,42.819,42.923
1782315507.499,2026-06-24T16:38:27,HOLD,0,1,8.801,0.007,47.093,47.192
1782315511.587,2026-06-24T16:38:31,HOLD,0,1,8.801,0.007,42.835,42.935
1782315515.677,2026-06-24T16:38:35,HOLD,0,1,8.801,0.007,44.720,44.906
1782315519.766,2026-06-24T16:38:39,HOLD,0,1,8.801,0.008,43.921,44.037
1782315523.857,2026-06-24T16:38:43,HOLD,0,1,8.801,0.008,44.666,44.783
1782315527.949,2026-06-24T16:38:47,HOLD,0,1,8.801,0.008,44.128,44.230
1782315532.042,2026-06-24T16:38:52,HOLD,0,1,8.801,0.007,43.834,43.948
1782315536.127,2026-06-24T16:38:56,HOLD,0,1,8.801,0.009,42.156,42.258
1782315540.173,2026-06-24T16:39:00,HOLD,0,1,8.801,0.008,44.360,44.477
1782315544.260,2026-06-24T16:39:04,HOLD,0,1,8.801,0.007,43.754,43.869
1782315548.349,2026-06-24T16:39:08,HOLD,0,1,8.801,0.007,42.574,42.682
1782315552.440,2026-06-24T16:39:12,HOLD,0,1,8.801,0.007,41.915,42.019
1782315556.530,2026-06-24T16:39:16,HOLD,0,1,8.801,0.008,43.393,43.492
1782315560.622,2026-06-24T16:39:20,HOLD,0,1,8.801,0.008,43.848,43.965
1782315564.713,2026-06-24T16:39:24,HOLD,0,1,8.801,0.009,43.662,43.776
1782315568.799,2026-06-24T16:39:28,HOLD,0,1,8.801,0.007,44.359,44.474
1782315572.889,2026-06-24T16:39:32,HOLD,0,1,8.801,0.007,44.355,44.472
1782315576.983,2026-06-24T16:39:36,HOLD,0,1,8.801,0.008,45.457,45.575
1782315581.028,2026-06-24T16:39:41,HOLD,0,1,8.801,0.008,44.133,44.248
1782315585.116,2026-06-24T16:39:45,HOLD,0,1,8.801,0.009,44.877,44.995
1782315589.203,2026-06-24T16:39:49,HOLD,0,1,8.801,0.008,42.270,42.384
1782315593.295,2026-06-24T16:39:53,HOLD,0,1,8.801,0.008,44.719,44.834
1782315597.384,2026-06-24T16:39:57,HOLD,0,1,8.801,0.007,42.002,42.113
1782315601.472,2026-06-24T16:40:01,HOLD,0,1,8.801,0.007,44.475,44.589
1782315605.564,2026-06-24T16:40:05,HOLD,0,1,8.801,0.009,44.080,44.195
1782315609.656,2026-06-24T16:40:09,HOLD,0,1,8.801,0.008,44.385,44.499
1782315613.745,2026-06-24T16:40:13,HOLD,0,1,8.801,0.007,44.031,44.147
1782315617.834,2026-06-24T16:40:17,HOLD,0,1,8.801,0.008,43.929,44.046
1782315621.880,2026-06-24T16:40:21,HOLD,0,1,8.801,0.007,43.986,44.089
1782315625.972,2026-06-24T16:40:25,HOLD,0,1,8.801,0.007,45.044,45.160
1782315630.064,2026-06-24T16:40:30,HOLD,0,1,8.801,0.008,43.802,43.918
1782315634.158,2026-06-24T16:40:34,HOLD,0,1,8.801,0.008,43.604,43.720
1782315638.245,2026-06-24T16:40:38,HOLD,0,1,8.801,0.007,44.560,44.676
1782315642.331,2026-06-24T16:40:42,HOLD,0,1,8.801,0.007,43.839,43.954
1782315646.418,2026-06-24T16:40:46,HOLD,0,1,8.801,0.007,41.822,41.930
1782315650.503,2026-06-24T16:40:50,HOLD,0,1,8.801,0.007,42.037,42.141
1782315654.594,2026-06-24T16:40:54,HOLD,0,1,8.801,0.008,44.630,44.729
1782315658.685,2026-06-24T16:40:58,HOLD,0,1,8.801,0.008,43.998,44.153
1782315662.727,2026-06-24T16:41:02,HOLD,0,1,8.801,0.007,42.155,42.264
1782315666.817,2026-06-24T16:41:06,HOLD,0,1,8.801,0.007,44.041,44.158
1782315670.908,2026-06-24T16:41:10,HOLD,0,1,8.801,0.009,43.865,43.993
1782315675.002,2026-06-24T16:41:15,HOLD,0,1,8.801,0.008,45.030,45.147
1782315679.089,2026-06-24T16:41:19,HOLD,0,1,8.801,0.007,43.496,43.611
1782315683.176,2026-06-24T16:41:23,HOLD,0,1,8.801,0.007,41.983,42.093
1782315687.263,2026-06-24T16:41:27,HOLD,0,1,8.801,0.008,43.800,43.915
1782315691.353,2026-06-24T16:41:31,HOLD,0,1,8.801,0.008,43.819,43.937
1782315695.440,2026-06-24T16:41:35,HOLD,0,1,8.801,0.009,42.220,42.331
1782315699.529,2026-06-24T16:41:39,HOLD,0,1,8.801,0.008,43.775,43.892
1782315703.578,2026-06-24T16:41:43,HOLD,0,1,8.801,0.007,44.559,44.673
1782315707.665,2026-06-24T16:41:47,HOLD,0,1,8.801,0.008,42.050,42.153
1782315711.755,2026-06-24T16:41:51,HOLD,0,1,8.801,0.007,43.659,43.774
1782315715.843,2026-06-24T16:41:55,HOLD,0,1,8.801,0.008,41.623,41.726
1782315719.936,2026-06-24T16:41:59,HOLD,0,1,8.801,0.008,48.217,48.316
1782315724.023,2026-06-24T16:42:04,HOLD,0,1,8.801,0.009,42.104,42.212
1782315728.112,2026-06-24T16:42:08,HOLD,0,1,8.801,0.007,44.024,44.136
1782315732.206,2026-06-24T16:42:12,HOLD,0,1,8.801,0.007,44.880,44.996
1782315736.303,2026-06-24T16:42:16,HOLD,0,1,8.801,0.009,44.531,44.648
1782315740.392,2026-06-24T16:42:20,HOLD,0,1,8.801,0.007,43.948,44.063
1782315744.437,2026-06-24T16:42:24,HOLD,0,1,8.801,0.007,45.326,45.444
1782315748.524,2026-06-24T16:42:28,HOLD,0,1,8.801,0.008,42.410,42.513
1782315752.614,2026-06-24T16:42:32,HOLD,0,1,8.801,0.008,44.696,44.809
1782315756.700,2026-06-24T16:42:36,HOLD,0,1,8.801,0.008,43.702,43.819
1782315760.790,2026-06-24T16:42:40,HOLD,0,1,8.801,0.009,43.915,44.032
1782315764.877,2026-06-24T16:42:44,HOLD,0,1,8.801,0.008,41.924,42.030
1782315768.965,2026-06-24T16:42:48,HOLD,0,1,8.801,0.007,44.339,44.455
1782315773.055,2026-06-24T16:42:53,HOLD,0,1,8.801,0.008,43.622,43.736
1782315777.144,2026-06-24T16:42:57,HOLD,0,1,8.801,0.008,43.936,44.052
1782315781.217,2026-06-24T16:43:01,HOLD,0,1,8.801,0.006,29.001,29.084
1782315785.216,2026-06-24T16:43:05,HOLD,0,1,8.801,0.006,28.979,29.062
1782315789.286,2026-06-24T16:43:09,HOLD,0,1,8.801,0.008,43.731,43.833
1782315793.382,2026-06-24T16:43:13,HOLD,0,1,8.801,0.007,44.890,45.003
1782315797.470,2026-06-24T16:43:17,HOLD,0,1,8.801,0.008,43.823,43.940
1782315801.553,2026-06-24T16:43:21,HOLD,0,1,8.801,0.009,43.787,43.902
1782315805.642,2026-06-24T16:43:25,HOLD,0,1,8.801,0.008,44.013,44.129
1782315809.730,2026-06-24T16:43:29,HOLD,0,1,8.801,0.008,43.936,44.055
1782315813.820,2026-06-24T16:43:33,HOLD,0,1,8.801,0.007,44.076,44.191
1782315817.906,2026-06-24T16:43:37,HOLD,0,1,8.801,0.008,41.633,41.736
1782315821.994,2026-06-24T16:43:41,HOLD,0,1,8.801,0.007,43.843,43.959
1782315826.037,2026-06-24T16:43:46,HOLD,0,1,8.801,0.007,42.026,42.136
1782315830.129,2026-06-24T16:43:50,HOLD,0,1,8.801,0.008,44.053,44.170
1782315834.213,2026-06-24T16:43:54,HOLD,0,1,8.801,0.009,42.166,42.267
1782315838.303,2026-06-24T16:43:58,LOWER,1,1,3.529,0.007,43.112,43.247
1782315842.397,2026-06-24T16:44:02,LOWER,1,1,9.873,0.007,43.333,43.467
1782315846.483,2026-06-24T16:44:06,LOWER,1,1,3.449,0.008,42.823,42.957
1782315850.577,2026-06-24T16:44:10,LOWER,1,1,9.557,0.008,43.148,43.283
1782315854.673,2026-06-24T16:44:14,LOWER,1,1,8.701,0.008,43.948,44.082
1782315858.769,2026-06-24T16:44:18,LOWER,1,1,9.527,0.008,43.949,44.082
1782315862.865,2026-06-24T16:44:22,LOWER,1,1,9.777,0.008,42.029,42.156
1782315866.918,2026-06-24T16:44:26,LOWER,1,1,9.532,0.007,43.869,44.001
1782315871.015,2026-06-24T16:44:31,LOWER,1,1,8.780,0.008,42.871,43.004
1782315875.107,2026-06-24T16:44:35,LOWER,1,1,9.545,0.007,43.131,43.263
1782315879.200,2026-06-24T16:44:39,LOWER,1,1,9.717,0.007,43.454,43.586
1782315883.299,2026-06-24T16:44:43,LOWER,1,1,8.877,0.008,44.735,44.866
1782315887.392,2026-06-24T16:44:47,LOWER,1,1,3.455,0.007,43.870,44.001
1782315891.489,2026-06-24T16:44:51,LOWER,1,1,9.181,0.006,44.076,44.209
1782315895.579,2026-06-24T16:44:55,LOWER,1,1,4.702,0.008,41.335,41.465
1782315899.675,2026-06-24T16:44:59,LOWER,1,1,10.951,0.007,43.721,43.854
1782315903.767,2026-06-24T16:45:03,LOWER,1,1,9.512,0.008,43.047,43.181
1782315907.818,2026-06-24T16:45:07,LOWER,1,1,9.153,0.008,42.932,43.068
1782315911.915,2026-06-24T16:45:11,LOWER,1,1,9.311,0.007,43.403,43.537
1782315916.013,2026-06-24T16:45:16,LOWER,1,1,9.675,0.008,43.332,43.470
1782315920.103,2026-06-24T16:45:20,LOWER,1,1,3.368,0.008,43.185,43.318
1782315924.195,2026-06-24T16:45:24,LOWER,1,1,9.035,0.007,41.916,42.044
1782315928.291,2026-06-24T16:45:28,LOWER,1,1,9.365,0.007,43.224,43.357
