timestamp_unix,timestamp_iso,cmd,bursts,success,transmit_ms,read_ms,pandapower_ms,cycle_ms
1782236789.053,2026-06-23T18:46:29,HOLD,0,1,9.701,0.008,45.190,45.309
1782236793.151,2026-06-23T18:46:33,HOLD,0,1,9.701,0.006,44.905,45.021
1782236797.247,2026-06-23T18:46:37,HOLD,0,1,9.701,0.007,44.833,44.946
1782236801.342,2026-06-23T18:46:41,HOLD,0,1,9.701,0.007,44.549,44.665
1782236805.435,2026-06-23T18:46:45,HOLD,0,1,9.701,0.007,43.646,43.752
1782236809.531,2026-06-23T18:46:49,HOLD,0,1,9.701,0.008,45.499,45.618
1782236813.625,2026-06-23T18:46:53,HOLD,0,1,9.701,0.007,43.885,43.991
1782236817.674,2026-06-23T18:46:57,HOLD,0,1,9.701,0.007,44.848,44.964
1782236821.774,2026-06-23T18:47:01,HOLD,0,1,9.701,0.007,45.109,45.228
1782236825.869,2026-06-23T18:47:05,HOLD,0,1,9.701,0.007,44.831,44.964
1782236829.960,2026-06-23T18:47:09,HOLD,0,1,9.701,0.007,43.677,43.799
1782236834.056,2026-06-23T18:47:14,HOLD,0,1,9.701,0.008,43.123,43.232
1782236838.151,2026-06-23T18:47:18,HOLD,0,1,9.701,0.008,43.168,43.274
1782236842.244,2026-06-23T18:47:22,HOLD,0,1,9.701,0.007,43.686,43.790
1782236846.341,2026-06-23T18:47:26,HOLD,0,1,9.701,0.008,45.551,45.670
1782236850.431,2026-06-23T18:47:30,HOLD,0,1,9.701,0.007,43.693,43.808
1782236854.519,2026-06-23T18:47:34,HOLD,0,1,9.701,0.007,44.263,44.375
1782236858.562,2026-06-23T18:47:38,HOLD,0,1,9.701,0.006,41.759,41.861
1782236862.652,2026-06-23T18:47:42,HOLD,0,1,9.701,0.007,43.944,44.060
1782236866.740,2026-06-23T18:47:46,HOLD,0,1,9.701,0.007,44.050,44.169
1782236870.830,2026-06-23T18:47:50,HOLD,0,1,9.701,0.007,42.262,42.374
1782236874.918,2026-06-23T18:47:54,HOLD,0,1,9.701,0.007,44.373,44.491
1782236879.007,2026-06-23T18:47:59,HOLD,0,1,9.701,0.007,44.031,44.148
1782236883.104,2026-06-23T18:48:03,HOLD,0,1,9.701,0.007,46.164,46.279
1782236887.198,2026-06-23T18:48:07,HOLD,0,1,9.701,0.006,44.890,45.004
1782236891.292,2026-06-23T18:48:11,HOLD,0,1,9.701,0.007,44.871,44.986
1782236895.387,2026-06-23T18:48:15,HOLD,0,1,9.701,0.007,43.749,43.860
1782236899.437,2026-06-23T18:48:19,HOLD,0,1,9.701,0.008,44.793,44.911
1782236903.534,2026-06-23T18:48:23,HOLD,0,1,9.701,0.007,45.522,45.640
1782236907.636,2026-06-23T18:48:27,HIGHER,2,1,6.665,0.008,45.502,45.643
1782236911.735,2026-06-23T18:48:31,HIGHER,2,1,6.352,0.007,45.105,45.240
1782236915.740,2026-06-23T18:48:35,HIGHER,2,1,11.672,0.007,43.955,44.091
1782236919.745,2026-06-23T18:48:39,HIGHER,2,1,9.391,0.008,43.875,44.011
1782236923.849,2026-06-23T18:48:43,HIGHER,2,1,8.534,0.008,45.494,45.633
1782236927.949,2026-06-23T18:48:47,HIGHER,2,1,9.914,0.006,43.084,43.218
1782236932.008,2026-06-23T18:48:52,HIGHER,2,1,12.572,0.007,43.248,43.383
1782236936.012,2026-06-23T18:48:56,HIGHER,2,1,13.481,0.006,43.261,43.395
1782236940.017,2026-06-23T18:49:00,HIGHER,2,1,16.524,0.008,43.374,43.513
1782236944.022,2026-06-23T18:49:04,HIGHER,2,1,13.276,0.008,43.314,43.474
1782236948.126,2026-06-23T18:49:08,HIGHER,2,1,18.044,0.007,43.206,43.335
1782236952.220,2026-06-23T18:49:12,HIGHER,2,1,6.156,0.007,43.108,43.241
1782236956.323,2026-06-23T18:49:16,HIGHER,2,1,13.840,0.006,43.324,43.458
1782236960.281,2026-06-23T18:49:20,HIGHER,2,1,13.299,0.007,43.343,43.479
1782236964.281,2026-06-23T18:49:24,HIGHER,2,1,12.100,0.007,43.253,43.389
1782236968.279,2026-06-23T18:49:28,HIGHER,1,1,9.959,0.007,43.120,43.254
1782236972.379,2026-06-23T18:49:32,LOWER,1,1,11.976,0.007,43.433,43.570
1782236976.481,2026-06-23T18:49:36,HIGHER,1,1,14.828,0.007,43.096,43.231
1782236980.589,2026-06-23T18:49:40,LOWER,1,1,16.426,0.006,43.192,43.326
1782236984.685,2026-06-23T18:49:44,HIGHER,1,1,6.418,0.007,43.150,43.286
1782236988.733,2026-06-23T18:49:48,LOWER,1,1,3.648,0.007,43.239,43.374
1782236992.827,2026-06-23T18:49:52,LOWER,1,1,6.264,0.006,43.095,43.209
1782236996.934,2026-06-23T18:49:56,HIGHER,2,1,13.105,0.007,44.537,44.673
1782237000.941,2026-06-23T18:50:00,LOWER,1,1,15.038,0.008,45.473,45.615
1782237004.936,2026-06-23T18:50:04,HIGHER,1,1,3.295,0.006,43.074,43.210
1782237009.030,2026-06-23T18:50:09,LOWER,1,1,6.322,0.007,43.161,43.296
1782237013.121,2026-06-23T18:50:13,HIGHER,1,1,3.604,0.007,43.065,43.201
1782237017.213,2026-06-23T18:50:17,LOWER,1,1,3.769,0.006,43.247,43.383
1782237021.263,2026-06-23T18:50:21,LOWER,1,1,3.747,0.007,44.544,44.660
1782237025.365,2026-06-23T18:50:25,HIGHER,2,1,8.599,0.008,44.500,44.637
1782237029.367,2026-06-23T18:50:29,LOWER,1,1,6.632,0.008,44.859,45.001
1782237033.461,2026-06-23T18:50:33,HIGHER,1,1,3.657,0.007,43.329,43.468
1782237037.561,2026-06-23T18:50:37,LOWER,1,1,10.149,0.007,43.176,43.313
1782237041.658,2026-06-23T18:50:41,HIGHER,1,1,11.623,0.007,43.113,43.247
1782237045.755,2026-06-23T18:50:45,LOWER,1,1,9.269,0.008,43.123,43.257
1782237049.849,2026-06-23T18:50:49,HIGHER,1,1,8.727,0.008,43.154,43.288
1782237053.945,2026-06-23T18:50:53,LOWER,1,1,8.790,0.007,43.272,43.409
1782237057.994,2026-06-23T18:50:57,HIGHER,1,1,4.349,0.006,43.161,43.309
1782237062.091,2026-06-23T18:51:02,LOWER,1,1,9.767,0.007,43.310,43.446
1782237066.189,2026-06-23T18:51:06,HIGHER,1,1,9.318,0.007,42.983,43.116
1782237070.289,2026-06-23T18:51:10,LOWER,1,1,10.861,0.007,43.184,43.320
1782237074.381,2026-06-23T18:51:14,HIGHER,1,1,4.763,0.006,43.110,43.244
1782237078.481,2026-06-23T18:51:18,LOWER,1,1,12.424,0.007,43.059,43.194
1782237082.485,2026-06-23T18:51:22,HIGHER,1,1,10.003,0.008,45.331,45.471
1782237086.588,2026-06-23T18:51:26,HIGHER,2,1,12.447,0.006,43.224,43.341
1782237090.685,2026-06-23T18:51:30,LOWER,1,1,8.480,0.007,43.092,43.229
1782237094.733,2026-06-23T18:51:34,LOWER,1,1,3.371,0.007,41.782,41.910
1782237098.823,2026-06-23T18:51:38,LOWER,1,1,4.426,0.006,42.456,42.580
1782237102.918,2026-06-23T18:51:42,LOWER,1,1,9.581,0.007,43.065,43.161
1782237107.023,2026-06-23T18:51:47,HIGHER,2,1,14.882,0.006,43.557,43.692
1782237111.013,2026-06-23T18:51:51,LOWER,1,1,4.668,0.007,43.371,43.507
1782237115.112,2026-06-23T18:51:55,HIGHER,1,1,10.621,0.008,44.122,44.257
1782237119.212,2026-06-23T18:51:59,LOWER,1,1,12.079,0.007,43.237,43.373
1782237123.303,2026-06-23T18:52:03,HIGHER,1,1,3.102,0.006,43.011,43.147
1782237127.406,2026-06-23T18:52:07,LOWER,1,1,9.826,0.008,44.597,44.736
1782237131.360,2026-06-23T18:52:11,LOWER,1,1,6.291,0.008,42.696,42.808
1782237135.472,2026-06-23T18:52:15,HIGHER,2,1,18.297,0.008,42.968,43.098
1782237139.468,2026-06-23T18:52:19,LOWER,1,1,8.659,0.007,43.212,43.346
1782237143.565,2026-06-23T18:52:23,HIGHER,1,1,10.507,0.007,42.257,42.380
1782237147.568,2026-06-23T18:52:27,LOWER,1,1,10.219,0.007,43.134,43.271
1782237151.660,2026-06-23T18:52:31,HIGHER,1,1,6.266,0.007,43.162,43.313
1782237155.760,2026-06-23T18:52:35,LOWER,1,1,9.085,0.007,43.626,43.749
1782237159.720,2026-06-23T18:52:39,HIGHER,1,1,9.428,0.008,45.125,45.261
1782237163.824,2026-06-23T18:52:43,LOWER,1,1,12.961,0.007,43.151,43.285
1782237167.823,2026-06-23T18:52:47,HIGHER,1,1,10.109,0.007,44.205,44.340
1782237171.826,2026-06-23T18:52:51,LOWER,1,1,10.208,0.008,44.602,44.741
1782237175.924,2026-06-23T18:52:55,HIGHER,1,1,10.769,0.008,43.397,43.533
1782237180.023,2026-06-23T18:53:00,LOWER,1,1,9.329,0.006,42.909,43.043
1782237184.129,2026-06-23T18:53:04,HIGHER,1,1,14.696,0.007,43.201,43.338
1782237188.174,2026-06-23T18:53:08,LOWER,1,1,3.163,0.007,42.026,42.147
1782237192.273,2026-06-23T18:53:12,HIGHER,1,1,10.524,0.007,43.105,43.242
1782237196.369,2026-06-23T18:53:16,LOWER,1,1,6.548,0.008,43.865,44.004
1782237200.462,2026-06-23T18:53:20,HIGHER,1,1,3.978,0.007,43.307,43.442
1782237204.556,2026-06-23T18:53:24,LOWER,1,1,8.951,0.007,43.085,43.224
1782237208.655,2026-06-23T18:53:28,HIGHER,1,1,9.274,0.007,43.386,43.520
1782237212.752,2026-06-23T18:53:32,LOWER,1,1,9.895,0.007,43.915,44.054
1782237216.841,2026-06-23T18:53:36,HIGHER,1,1,5.583,0.007,43.270,43.403
1782237220.934,2026-06-23T18:53:40,LOWER,1,1,4.434,0.008,43.072,43.210
1782237225.027,2026-06-23T18:53:45,HIGHER,1,1,6.931,0.006,41.487,41.618
1782237229.074,2026-06-23T18:53:49,LOWER,1,1,3.513,0.006,41.316,41.445
1782237233.193,2026-06-23T18:53:53,LOWER,1,1,32.893,0.006,43.162,43.277
1782237237.194,2026-06-23T18:53:57,HIGHER,2,1,13.620,0.008,43.452,43.588
1782237241.189,2026-06-23T18:54:01,LOWER,1,1,5.991,0.007,43.031,43.168
1782237245.291,2026-06-23T18:54:05,HIGHER,1,1,10.926,0.007,43.581,43.721
1782237249.387,2026-06-23T18:54:09,LOWER,1,1,9.504,0.006,42.947,43.082
1782237253.485,2026-06-23T18:54:13,HIGHER,1,1,8.098,0.007,43.137,43.271
1782237257.587,2026-06-23T18:54:17,LOWER,1,1,9.458,0.010,45.026,45.206
1782237261.540,2026-06-23T18:54:21,LOWER,1,1,5.889,0.007,43.204,43.318
1782237265.637,2026-06-23T18:54:25,HIGHER,2,1,9.228,0.007,43.005,43.151
1782237269.730,2026-06-23T18:54:29,LOWER,1,1,3.177,0.007,41.608,41.733
1782237273.828,2026-06-23T18:54:33,HIGHER,1,1,11.684,0.006,42.962,43.100
1782237277.824,2026-06-23T18:54:37,LOWER,1,1,3.219,0.007,43.566,43.703
1782237281.922,2026-06-23T18:54:41,HIGHER,1,1,8.159,0.008,44.965,45.103
1782237286.027,2026-06-23T18:54:46,LOWER,1,1,9.852,0.007,44.409,44.545
1782237290.132,2026-06-23T18:54:50,HIGHER,1,1,8.899,0.007,44.288,44.424
1782237294.086,2026-06-23T18:54:54,LOWER,1,1,3.838,0.008,45.880,46.020
1782237298.187,2026-06-23T18:54:58,HIGHER,1,1,3.947,0.009,44.398,44.535
1782237302.195,2026-06-23T18:55:02,LOWER,1,1,11.411,0.008,44.263,44.400
1782237306.196,2026-06-23T18:55:06,HIGHER,1,1,7.348,0.008,44.683,44.822
1782237310.197,2026-06-23T18:55:10,LOWER,1,1,5.254,0.007,44.435,44.570
1782237314.296,2026-06-23T18:55:14,HIGHER,1,1,12.718,0.006,43.025,43.162
1782237318.249,2026-06-23T18:55:18,LOWER,1,1,6.281,0.008,43.119,43.256
1782237322.342,2026-06-23T18:55:22,HIGHER,1,1,6.257,0.007,43.105,43.241
1782237326.440,2026-06-23T18:55:26,LOWER,1,1,10.862,0.007,44.328,44.471
1782237330.534,2026-06-23T18:55:30,HIGHER,1,1,6.768,0.006,43.133,43.281
1782237334.632,2026-06-23T18:55:34,LOWER,1,1,6.217,0.006,43.194,43.330
1782237338.724,2026-06-23T18:55:38,HIGHER,1,1,8.920,0.006,43.477,43.616
1782237342.821,2026-06-23T18:55:42,LOWER,1,1,9.291,0.007,43.688,43.822
1782237346.914,2026-06-23T18:55:46,HIGHER,1,1,4.634,0.007,42.805,42.941
1782237351.012,2026-06-23T18:55:51,HIGHER,2,1,10.492,0.007,43.152,43.270
1782237355.060,2026-06-23T18:55:55,LOWER,1,1,3.213,0.007,43.051,43.187
1782237359.156,2026-06-23T18:55:59,LOWER,1,1,8.860,0.006,43.146,43.280
1782237363.256,2026-06-23T18:56:03,LOWER,1,1,9.883,0.008,43.163,43.302
1782237367.352,2026-06-23T18:56:07,HIGHER,1,1,10.390,0.007,43.112,43.247
1782237371.452,2026-06-23T18:56:11,HIGHER,2,1,10.641,0.007,43.234,43.350
1782237375.546,2026-06-23T18:56:15,LOWER,1,1,9.485,0.007,43.012,43.148
1782237379.544,2026-06-23T18:56:19,LOWER,1,1,3.641,0.007,44.070,44.207
1782237383.648,2026-06-23T18:56:23,LOWER,1,1,10.749,0.007,44.471,44.611
1782237387.756,2026-06-23T18:56:27,HIGHER,1,1,12.017,0.007,44.281,44.420
1782237391.715,2026-06-23T18:56:31,HIGHER,2,1,9.755,0.007,44.696,44.815
1782237395.712,2026-06-23T18:56:35,LOWER,1,1,6.109,0.008,42.912,43.035
1782237399.716,2026-06-23T18:56:39,LOWER,1,1,9.563,0.007,44.673,44.811
1782237403.813,2026-06-23T18:56:43,LOWER,1,1,9.619,0.008,43.241,43.380
1782237407.815,2026-06-23T18:56:47,HIGHER,1,1,10.051,0.007,44.083,44.219
1782237411.911,2026-06-23T18:56:51,LOWER,1,1,8.778,0.006,43.189,43.325
1782237415.964,2026-06-23T18:56:55,LOWER,1,1,9.517,0.007,41.926,42.034
1782237419.967,2026-06-23T18:56:59,HIGHER,2,1,12.305,0.007,43.156,43.289
1782237423.960,2026-06-23T18:57:03,LOWER,1,1,3.535,0.006,43.263,43.400
1782237428.053,2026-06-23T18:57:08,HIGHER,1,1,5.387,0.007,40.975,41.103
1782237432.148,2026-06-23T18:57:12,LOWER,1,1,9.236,0.007,43.049,43.187
1782237436.244,2026-06-23T18:57:16,HIGHER,1,1,9.686,0.007,41.383,41.507
1782237440.339,2026-06-23T18:57:20,LOWER,1,1,9.362,0.007,41.663,41.795
1782237444.445,2026-06-23T18:57:24,HIGHER,1,1,13.960,0.007,43.402,43.525
1782237448.492,2026-06-23T18:57:28,LOWER,1,1,3.675,0.007,43.061,43.199
1782237452.584,2026-06-23T18:57:32,HIGHER,1,1,3.659,0.008,44.915,45.053
1782237456.680,2026-06-23T18:57:36,LOWER,1,1,3.770,0.008,44.761,44.902
1782237460.782,2026-06-23T18:57:40,HIGHER,1,1,9.324,0.007,44.303,44.440
1782237464.787,2026-06-23T18:57:44,LOWER,1,1,9.871,0.007,44.632,44.770
1782237468.791,2026-06-23T18:57:48,HIGHER,1,1,9.762,0.007,44.384,44.519
1782237472.897,2026-06-23T18:57:52,LOWER,1,1,11.414,0.008,44.254,44.393
1782237477.001,2026-06-23T18:57:57,HIGHER,1,1,9.448,0.008,44.457,44.590
1782237480.959,2026-06-23T18:58:00,LOWER,1,1,10.046,0.008,44.207,44.344
1782237484.960,2026-06-23T18:58:04,HIGHER,1,1,8.507,0.007,44.988,45.127
1782237488.955,2026-06-23T18:58:08,LOWER,1,1,3.162,0.007,44.207,44.343
1782237493.063,2026-06-23T18:58:13,HIGHER,1,1,10.731,0.008,44.993,45.130
1782237497.063,2026-06-23T18:58:17,LOWER,1,1,6.575,0.007,44.774,44.910
1782237501.156,2026-06-23T18:58:21,HIGHER,1,1,4.520,0.007,44.658,44.796
1782237505.115,2026-06-23T18:58:25,LOWER,1,1,8.081,0.007,44.331,44.467
1782237509.114,2026-06-23T18:58:29,HIGHER,1,1,3.759,0.008,45.697,45.832
1782237513.215,2026-06-23T18:58:33,LOWER,1,1,9.378,0.008,43.715,43.846
1782237517.223,2026-06-23T18:58:37,HIGHER,1,1,12.812,0.007,44.845,44.981
1782237521.223,2026-06-23T18:58:41,LOWER,1,1,6.576,0.007,44.725,44.863
1782237525.326,2026-06-23T18:58:45,HIGHER,1,1,9.890,0.007,44.987,45.122
1782237529.280,2026-06-23T18:58:49,LOWER,1,1,4.521,0.007,45.618,45.757
1782237533.381,2026-06-23T18:58:53,HIGHER,1,1,6.388,0.008,45.083,45.222
1782237537.479,2026-06-23T18:58:57,LOWER,1,1,8.461,0.007,44.485,44.624
1782237541.476,2026-06-23T18:59:01,HIGHER,1,1,3.678,0.007,44.577,44.712
1782237545.580,2026-06-23T18:59:05,LOWER,1,1,9.391,0.007,44.268,44.403
1782237549.575,2026-06-23T18:59:09,HIGHER,1,1,3.160,0.008,44.889,45.091
1782237553.671,2026-06-23T18:59:13,LOWER,1,1,3.626,0.008,44.685,44.824
1782237557.723,2026-06-23T18:59:17,HIGHER,1,1,3.591,0.008,44.342,44.479
1782237561.818,2026-06-23T18:59:21,LOWER,1,1,3.528,0.007,44.238,44.374
1782237565.914,2026-06-23T18:59:25,LOWER,1,1,9.347,0.007,43.301,43.406
1782237570.015,2026-06-23T18:59:30,HIGHER,2,1,11.735,0.007,43.382,43.519
1782237574.017,2026-06-23T18:59:34,HIGHER,2,1,13.869,0.008,43.401,43.518
1782237578.019,2026-06-23T18:59:38,LOWER,1,1,14.914,0.007,43.114,43.250
1782237582.116,2026-06-23T18:59:42,LOWER,1,1,9.673,0.007,43.180,43.319
1782237586.208,2026-06-23T18:59:46,LOWER,1,1,3.406,0.007,43.137,43.274
1782237590.267,2026-06-23T18:59:50,LOWER,1,1,18.510,0.006,42.380,42.493
1782237594.263,2026-06-23T18:59:54,HIGHER,2,1,7.072,0.007,41.339,41.469
1782237598.357,2026-06-23T18:59:58,LOWER,1,1,6.689,0.006,43.123,43.257
1782237602.454,2026-06-23T19:00:02,HIGHER,1,1,9.305,0.007,41.395,41.518
1782237606.546,2026-06-23T19:00:06,LOWER,1,1,4.545,0.007,45.250,45.370
1782237610.635,2026-06-23T19:00:10,HIGHER,1,1,3.686,0.006,43.089,43.223
1782237614.738,2026-06-23T19:00:14,LOWER,1,1,9.317,0.008,44.995,45.134
1782237618.844,2026-06-23T19:00:18,HIGHER,1,1,9.439,0.008,44.436,44.572
1782237622.948,2026-06-23T19:00:22,LOWER,1,1,9.947,0.007,45.137,45.275
1782237626.997,2026-06-23T19:00:26,HIGHER,1,1,8.387,0.007,41.476,41.603
1782237631.094,2026-06-23T19:00:31,LOWER,1,1,7.997,0.007,43.167,43.301
1782237635.187,2026-06-23T19:00:35,HIGHER,1,1,6.749,0.007,42.353,42.475
1782237639.278,2026-06-23T19:00:39,LOWER,1,1,3.224,0.007,43.359,43.496
1782237643.372,2026-06-23T19:00:43,HIGHER,1,1,9.292,0.008,43.278,43.415
1782237647.467,2026-06-23T19:00:47,LOWER,1,1,10.139,0.007,42.931,43.064
1782237651.559,2026-06-23T19:00:51,HIGHER,1,1,6.341,0.007,43.161,43.295
1782237655.651,2026-06-23T19:00:55,LOWER,1,1,3.572,0.008,43.385,43.523
1782237659.739,2026-06-23T19:00:59,HIGHER,1,1,3.153,0.007,43.439,43.575
1782237663.828,2026-06-23T19:01:03,LOWER,1,1,3.351,0.007,43.163,43.300
1782237667.882,2026-06-23T19:01:07,HIGHER,1,1,10.593,0.007,43.028,43.160
1782237671.979,2026-06-23T19:01:11,LOWER,1,1,7.731,0.006,42.893,43.029
1782237676.075,2026-06-23T19:01:16,HIGHER,1,1,10.121,0.007,43.250,43.398
1782237680.171,2026-06-23T19:01:20,LOWER,1,1,10.186,0.007,42.997,43.130
1782237684.266,2026-06-23T19:01:24,HIGHER,1,1,8.502,0.008,43.148,43.287
1782237688.367,2026-06-23T19:01:28,LOWER,1,1,11.113,0.007,42.903,43.039
1782237692.463,2026-06-23T19:01:32,HIGHER,1,1,9.612,0.006,43.179,43.314
1782237696.560,2026-06-23T19:01:36,LOWER,1,1,10.102,0.007,43.225,43.360
1782237700.655,2026-06-23T19:01:40,HIGHER,1,1,10.432,0.008,43.102,43.233
1782237704.751,2026-06-23T19:01:44,LOWER,1,1,10.337,0.008,43.205,43.339
1782237708.799,2026-06-23T19:01:48,LOWER,1,1,3.217,0.007,43.115,43.231
1782237712.903,2026-06-23T19:01:52,HIGHER,2,1,18.760,0.006,43.323,43.458
1782237716.899,2026-06-23T19:01:56,LOWER,1,1,9.308,0.006,43.026,43.160
1782237720.900,2026-06-23T19:02:00,HIGHER,1,1,8.484,0.008,43.736,43.872
1782237724.996,2026-06-23T19:02:04,LOWER,1,1,8.921,0.008,43.236,43.374
1782237729.093,2026-06-23T19:02:09,HIGHER,1,1,8.292,0.007,43.252,43.385
1782237733.186,2026-06-23T19:02:13,LOWER,1,1,10.141,0.007,43.244,43.381
1782237737.280,2026-06-23T19:02:17,HIGHER,1,1,8.511,0.007,45.337,45.475
1782237741.337,2026-06-23T19:02:21,LOWER,1,1,11.765,0.007,43.029,43.149
1782237745.340,2026-06-23T19:02:25,HIGHER,1,1,9.366,0.008,44.579,44.714
1782237749.438,2026-06-23T19:02:29,LOWER,1,1,9.640,0.008,42.614,42.732
1782237753.533,2026-06-23T19:02:33,HIGHER,1,1,7.545,0.007,43.248,43.383
1782237757.635,2026-06-23T19:02:37,LOWER,1,1,9.273,0.007,43.182,43.318
1782237761.734,2026-06-23T19:02:41,HIGHER,1,1,9.247,0.006,43.128,43.265
1782237765.734,2026-06-23T19:02:45,LOWER,1,1,9.318,0.007,45.683,45.820
1782237769.837,2026-06-23T19:02:49,HIGHER,1,1,9.289,0.008,44.598,44.735
1782237773.792,2026-06-23T19:02:53,LOWER,1,1,8.586,0.007,44.379,44.531
1782237777.795,2026-06-23T19:02:57,HIGHER,1,1,10.758,0.007,44.281,44.421
1782237781.789,2026-06-23T19:03:01,LOWER,1,1,4.729,0.007,44.474,44.616
1782237785.884,2026-06-23T19:03:05,HIGHER,1,1,4.990,0.007,43.788,43.919
1782237789.999,2026-06-23T19:03:09,LOWER,1,1,28.342,0.007,44.171,44.311
1782237794.103,2026-06-23T19:03:14,HIGHER,1,1,9.215,0.007,44.038,44.175
1782237798.201,2026-06-23T19:03:18,LOWER,1,1,5.942,0.007,44.347,44.485
1782237802.252,2026-06-23T19:03:22,HIGHER,1,1,3.949,0.007,45.331,45.470
1782237806.359,2026-06-23T19:03:26,HIGHER,2,1,12.319,0.008,44.297,44.417
1782237810.359,2026-06-23T19:03:30,LOWER,1,1,10.989,0.008,45.015,45.152
1782237814.358,2026-06-23T19:03:34,LOWER,1,1,9.353,0.008,44.805,44.943
1782237818.456,2026-06-23T19:03:38,LOWER,1,1,10.084,0.007,44.171,44.306
1782237822.551,2026-06-23T19:03:42,HIGHER,1,1,10.899,0.007,43.301,43.437
1782237826.642,2026-06-23T19:03:46,LOWER,1,1,7.775,0.008,43.478,43.623
1782237830.737,2026-06-23T19:03:50,HIGHER,1,1,6.772,0.007,43.132,43.265
1782237834.790,2026-06-23T19:03:54,HIGHER,2,1,10.242,0.007,42.946,43.041
1782237838.792,2026-06-23T19:03:58,LOWER,1,1,10.755,0.007,43.245,43.397
1782237842.890,2026-06-23T19:04:02,LOWER,1,1,11.142,0.007,43.353,43.490
1782237846.981,2026-06-23T19:04:06,LOWER,1,1,4.680,0.008,43.285,43.422
1782237851.077,2026-06-23T19:04:11,HIGHER,1,1,11.173,0.008,43.180,43.319
1782237855.138,2026-06-23T19:04:15,LOWER,1,1,10.110,0.006,28.330,28.430
1782237859.213,2026-06-23T19:04:19,HIGHER,1,1,3.292,0.007,41.517,41.638
