timestamp_unix,timestamp_iso,loop_ms,voltage_v,current_a,power_kw,soc_pct
1782235195.679,2026-06-23T18:19:55,0.653,550.40,0.000,0.000,61.0
1782235199.763,2026-06-23T18:19:59,0.505,550.40,0.000,0.000,61.0
1782235203.849,2026-06-23T18:20:03,0.561,550.40,0.000,0.000,61.0
1782235207.932,2026-06-23T18:20:07,0.532,550.40,0.000,0.000,61.0
1782235212.020,2026-06-23T18:20:12,0.713,550.40,0.000,0.000,61.0
1782235216.106,2026-06-23T18:20:16,0.673,550.40,0.000,0.000,61.0
1782235220.195,2026-06-23T18:20:20,0.493,550.40,0.000,0.000,61.0
1782235224.279,2026-06-23T18:20:24,0.504,550.40,0.000,0.000,61.0
1782235228.372,2026-06-23T18:20:28,0.619,550.40,0.000,0.000,61.0
1782235232.464,2026-06-23T18:20:32,0.513,550.40,0.000,0.000,61.0
1782235236.510,2026-06-23T18:20:36,0.619,550.40,0.000,0.000,61.0
1782235240.597,2026-06-23T18:20:40,0.617,550.40,0.000,0.000,61.0
