timestamp_unix,timestamp_iso,loop_ms,voltage_v,current_a,power_kw,soc_pct
1782316267.418,2026-06-24T16:51:07,0.610,0.00,0.000,0.000,0.0
1782316271.504,2026-06-24T16:51:11,0.610,0.00,0.000,0.000,0.0
1782316275.596,2026-06-24T16:51:15,0.610,0.00,0.000,0.000,0.0
1782316279.712,2026-06-24T16:51:19,0.610,0.00,0.000,0.000,0.0
1782316283.703,2026-06-24T16:51:23,0.610,0.00,0.000,0.000,0.0
1782316287.795,2026-06-24T16:51:27,0.610,0.00,0.000,0.000,0.0
1782316291.890,2026-06-24T16:51:31,0.610,0.00,0.000,0.000,0.0
1782316295.982,2026-06-24T16:51:35,0.610,0.00,0.000,0.000,0.0
1782316300.075,2026-06-24T16:51:40,0.610,0.00,0.000,0.000,0.0
1782316304.123,2026-06-24T16:51:44,0.610,0.00,0.000,0.000,0.0
1782316308.214,2026-06-24T16:51:48,0.610,0.00,0.000,0.000,0.0
1782316312.308,2026-06-24T16:51:52,0.610,0.00,0.000,0.000,0.0
1782316316.399,2026-06-24T16:51:56,0.610,0.00,0.000,0.000,0.0
1782316320.490,2026-06-24T16:52:00,0.610,0.00,0.000,0.000,0.0
1782316324.582,2026-06-24T16:52:04,0.610,0.00,0.000,0.000,0.0
1782316328.675,2026-06-24T16:52:08,0.610,0.00,0.000,0.000,0.0
1782316332.769,2026-06-24T16:52:12,0.610,0.00,0.000,0.000,0.0
1782316336.856,2026-06-24T16:52:16,0.610,0.00,0.000,0.000,0.0
1782316340.947,2026-06-24T16:52:20,0.610,0.00,0.000,0.000,0.0
1782316344.991,2026-06-24T16:52:24,0.610,0.00,0.000,0.000,0.0
1782316349.082,2026-06-24T16:52:29,0.610,0.00,0.000,0.000,0.0
1782316353.177,2026-06-24T16:52:33,0.610,0.00,0.000,0.000,0.0
1782316357.269,2026-06-24T16:52:37,0.610,0.00,0.000,0.000,0.0
1782316361.359,2026-06-24T16:52:41,0.610,0.00,0.000,0.000,0.0
1782316365.444,2026-06-24T16:52:45,0.610,0.00,0.000,0.000,0.0
1782316369.534,2026-06-24T16:52:49,0.610,0.00,0.000,0.000,0.0
1782316373.625,2026-06-24T16:52:53,0.610,0.00,0.000,0.000,0.0
1782316377.719,2026-06-24T16:52:57,0.610,0.00,0.000,0.000,0.0
1782316381.813,2026-06-24T16:53:01,0.610,0.00,0.000,0.000,0.0
1782316385.861,2026-06-24T16:53:05,0.610,0.00,0.000,0.000,0.0
1782316389.957,2026-06-24T16:53:09,0.610,0.00,0.000,0.000,0.0
1782316394.045,2026-06-24T16:53:14,0.610,0.00,0.000,0.000,0.0
1782316398.139,2026-06-24T16:53:18,0.610,0.00,0.000,0.000,0.0
1782316402.230,2026-06-24T16:53:22,0.610,0.00,0.000,0.000,0.0
1782316406.326,2026-06-24T16:53:26,0.610,0.00,0.000,0.000,0.0
1782316410.419,2026-06-24T16:53:30,0.610,0.00,0.000,0.000,0.0
1782316414.511,2026-06-24T16:53:34,0.610,0.00,0.000,0.000,0.0
1782316418.598,2026-06-24T16:53:38,0.610,0.00,0.000,0.000,0.0
1782316422.694,2026-06-24T16:53:42,0.610,0.00,0.000,0.000,0.0
1782316426.742,2026-06-24T16:53:46,0.610,0.00,0.000,0.000,0.0
1782316430.837,2026-06-24T16:53:50,0.610,0.00,0.000,0.000,0.0
1782316434.933,2026-06-24T16:53:54,0.610,0.00,0.000,0.000,0.0
1782316439.023,2026-06-24T16:53:59,0.610,0.00,0.000,0.000,0.0
1782316443.119,2026-06-24T16:54:03,0.610,0.00,0.000,0.000,0.0
1782316447.215,2026-06-24T16:54:07,0.610,0.00,0.000,0.000,0.0
1782316451.310,2026-06-24T16:54:11,0.610,0.00,0.000,0.000,0.0
1782316455.407,2026-06-24T16:54:15,0.610,0.00,0.000,0.000,0.0
1782316459.503,2026-06-24T16:54:19,0.610,0.00,0.000,0.000,0.0
1782316463.593,2026-06-24T16:54:23,0.610,0.00,0.000,0.000,0.0
1782316467.634,2026-06-24T16:54:27,0.610,0.00,0.000,0.000,0.0
1782316471.729,2026-06-24T16:54:31,0.610,0.00,0.000,0.000,0.0
1782316475.821,2026-06-24T16:54:35,0.610,0.00,0.000,0.000,0.0
1782316479.917,2026-06-24T16:54:39,0.610,0.00,0.000,0.000,0.0
1782316484.007,2026-06-24T16:54:44,0.610,0.00,0.000,0.000,0.0
1782316488.097,2026-06-24T16:54:48,0.610,0.00,0.000,0.000,0.0
1782316492.193,2026-06-24T16:54:52,0.610,0.00,0.000,0.000,0.0
1782316496.285,2026-06-24T16:54:56,0.610,0.00,0.000,0.000,0.0
1782316500.379,2026-06-24T16:55:00,0.610,0.00,0.000,0.000,0.0
1782316504.475,2026-06-24T16:55:04,0.610,0.00,0.000,0.000,0.0
1782316508.523,2026-06-24T16:55:08,0.610,0.00,0.000,0.000,0.0
1782316512.619,2026-06-24T16:55:12,0.610,0.00,0.000,0.000,0.0
1782316516.710,2026-06-24T16:55:16,0.610,0.00,0.000,0.000,0.0
1782316520.796,2026-06-24T16:55:20,0.610,0.00,0.000,0.000,0.0
1782316524.883,2026-06-24T16:55:24,0.610,0.00,0.000,0.000,0.0
1782316528.971,2026-06-24T16:55:28,0.610,0.00,0.000,0.000,0.0
1782316533.063,2026-06-24T16:55:33,0.610,0.00,0.000,0.000,0.0
1782316537.155,2026-06-24T16:55:37,0.610,0.00,0.000,0.000,0.0
1782316541.247,2026-06-24T16:55:41,0.610,0.00,0.000,0.000,0.0
1782316545.339,2026-06-24T16:55:45,0.610,0.00,0.000,0.000,0.0
1782316549.386,2026-06-24T16:55:49,0.610,0.00,0.000,0.000,0.0
1782316553.479,2026-06-24T16:55:53,0.610,0.00,0.000,0.000,0.0
1782316557.576,2026-06-24T16:55:57,0.610,0.00,0.000,0.000,0.0
1782316561.672,2026-06-24T16:56:01,0.610,0.00,0.000,0.000,0.0
1782316565.767,2026-06-24T16:56:05,0.610,0.00,0.000,0.000,0.0
1782316569.858,2026-06-24T16:56:09,0.610,0.00,0.000,0.000,0.0
1782316573.944,2026-06-24T16:56:13,0.610,0.00,0.000,0.000,0.0
1782316578.037,2026-06-24T16:56:18,0.610,0.00,0.000,0.000,0.0
1782316582.132,2026-06-24T16:56:22,0.610,0.00,0.000,0.000,0.0
1782316586.230,2026-06-24T16:56:26,0.610,0.00,0.000,0.000,0.0
1782316590.282,2026-06-24T16:56:30,0.610,0.00,0.000,0.000,0.0
1782316594.370,2026-06-24T16:56:34,0.610,0.00,0.000,0.000,0.0
1782316598.464,2026-06-24T16:56:38,0.610,0.00,0.000,0.000,0.0
1782316602.560,2026-06-24T16:56:42,0.610,0.00,0.000,0.000,0.0
1782316606.562,2026-06-24T16:56:46,0.610,0.00,0.000,0.000,0.0
1782316610.658,2026-06-24T16:56:50,0.610,0.00,0.000,0.000,0.0
1782316614.749,2026-06-24T16:56:54,0.610,0.00,0.000,0.000,0.0
1782316618.844,2026-06-24T16:56:58,0.610,0.00,0.000,0.000,0.0
1782316622.937,2026-06-24T16:57:02,0.610,0.00,0.000,0.000,0.0
1782316626.984,2026-06-24T16:57:06,0.610,0.00,0.000,0.000,0.0
1782316631.074,2026-06-24T16:57:11,0.610,0.00,0.000,0.000,0.0
1782316635.166,2026-06-24T16:57:15,0.610,0.00,0.000,0.000,0.0
1782316639.258,2026-06-24T16:57:19,0.610,0.00,0.000,0.000,0.0
1782316643.342,2026-06-24T16:57:23,0.610,0.00,0.000,0.000,0.0
1782316647.426,2026-06-24T16:57:27,0.610,0.00,0.000,0.000,0.0
1782316651.517,2026-06-24T16:57:31,0.610,0.00,0.000,0.000,0.0
1782316655.611,2026-06-24T16:57:35,0.610,0.00,0.000,0.000,0.0
1782316659.699,2026-06-24T16:57:39,0.610,0.00,0.000,0.000,0.0
1782316663.791,2026-06-24T16:57:43,0.610,0.00,0.000,0.000,0.0
1782316667.839,2026-06-24T16:57:47,0.610,0.00,0.000,0.000,0.0
1782316671.934,2026-06-24T16:57:51,0.610,0.00,0.000,0.000,0.0
1782316676.027,2026-06-24T16:57:56,0.610,0.00,0.000,0.000,0.0
1782316680.115,2026-06-24T16:58:00,0.610,0.00,0.000,0.000,0.0
1782316684.207,2026-06-24T16:58:04,0.610,0.00,0.000,0.000,0.0
1782316688.294,2026-06-24T16:58:08,0.610,0.00,0.000,0.000,0.0
1782316692.386,2026-06-24T16:58:12,0.610,0.00,0.000,0.000,0.0
1782316696.475,2026-06-24T16:58:16,0.610,0.00,0.000,0.000,0.0
1782316700.570,2026-06-24T16:58:20,0.610,0.00,0.000,0.000,0.0
1782316704.665,2026-06-24T16:58:24,0.610,0.00,0.000,0.000,0.0
1782316708.709,2026-06-24T16:58:28,0.610,0.00,0.000,0.000,0.0
1782316712.796,2026-06-24T16:58:32,0.610,0.00,0.000,0.000,0.0
1782316716.886,2026-06-24T16:58:36,0.610,0.00,0.000,0.000,0.0
1782316720.983,2026-06-24T16:58:40,0.610,0.00,0.000,0.000,0.0
1782316725.073,2026-06-24T16:58:45,0.610,0.00,0.000,0.000,0.0
1782316729.166,2026-06-24T16:58:49,0.610,0.00,0.000,0.000,0.0
1782316733.257,2026-06-24T16:58:53,0.610,0.00,0.000,0.000,0.0
1782316737.347,2026-06-24T16:58:57,0.610,0.00,0.000,0.000,0.0
1782316741.432,2026-06-24T16:59:01,0.610,0.00,0.000,0.000,0.0
1782316745.521,2026-06-24T16:59:05,0.610,0.00,0.000,0.000,0.0
1782316749.575,2026-06-24T16:59:09,0.610,0.00,0.000,0.000,0.0
1782316753.658,2026-06-24T16:59:13,0.610,0.00,0.000,0.000,0.0
1782316757.751,2026-06-24T16:59:17,0.610,0.00,0.000,0.000,0.0
1782316761.843,2026-06-24T16:59:21,0.610,0.00,0.000,0.000,0.0
1782316765.934,2026-06-24T16:59:25,0.610,0.00,0.000,0.000,0.0
1782316770.023,2026-06-24T16:59:30,0.610,0.00,0.000,0.000,0.0
1782316774.111,2026-06-24T16:59:34,0.610,0.00,0.000,0.000,0.0
1782316778.210,2026-06-24T16:59:38,0.610,0.00,0.000,0.000,0.0
1782316782.309,2026-06-24T16:59:42,0.610,0.00,0.000,0.000,0.0
1782316786.396,2026-06-24T16:59:46,0.610,0.00,0.000,0.000,0.0
1782316790.437,2026-06-24T16:59:50,0.610,0.00,0.000,0.000,0.0
1782316794.526,2026-06-24T16:59:54,0.610,0.00,0.000,0.000,0.0
1782316798.616,2026-06-24T16:59:58,0.610,0.00,0.000,0.000,0.0
1782316802.704,2026-06-24T17:00:02,0.610,0.00,0.000,0.000,0.0
1782316806.795,2026-06-24T17:00:06,0.610,0.00,0.000,0.000,0.0
1782316810.891,2026-06-24T17:00:10,0.610,0.00,0.000,0.000,0.0
1782316814.986,2026-06-24T17:00:14,0.610,0.00,0.000,0.000,0.0
1782316819.083,2026-06-24T17:00:19,0.610,0.00,0.000,0.000,0.0
1782316823.177,2026-06-24T17:00:23,0.610,0.00,0.000,0.000,0.0
1782316827.265,2026-06-24T17:00:27,0.610,0.00,0.000,0.000,0.0
1782316831.317,2026-06-24T17:00:31,0.610,0.00,0.000,0.000,0.0
1782316835.414,2026-06-24T17:00:35,0.610,0.00,0.000,0.000,0.0
1782316839.511,2026-06-24T17:00:39,0.610,0.00,0.000,0.000,0.0
