timestamp_unix,timestamp_iso,direction,msg_type,size_bytes,processing_ms
1782234992.821,2026-06-23T18:16:32,incoming,MeterValues,0,0.266
1782234992.822,2026-06-23T18:16:32,outgoing,CallResult,45,0.000
1782235002.960,2026-06-23T18:16:42,incoming,Heartbeat,57,0.000
1782235002.961,2026-06-23T18:16:42,outgoing,CallResult,81,0.000
1782235002.970,2026-06-23T18:16:42,incoming,MeterValues,880,0.000
1782235002.972,2026-06-23T18:16:42,incoming,MeterValues,0,0.210
1782235002.972,2026-06-23T18:16:42,outgoing,CallResult,45,0.000
1782235012.978,2026-06-23T18:16:52,incoming,Heartbeat,57,0.000
1782235012.979,2026-06-23T18:16:52,outgoing,CallResult,81,0.000
1782235013.002,2026-06-23T18:16:53,incoming,MeterValues,880,0.000
1782235013.004,2026-06-23T18:16:53,incoming,MeterValues,0,0.264
1782235013.005,2026-06-23T18:16:53,outgoing,CallResult,45,0.000
1782235023.228,2026-06-23T18:17:03,incoming,Heartbeat,57,0.000
1782235023.229,2026-06-23T18:17:03,outgoing,CallResult,81,0.000
1782235023.238,2026-06-23T18:17:03,incoming,MeterValues,880,0.000
1782235023.240,2026-06-23T18:17:03,incoming,MeterValues,0,0.272
1782235023.241,2026-06-23T18:17:03,outgoing,CallResult,45,0.000
1782235033.805,2026-06-23T18:17:13,incoming,Heartbeat,57,0.000
1782235033.806,2026-06-23T18:17:13,outgoing,CallResult,81,0.000
1782235033.815,2026-06-23T18:17:13,incoming,MeterValues,880,0.000
1782235033.817,2026-06-23T18:17:13,incoming,MeterValues,0,0.419
1782235033.818,2026-06-23T18:17:13,outgoing,CallResult,45,0.000
1782235043.826,2026-06-23T18:17:23,incoming,Heartbeat,57,0.000
1782235043.827,2026-06-23T18:17:23,outgoing,CallResult,81,0.000
1782235044.054,2026-06-23T18:17:24,incoming,MeterValues,880,0.000
1782235044.056,2026-06-23T18:17:24,incoming,MeterValues,0,0.327
1782235044.057,2026-06-23T18:17:24,outgoing,CallResult,45,0.000
1782235054.152,2026-06-23T18:17:34,incoming,Heartbeat,57,0.000
1782235054.153,2026-06-23T18:17:34,outgoing,CallResult,81,0.000
1782235054.161,2026-06-23T18:17:34,incoming,MeterValues,880,0.000
1782235054.164,2026-06-23T18:17:34,incoming,MeterValues,0,0.399
1782235054.208,2026-06-23T18:17:34,outgoing,CallResult,45,0.000
1782235064.167,2026-06-23T18:17:44,incoming,Heartbeat,57,0.000
1782235064.168,2026-06-23T18:17:44,outgoing,CallResult,81,0.000
1782235064.239,2026-06-23T18:17:44,incoming,MeterValues,880,0.000
1782235064.242,2026-06-23T18:17:44,incoming,MeterValues,0,0.338
1782235064.242,2026-06-23T18:17:44,outgoing,CallResult,45,0.000
1782235074.180,2026-06-23T18:17:54,incoming,Heartbeat,57,0.000
1782235074.181,2026-06-23T18:17:54,outgoing,CallResult,81,0.000
1782235074.276,2026-06-23T18:17:54,incoming,MeterValues,880,0.000
1782235074.278,2026-06-23T18:17:54,incoming,MeterValues,0,0.428
1782235074.279,2026-06-23T18:17:54,outgoing,CallResult,45,0.000
1782235084.272,2026-06-23T18:18:04,incoming,Heartbeat,57,0.000
1782235084.273,2026-06-23T18:18:04,outgoing,CallResult,81,0.000
1782235084.306,2026-06-23T18:18:04,incoming,MeterValues,889,0.000
1782235084.309,2026-06-23T18:18:04,incoming,MeterValues,0,0.397
1782235084.309,2026-06-23T18:18:04,outgoing,CallResult,45,0.000
1782235094.287,2026-06-23T18:18:14,incoming,Heartbeat,57,0.000
1782235094.288,2026-06-23T18:18:14,outgoing,CallResult,81,0.000
1782235094.342,2026-06-23T18:18:14,incoming,MeterValues,889,0.000
1782235094.344,2026-06-23T18:18:14,incoming,MeterValues,0,0.319
1782235094.344,2026-06-23T18:18:14,outgoing,CallResult,45,0.000
1782235104.342,2026-06-23T18:18:24,incoming,Heartbeat,57,0.000
1782235104.343,2026-06-23T18:18:24,outgoing,CallResult,81,0.000
1782235104.373,2026-06-23T18:18:24,incoming,MeterValues,886,0.000
1782235104.376,2026-06-23T18:18:24,incoming,MeterValues,0,0.310
1782235104.376,2026-06-23T18:18:24,outgoing,CallResult,45,0.000
1782235114.353,2026-06-23T18:18:34,incoming,Heartbeat,57,0.000
1782235114.354,2026-06-23T18:18:34,outgoing,CallResult,81,0.000
1782235114.408,2026-06-23T18:18:34,incoming,MeterValues,878,0.000
1782235114.411,2026-06-23T18:18:34,incoming,MeterValues,0,0.326
1782235114.411,2026-06-23T18:18:34,outgoing,CallResult,45,0.000
1782235124.368,2026-06-23T18:18:44,incoming,Heartbeat,57,0.000
1782235124.369,2026-06-23T18:18:44,outgoing,CallResult,81,0.000
1782235124.441,2026-06-23T18:18:44,incoming,MeterValues,878,0.000
1782235124.443,2026-06-23T18:18:44,incoming,MeterValues,0,0.278
1782235124.444,2026-06-23T18:18:44,outgoing,CallResult,45,0.000
1782235134.385,2026-06-23T18:18:54,incoming,Heartbeat,57,0.000
1782235134.386,2026-06-23T18:18:54,outgoing,CallResult,81,0.000
1782235134.710,2026-06-23T18:18:54,incoming,MeterValues,879,0.000
1782235134.712,2026-06-23T18:18:54,incoming,MeterValues,0,0.264
1782235134.713,2026-06-23T18:18:54,outgoing,CallResult,45,0.000
1782235144.553,2026-06-23T18:19:04,incoming,Heartbeat,57,0.000
1782235144.554,2026-06-23T18:19:04,outgoing,CallResult,81,0.000
1782235144.749,2026-06-23T18:19:04,incoming,MeterValues,867,0.000
1782235144.752,2026-06-23T18:19:04,incoming,MeterValues,0,0.264
1782235144.752,2026-06-23T18:19:04,outgoing,CallResult,45,0.000
1782235154.577,2026-06-23T18:19:14,incoming,Heartbeat,57,0.000
1782235154.578,2026-06-23T18:19:14,outgoing,CallResult,81,0.000
1782235154.784,2026-06-23T18:19:14,incoming,MeterValues,867,0.000
1782235154.786,2026-06-23T18:19:14,incoming,MeterValues,0,0.270
1782235154.787,2026-06-23T18:19:14,outgoing,CallResult,45,0.000
1782235164.596,2026-06-23T18:19:24,incoming,Heartbeat,57,0.000
1782235164.597,2026-06-23T18:19:24,outgoing,CallResult,81,0.000
1782235164.982,2026-06-23T18:19:24,incoming,MeterValues,867,0.000
1782235164.984,2026-06-23T18:19:24,incoming,MeterValues,0,0.266
1782235164.985,2026-06-23T18:19:24,outgoing,CallResult,45,0.000
1782235174.613,2026-06-23T18:19:34,incoming,Heartbeat,57,0.000
1782235174.614,2026-06-23T18:19:34,outgoing,CallResult,81,0.000
1782235175.025,2026-06-23T18:19:35,incoming,MeterValues,867,0.000
1782235175.027,2026-06-23T18:19:35,incoming,MeterValues,0,0.217
1782235175.027,2026-06-23T18:19:35,outgoing,CallResult,45,0.000
1782235184.631,2026-06-23T18:19:44,incoming,Heartbeat,57,0.000
1782235184.632,2026-06-23T18:19:44,outgoing,CallResult,81,0.000
1782235185.061,2026-06-23T18:19:45,incoming,MeterValues,867,0.000
1782235185.063,2026-06-23T18:19:45,incoming,MeterValues,0,0.271
1782235185.064,2026-06-23T18:19:45,outgoing,CallResult,45,0.000
1782235194.649,2026-06-23T18:19:54,incoming,Heartbeat,57,0.000
1782235194.650,2026-06-23T18:19:54,outgoing,CallResult,81,0.000
1782235195.102,2026-06-23T18:19:55,incoming,MeterValues,867,0.000
1782235195.104,2026-06-23T18:19:55,incoming,MeterValues,0,0.272
1782235195.105,2026-06-23T18:19:55,outgoing,CallResult,45,0.000
1782235204.668,2026-06-23T18:20:04,incoming,Heartbeat,57,0.000
1782235204.669,2026-06-23T18:20:04,outgoing,CallResult,81,0.000
1782235205.343,2026-06-23T18:20:05,incoming,MeterValues,867,0.000
1782235205.345,2026-06-23T18:20:05,incoming,MeterValues,0,0.262
1782235205.345,2026-06-23T18:20:05,outgoing,CallResult,45,0.000
1782235215.257,2026-06-23T18:20:15,incoming,Heartbeat,57,0.000
1782235215.258,2026-06-23T18:20:15,outgoing,CallResult,81,0.000
1782235215.384,2026-06-23T18:20:15,incoming,MeterValues,867,0.000
1782235215.386,2026-06-23T18:20:15,incoming,MeterValues,0,0.270
1782235215.387,2026-06-23T18:20:15,outgoing,CallResult,45,0.000
1782235225.268,2026-06-23T18:20:25,incoming,Heartbeat,57,0.000
1782235225.269,2026-06-23T18:20:25,outgoing,CallResult,81,0.000
1782235225.422,2026-06-23T18:20:25,incoming,MeterValues,867,0.000
1782235225.425,2026-06-23T18:20:25,incoming,MeterValues,0,0.325
1782235225.425,2026-06-23T18:20:25,outgoing,CallResult,45,0.000
1782235235.282,2026-06-23T18:20:35,incoming,Heartbeat,57,0.000
1782235235.283,2026-06-23T18:20:35,outgoing,CallResult,81,0.000
1782235235.608,2026-06-23T18:20:35,incoming,MeterValues,867,0.000
1782235235.611,2026-06-23T18:20:35,incoming,MeterValues,0,0.386
1782235235.611,2026-06-23T18:20:35,outgoing,CallResult,45,0.000
