timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,ev.py_pid,ev.py_cpu_pct,ev.py_rss_mb
1782665074.6281693,2026-06-28T16:44:34Z,14.4,334.4,80.9,1348,0.0,14.6
1782665079.6313052,2026-06-28T16:44:39Z,11.9,334.7,80.5,1348,0.0,14.6
1782665084.6343226,2026-06-28T16:44:44Z,13.8,334.7,80.5,1348,0.0,14.6
1782665089.636922,2026-06-28T16:44:49Z,12.0,334.9,80.4,1348,0.0,14.6
1782665094.639584,2026-06-28T16:44:54Z,13.6,334.9,80.4,1348,0.0,14.6
1782665099.6423943,2026-06-28T16:44:59Z,11.8,334.9,80.4,1348,0.2,14.6
1782665104.645126,2026-06-28T16:45:04Z,13.8,334.9,80.4,1348,0.2,14.6
1782665109.6477757,2026-06-28T16:45:09Z,13.7,335.0,80.2,1348,0.0,14.6
1782665114.6505232,2026-06-28T16:45:14Z,14.9,335.0,80.2,1348,0.0,14.6
1782665119.6532514,2026-06-28T16:45:19Z,11.7,335.0,80.2,1348,0.0,14.6
1782665124.6559072,2026-06-28T16:45:24Z,14.7,335.0,80.2,1348,0.0,14.6
1782665129.6586401,2026-06-28T16:45:29Z,12.0,335.0,80.2,1348,0.0,14.6
1782665134.6614034,2026-06-28T16:45:34Z,13.9,335.3,79.9,1348,0.2,14.6
1782665139.664053,2026-06-28T16:45:39Z,11.9,335.3,79.9,1348,0.0,14.6
1782665144.666816,2026-06-28T16:45:44Z,14.5,335.5,79.7,1348,0.0,14.6
1782665149.669616,2026-06-28T16:45:49Z,12.5,335.5,79.7,1348,0.2,14.6
1782665154.6731827,2026-06-28T16:45:54Z,12.6,335.5,79.7,1348,0.0,14.6
1782665159.6768174,2026-06-28T16:45:59Z,12.9,335.5,79.7,1348,0.0,14.6
1782665164.6802638,2026-06-28T16:46:04Z,12.0,335.5,79.7,1348,0.0,14.6
1782665169.6835709,2026-06-28T16:46:09Z,16.9,335.5,79.7,1348,0.2,14.6
1782665174.686664,2026-06-28T16:46:14Z,12.1,335.5,79.7,1348,0.2,14.6
1782665179.6897721,2026-06-28T16:46:19Z,13.8,335.6,79.6,1348,0.0,14.6
1782665184.692577,2026-06-28T16:46:24Z,12.3,335.6,79.6,1348,0.0,14.6
1782665189.6957452,2026-06-28T16:46:29Z,13.9,335.6,79.6,1348,0.0,14.6
1782665194.7023184,2026-06-28T16:46:34Z,11.7,335.6,79.6,1348,0.2,14.6
1782665199.7057152,2026-06-28T16:46:39Z,18.7,335.6,79.6,1348,0.0,14.6
1782665204.708659,2026-06-28T16:46:44Z,14.8,335.5,79.7,1348,0.0,14.6
1782665209.7131422,2026-06-28T16:46:49Z,14.1,335.8,79.4,1348,0.2,14.6
1782665214.7161882,2026-06-28T16:46:54Z,12.0,335.8,79.4,1348,0.0,14.6
1782665219.7195318,2026-06-28T16:46:59Z,13.9,335.8,79.4,1348,0.2,14.6
1782665224.7222147,2026-06-28T16:47:04Z,11.7,335.8,79.4,1348,0.0,14.6
1782665229.7248547,2026-06-28T16:47:09Z,23.6,335.7,79.5,1348,0.0,14.6
1782665234.7275794,2026-06-28T16:47:14Z,13.1,335.7,79.5,1348,0.0,14.6
1782665239.7303293,2026-06-28T16:47:19Z,12.2,336.0,79.2,1348,0.2,14.6
1782665244.7336874,2026-06-28T16:47:24Z,13.0,336.3,78.9,1348,0.0,14.6
1782665249.7366214,2026-06-28T16:47:29Z,13.2,336.3,78.9,1348,0.0,14.6
1782665254.7398546,2026-06-28T16:47:34Z,12.8,336.3,78.9,1348,0.0,14.6
1782665259.7428253,2026-06-28T16:47:39Z,12.8,336.3,78.9,1348,0.2,14.6
1782665264.7455688,2026-06-28T16:47:44Z,13.0,336.3,78.9,1348,0.0,14.6
1782665269.7483072,2026-06-28T16:47:49Z,12.9,336.3,78.9,1348,0.0,14.6
1782665274.751389,2026-06-28T16:47:54Z,12.9,336.4,78.8,1348,0.0,14.6
1782665279.7547834,2026-06-28T16:47:59Z,13.0,336.4,78.8,1348,0.4,14.6
1782665284.7575061,2026-06-28T16:48:04Z,11.8,336.4,78.8,1348,0.0,14.6
1782665289.7609582,2026-06-28T16:48:09Z,13.6,336.4,78.8,1348,0.0,14.6
1782665294.763698,2026-06-28T16:48:14Z,12.2,336.2,79.0,1348,0.0,14.6
1782665299.7670178,2026-06-28T16:48:19Z,14.1,336.2,79.1,1348,0.0,14.6
1782665304.7701092,2026-06-28T16:48:24Z,12.8,336.0,79.2,1348,0.2,14.6
1782665309.7727644,2026-06-28T16:48:29Z,12.8,336.2,79.0,1348,0.0,14.6
1782665314.7754688,2026-06-28T16:48:34Z,12.4,336.2,79.0,1348,0.0,14.6
1782665319.779364,2026-06-28T16:48:39Z,12.8,336.1,79.2,1348,0.2,14.6
1782665324.7830455,2026-06-28T16:48:44Z,13.4,336.1,79.2,1348,0.0,14.6
1782665329.7865899,2026-06-28T16:48:49Z,13.1,336.0,79.2,1348,0.0,14.6
1782665334.789295,2026-06-28T16:48:54Z,12.6,336.0,79.2,1348,0.2,14.6
1782665339.792035,2026-06-28T16:48:59Z,11.7,335.9,79.4,1348,0.0,14.6
1782665344.794761,2026-06-28T16:49:04Z,19.8,335.9,79.4,1348,0.0,14.6
1782665349.7975686,2026-06-28T16:49:09Z,11.8,335.9,79.4,1348,0.0,14.6
1782665354.8005447,2026-06-28T16:49:14Z,14.1,335.9,79.4,1348,0.2,14.6
1782665359.8035746,2026-06-28T16:49:19Z,11.8,335.9,79.4,1348,0.0,14.6
1782665364.8062809,2026-06-28T16:49:24Z,13.6,335.9,79.4,1348,0.0,14.6
1782665369.8089454,2026-06-28T16:49:29Z,11.8,335.9,79.4,1348,0.0,14.6
1782665374.8117006,2026-06-28T16:49:34Z,13.8,336.4,78.9,1348,0.2,14.6
1782665379.815165,2026-06-28T16:49:39Z,12.1,336.3,78.9,1348,0.0,14.6
1782665384.8185937,2026-06-28T16:49:44Z,12.9,336.3,78.9,1348,0.0,14.6
1782665389.8214219,2026-06-28T16:49:49Z,12.8,336.3,78.9,1348,0.2,14.6
1782665394.8240397,2026-06-28T16:49:54Z,12.5,336.3,78.9,1348,0.0,14.6
1782665399.8269079,2026-06-28T16:49:59Z,17.5,336.3,78.9,1348,0.0,14.6
1782665404.8298411,2026-06-28T16:50:04Z,12.3,336.5,78.8,1348,0.0,14.6
1782665409.832942,2026-06-28T16:50:09Z,13.9,336.4,78.8,1348,0.0,14.6
1782665414.8357198,2026-06-28T16:50:14Z,11.9,336.4,78.8,1348,0.2,14.6
1782665419.8391554,2026-06-28T16:50:19Z,13.9,336.4,78.8,1348,0.0,14.6
1782665424.8426514,2026-06-28T16:50:24Z,11.8,336.4,78.8,1348,0.0,14.6
1782665429.8453994,2026-06-28T16:50:29Z,21.9,337.2,78.0,1348,0.2,14.6
1782665434.8480687,2026-06-28T16:50:34Z,11.2,337.2,78.0,1348,0.0,14.6
1782665439.850859,2026-06-28T16:50:39Z,13.8,337.4,77.9,1348,0.0,14.6
1782665444.8539622,2026-06-28T16:50:44Z,11.8,337.3,77.9,1348,0.0,14.6
1782665449.8566935,2026-06-28T16:50:49Z,12.3,337.3,77.9,1348,0.2,14.6
1782665454.8601213,2026-06-28T16:50:54Z,12.9,337.3,77.9,1348,0.0,14.6
1782665459.863829,2026-06-28T16:50:59Z,25.5,337.3,77.9,1348,0.0,14.6
1782665464.866858,2026-06-28T16:51:04Z,12.3,337.3,77.9,1348,0.2,14.6
1782665469.8696702,2026-06-28T16:51:09Z,12.5,337.3,77.9,1348,0.2,14.6
1782665474.873118,2026-06-28T16:51:14Z,12.9,337.3,77.9,1348,0.0,14.6
1782665479.8761575,2026-06-28T16:51:19Z,12.4,337.3,78.0,1348,0.0,14.6
1782665484.8788736,2026-06-28T16:51:24Z,12.6,337.3,78.0,1348,0.0,14.6
1782665489.8816192,2026-06-28T16:51:29Z,13.5,337.3,78.0,1348,0.0,14.6
1782665494.8842723,2026-06-28T16:51:34Z,11.5,337.3,77.9,1348,0.2,14.6
1782665499.8870935,2026-06-28T16:51:39Z,14.1,337.4,77.8,1348,0.0,14.6
1782665504.8907263,2026-06-28T16:51:44Z,13.2,337.5,77.7,1348,0.2,14.6
1782665509.8937707,2026-06-28T16:51:49Z,12.4,337.5,77.7,1348,0.0,14.6
1782665514.896486,2026-06-28T16:51:54Z,12.6,337.5,77.7,1348,0.0,14.6
1782665519.8996782,2026-06-28T16:51:59Z,12.9,337.5,77.7,1348,0.0,14.6
1782665524.9027386,2026-06-28T16:52:04Z,12.3,337.5,77.7,1348,0.0,14.6
1782665529.9055636,2026-06-28T16:52:09Z,12.5,337.5,77.7,1348,0.2,14.6
1782665534.9098508,2026-06-28T16:52:14Z,13.0,337.5,77.7,1348,0.0,14.6
1782665539.9134145,2026-06-28T16:52:19Z,11.5,337.4,77.8,1348,0.0,14.6
1782665544.916151,2026-06-28T16:52:24Z,13.6,337.4,77.8,1348,0.2,14.6
1782665549.919632,2026-06-28T16:52:29Z,12.0,337.5,77.7,1348,0.0,14.6
1782665554.9231315,2026-06-28T16:52:34Z,13.4,337.4,77.8,1348,0.0,14.6
1782665559.9259307,2026-06-28T16:52:39Z,11.6,337.5,77.7,1348,0.2,14.6
1782665564.9292724,2026-06-28T16:52:44Z,14.1,337.5,77.7,1348,0.0,14.6
1782665569.9322696,2026-06-28T16:52:49Z,12.0,337.5,77.7,1348,0.2,14.6
1782665574.9361424,2026-06-28T16:52:54Z,13.0,337.5,77.7,1348,0.0,14.6
1782665579.9397085,2026-06-28T16:52:59Z,15.5,337.5,77.7,1348,0.0,14.6
1782665584.9431736,2026-06-28T16:53:04Z,12.5,337.4,77.8,1348,0.0,14.6
1782665589.9459646,2026-06-28T16:53:09Z,12.5,337.4,77.9,1348,0.2,14.6
1782665594.9492562,2026-06-28T16:53:14Z,12.5,337.4,77.9,1348,0.0,14.6
1782665599.9519088,2026-06-28T16:53:19Z,13.2,337.1,78.1,1348,0.0,14.6
1782665604.9546762,2026-06-28T16:53:24Z,11.6,337.3,77.9,1348,0.2,14.6
1782665609.957455,2026-06-28T16:53:29Z,13.9,337.2,78.1,1348,0.0,14.6
1782665614.960349,2026-06-28T16:53:34Z,11.8,337.2,78.1,1348,0.2,14.6
1782665619.963131,2026-06-28T16:53:39Z,13.2,337.2,78.1,1348,0.0,14.6
1782665624.9659154,2026-06-28T16:53:44Z,11.9,337.2,78.1,1348,0.0,14.6
1782665629.9692035,2026-06-28T16:53:49Z,13.8,337.2,78.1,1348,0.0,14.6
1782665634.9724433,2026-06-28T16:53:54Z,11.6,337.3,77.9,1348,0.0,14.6
1782665639.976488,2026-06-28T16:53:59Z,13.7,337.1,78.1,1348,0.2,14.6
1782665644.9796293,2026-06-28T16:54:04Z,12.8,337.2,78.0,1348,0.2,14.6
1782665649.983152,2026-06-28T16:54:09Z,11.4,337.2,78.1,1348,0.0,14.6
1782665654.9859354,2026-06-28T16:54:14Z,13.4,337.2,78.1,1348,0.0,14.6
1782665659.9894266,2026-06-28T16:54:19Z,26.3,337.1,78.1,1348,0.0,14.6
1782665664.9923651,2026-06-28T16:54:24Z,13.9,337.1,78.1,1348,0.0,14.6
1782665669.9950798,2026-06-28T16:54:29Z,11.3,337.1,78.1,1348,0.2,14.6
1782665674.9978857,2026-06-28T16:54:34Z,13.9,337.1,78.1,1348,0.0,14.6
1782665680.001199,2026-06-28T16:54:40Z,11.8,337.1,78.1,1348,0.0,14.6
1782665685.0039032,2026-06-28T16:54:45Z,16.5,337.1,78.1,1348,0.0,14.6
1782665690.0069227,2026-06-28T16:54:50Z,18.3,337.2,78.0,1348,0.2,14.6
1782665695.0097237,2026-06-28T16:54:55Z,14.1,337.1,78.1,1348,0.0,14.6
1782665700.0131814,2026-06-28T16:55:00Z,11.6,337.3,77.9,1348,0.0,14.6
1782665705.0158436,2026-06-28T16:55:05Z,12.4,337.3,77.9,1348,0.2,14.6
1782665710.0186455,2026-06-28T16:55:10Z,13.1,337.3,77.9,1348,0.0,14.6
1782665715.0221915,2026-06-28T16:55:15Z,12.5,335.8,79.4,1348,0.0,14.6
1782665720.0248554,2026-06-28T16:55:20Z,12.5,335.8,79.4,1348,0.2,14.6
1782665725.0275748,2026-06-28T16:55:25Z,12.8,336.6,78.6,1348,0.0,14.6
1782665730.03076,2026-06-28T16:55:30Z,13.1,336.6,78.6,1348,0.0,14.6
1782665735.0334814,2026-06-28T16:55:35Z,12.3,336.9,78.3,1348,0.2,14.6
1782665740.036207,2026-06-28T16:55:40Z,13.8,336.9,78.3,1348,0.0,14.6
1782665745.0400288,2026-06-28T16:55:45Z,11.8,336.9,78.3,1348,0.0,14.6
1782665750.0427558,2026-06-28T16:55:50Z,13.2,336.9,78.3,1348,0.0,14.6
1782665755.0455658,2026-06-28T16:55:55Z,12.1,336.8,78.4,1348,0.0,14.6
1782665760.0489318,2026-06-28T16:56:00Z,12.7,336.8,78.4,1348,0.2,14.6
1782665765.0515919,2026-06-28T16:56:05Z,12.5,336.9,78.3,1348,0.0,14.6
1782665770.0543973,2026-06-28T16:56:10Z,12.9,336.9,78.3,1348,0.0,14.6
1782665775.0579066,2026-06-28T16:56:15Z,13.0,336.9,78.3,1348,0.2,14.6
1782665780.0610862,2026-06-28T16:56:20Z,12.4,336.9,78.3,1348,0.2,14.6
1782665785.0637963,2026-06-28T16:56:25Z,13.7,336.9,78.3,1348,0.0,14.6
1782665790.0671897,2026-06-28T16:56:30Z,12.0,336.9,78.4,1348,0.0,14.6
1782665795.0699303,2026-06-28T16:56:35Z,13.1,336.7,78.6,1348,0.0,14.6
1782665800.072636,2026-06-28T16:56:40Z,12.4,336.9,78.3,1348,0.0,14.6
1782665805.0756521,2026-06-28T16:56:45Z,13.9,336.9,78.3,1348,0.0,14.6
1782665810.07841,2026-06-28T16:56:50Z,11.5,336.9,78.3,1348,0.2,14.6
1782665815.0812118,2026-06-28T16:56:55Z,12.8,336.9,78.3,1348,0.0,14.6
1782665820.0848112,2026-06-28T16:57:00Z,13.0,336.9,78.3,1348,0.0,14.6
1782665825.0877588,2026-06-28T16:57:05Z,12.3,336.9,78.3,1348,0.2,14.6
1782665830.0905538,2026-06-28T16:57:10Z,12.6,336.9,78.3,1348,0.0,14.6
1782665835.0940907,2026-06-28T16:57:15Z,13.1,337.1,78.1,1348,0.2,14.6
1782665840.0971348,2026-06-28T16:57:20Z,12.3,337.1,78.1,1348,0.0,14.6
1782665845.1003106,2026-06-28T16:57:25Z,12.8,337.2,78.0,1348,0.0,14.6
1782665850.1035328,2026-06-28T16:57:30Z,13.3,337.1,78.1,1348,0.0,14.6
1782665855.1070251,2026-06-28T16:57:35Z,12.1,337.1,78.1,1348,0.0,14.6
1782665860.1098237,2026-06-28T16:57:40Z,11.7,337.1,78.1,1348,0.2,14.6
1782665865.1128166,2026-06-28T16:57:45Z,14.1,337.3,77.9,1348,0.2,14.6
1782665870.1158843,2026-06-28T16:57:50Z,12.1,337.3,77.9,1348,0.0,14.6
1782665875.119577,2026-06-28T16:57:55Z,13.0,337.3,77.9,1348,0.0,14.6
1782665880.1231585,2026-06-28T16:58:00Z,13.3,337.2,78.0,1348,0.0,14.6
1782665885.1264195,2026-06-28T16:58:05Z,13.0,337.2,78.0,1348,0.0,14.6
1782665890.129173,2026-06-28T16:58:10Z,12.5,337.2,78.0,1348,0.2,14.6
1782665895.1324697,2026-06-28T16:58:15Z,12.3,337.0,78.2,1348,0.0,14.6
1782665900.1352048,2026-06-28T16:58:20Z,13.3,337.9,77.3,1348,0.2,14.6
1782665905.1379547,2026-06-28T16:58:25Z,11.4,337.7,77.5,1348,0.0,14.6
1782665910.1407187,2026-06-28T16:58:30Z,14.0,337.7,77.5,1348,0.2,14.6
1782665915.143754,2026-06-28T16:58:35Z,12.2,337.7,77.5,1348,0.0,14.6
1782665920.1465569,2026-06-28T16:58:40Z,13.2,337.7,77.5,1348,0.0,14.6
1782665925.1500258,2026-06-28T16:58:45Z,12.0,337.7,77.5,1348,0.0,14.6
1782665930.152942,2026-06-28T16:58:50Z,13.6,337.7,77.5,1348,0.2,14.6
1782665935.1557357,2026-06-28T16:58:55Z,11.5,337.6,77.6,1348,0.0,14.6
1782665940.160367,2026-06-28T16:59:00Z,14.1,337.5,77.7,1348,0.0,14.6
1782665945.1630495,2026-06-28T16:59:05Z,11.5,337.5,77.7,1348,0.0,14.6
1782665950.1658409,2026-06-28T16:59:10Z,12.5,337.5,77.7,1348,0.0,14.6
1782665955.1693196,2026-06-28T16:59:15Z,13.1,337.5,77.7,1348,0.0,14.6
1782665960.1724315,2026-06-28T16:59:20Z,12.3,337.5,77.7,1348,0.2,14.6
1782665965.1752043,2026-06-28T16:59:25Z,13.4,337.7,77.6,1348,0.2,14.6
1782665970.1782784,2026-06-28T16:59:30Z,12.0,337.6,77.6,1348,0.0,14.6
1782665975.181347,2026-06-28T16:59:35Z,13.8,337.6,77.6,1348,0.0,14.6
1782665980.1840296,2026-06-28T16:59:40Z,11.5,337.6,77.6,1348,0.0,14.6
1782665985.186839,2026-06-28T16:59:45Z,13.7,337.6,77.6,1348,0.2,14.6
1782665990.190242,2026-06-28T16:59:50Z,12.0,337.6,77.6,1348,0.0,14.6
1782665995.1928618,2026-06-28T16:59:55Z,13.3,337.8,77.5,1348,0.0,14.6
1782666000.195688,2026-06-28T17:00:00Z,11.5,337.7,77.5,1348,0.2,14.6
1782666005.1990917,2026-06-28T17:00:05Z,13.2,337.7,77.5,1348,0.0,14.6
1782666010.2018898,2026-06-28T17:00:10Z,13.2,337.7,77.5,1348,0.0,14.6
1782666015.204597,2026-06-28T17:00:15Z,11.7,337.7,77.5,1348,0.2,14.6
1782666020.207663,2026-06-28T17:00:20Z,14.0,337.7,77.5,1348,0.0,14.6
1782666025.210354,2026-06-28T17:00:25Z,11.3,337.7,77.5,1348,0.0,14.6
1782666030.2131414,2026-06-28T17:00:30Z,14.4,337.8,77.4,1348,0.0,14.6
1782666035.217315,2026-06-28T17:00:35Z,11.9,337.8,77.4,1348,0.0,14.6
1782666040.2199912,2026-06-28T17:00:40Z,13.6,337.8,77.5,1348,0.2,14.6
1782666045.2227707,2026-06-28T17:00:45Z,13.3,337.8,77.5,1348,0.0,14.6
1782666050.2261195,2026-06-28T17:00:50Z,12.6,337.8,77.5,1348,0.0,14.6
1782666055.2287524,2026-06-28T17:00:55Z,12.7,337.8,77.5,1348,0.0,14.6
1782666060.231562,2026-06-28T17:01:00Z,12.7,337.9,77.3,1348,0.2,14.6
1782666065.23502,2026-06-28T17:01:05Z,12.8,337.9,77.3,1348,0.2,14.6
1782666070.2382524,2026-06-28T17:01:10Z,12.5,337.9,77.4,1348,0.0,14.6
1782666075.2410023,2026-06-28T17:01:15Z,13.1,337.9,77.4,1348,0.0,14.6
1782666080.2444267,2026-06-28T17:01:20Z,12.9,337.8,77.4,1348,0.2,14.6
1782666085.2474368,2026-06-28T17:01:25Z,12.6,337.9,77.3,1348,0.0,14.6
1782666090.2501297,2026-06-28T17:01:30Z,12.2,337.8,77.4,1348,0.0,14.6
1782666095.25278,2026-06-28T17:01:35Z,12.5,337.9,77.4,1348,0.0,14.6
1782666100.2554684,2026-06-28T17:01:40Z,13.5,337.9,77.4,1348,0.2,14.6
1782666105.2582066,2026-06-28T17:01:45Z,12.0,337.8,77.4,1348,0.0,14.6
1782666110.2615309,2026-06-28T17:01:50Z,12.8,337.8,77.4,1348,0.0,14.6
1782666115.2648573,2026-06-28T17:01:55Z,14.2,337.8,77.4,1348,0.0,14.6
1782666120.2679348,2026-06-28T17:02:00Z,12.6,337.8,77.4,1348,0.0,14.6
1782666125.2707136,2026-06-28T17:02:05Z,12.5,338.1,77.1,1348,0.2,14.6
1782666130.2746353,2026-06-28T17:02:10Z,13.0,338.1,77.1,1348,0.2,14.6
1782666135.278143,2026-06-28T17:02:15Z,14.1,338.1,77.2,1348,0.0,14.6
1782666140.2809114,2026-06-28T17:02:20Z,14.8,338.0,77.2,1348,0.0,14.6
1782666145.2840853,2026-06-28T17:02:25Z,23.3,341.7,73.5,1348,0.2,14.6
1782666150.2868881,2026-06-28T17:02:30Z,13.0,335.6,79.6,1348,0.0,14.6
1782666155.2905312,2026-06-28T17:02:35Z,12.9,335.6,79.6,1348,0.0,14.6
1782666160.2932913,2026-06-28T17:02:40Z,11.4,336.3,78.9,1348,0.0,14.6
1782666165.2959907,2026-06-28T17:02:45Z,13.8,336.3,78.9,1348,0.0,14.6
1782666170.2990687,2026-06-28T17:02:50Z,12.5,336.4,78.8,1348,0.2,14.6
1782666175.301821,2026-06-28T17:02:55Z,12.5,336.5,78.7,1348,0.0,14.6
1782666180.3046284,2026-06-28T17:03:00Z,13.3,336.4,78.8,1348,0.0,14.6
1782666185.308012,2026-06-28T17:03:05Z,12.3,336.4,78.8,1348,0.2,14.6
1782666190.3107548,2026-06-28T17:03:10Z,12.5,336.4,78.8,1348,0.0,14.6
1782666195.313886,2026-06-28T17:03:15Z,12.1,336.5,78.7,1348,0.0,14.6
1782666200.3165724,2026-06-28T17:03:20Z,15.7,336.5,78.7,1348,0.0,14.6
1782666205.319229,2026-06-28T17:03:25Z,11.5,336.5,78.7,1348,0.0,14.6
1782666210.3220224,2026-06-28T17:03:30Z,13.9,336.7,78.5,1348,0.2,14.6
1782666215.325113,2026-06-28T17:03:35Z,12.0,336.7,78.5,1348,0.2,14.6
1782666220.3277333,2026-06-28T17:03:40Z,13.3,336.7,78.5,1348,0.0,14.6
1782666225.3304915,2026-06-28T17:03:45Z,11.9,336.9,78.3,1348,0.0,14.6
1782666230.3340273,2026-06-28T17:03:50Z,13.7,336.9,78.3,1348,0.0,14.6
1782666235.336683,2026-06-28T17:03:55Z,11.5,336.9,78.3,1348,0.2,14.6
1782666240.3394976,2026-06-28T17:04:00Z,13.9,336.9,78.3,1348,0.0,14.6
1782666245.343197,2026-06-28T17:04:05Z,12.6,336.8,78.4,1348,0.0,14.6
1782666250.345994,2026-06-28T17:04:10Z,11.7,336.9,78.3,1348,0.2,14.6
1782666255.3490005,2026-06-28T17:04:15Z,23.2,336.9,78.3,1348,0.0,14.6
1782666260.3522544,2026-06-28T17:04:20Z,12.2,337.1,78.1,1348,0.0,14.6
1782666265.355587,2026-06-28T17:04:25Z,13.5,337.1,78.1,1348,0.0,14.6
1782666270.3583748,2026-06-28T17:04:30Z,11.8,337.1,78.1,1348,0.0,14.6
1782666275.3620768,2026-06-28T17:04:35Z,13.5,337.1,78.2,1348,0.2,14.6
1782666280.364773,2026-06-28T17:04:40Z,11.4,337.1,78.2,1348,0.0,14.6
1782666285.3681004,2026-06-28T17:04:45Z,13.9,337.1,78.2,1348,0.0,14.6
1782666290.3711102,2026-06-28T17:04:50Z,11.4,337.1,78.1,1348,0.2,14.6
1782666295.3739402,2026-06-28T17:04:55Z,13.7,337.1,78.1,1348,0.0,14.6
1782666300.377149,2026-06-28T17:05:00Z,11.9,337.1,78.1,1348,0.0,14.6
1782666305.3802028,2026-06-28T17:05:05Z,12.2,337.1,78.1,1348,0.2,14.6
1782666310.383401,2026-06-28T17:05:10Z,13.9,337.1,78.1,1348,0.0,14.6
1782666315.390179,2026-06-28T17:05:15Z,11.7,337.1,78.1,1348,0.2,14.6
1782666320.3928633,2026-06-28T17:05:20Z,13.5,337.1,78.1,1348,0.0,14.6
1782666325.3958218,2026-06-28T17:05:25Z,12.2,337.2,78.0,1348,0.0,14.6
1782666330.39853,2026-06-28T17:05:30Z,13.4,337.2,78.0,1348,0.0,14.6
1782666335.4013116,2026-06-28T17:05:35Z,11.7,337.2,78.0,1348,0.2,14.6
1782666340.4043329,2026-06-28T17:05:40Z,13.8,337.2,78.0,1348,0.0,14.6
1782666345.4077034,2026-06-28T17:05:45Z,12.5,337.2,78.0,1348,0.0,14.6
1782666350.4112637,2026-06-28T17:05:50Z,12.5,337.2,78.0,1348,0.0,14.6
1782666355.414384,2026-06-28T17:05:55Z,13.1,337.4,77.9,1348,0.2,14.6
1782666360.417174,2026-06-28T17:06:00Z,12.4,337.4,77.9,1348,0.2,14.6
1782666365.4198806,2026-06-28T17:06:05Z,12.7,337.4,77.9,1348,0.0,14.6
1782666370.423206,2026-06-28T17:06:10Z,12.8,337.3,77.9,1348,0.0,14.6
1782666375.4259243,2026-06-28T17:06:15Z,12.5,337.3,77.9,1348,0.0,14.6
1782666380.4286323,2026-06-28T17:06:20Z,12.7,337.3,77.9,1348,0.2,14.6
1782666385.4316714,2026-06-28T17:06:25Z,12.7,337.3,77.9,1348,0.0,14.6
1782666390.4344535,2026-06-28T17:06:30Z,12.6,337.5,77.7,1348,0.0,14.6
1782666395.4378812,2026-06-28T17:06:35Z,13.2,337.5,77.7,1348,0.2,14.6
1782666400.4404807,2026-06-28T17:06:40Z,12.0,337.5,77.7,1348,0.0,14.6
1782666405.4432132,2026-06-28T17:06:45Z,12.9,337.5,77.7,1348,0.0,14.6
1782666410.4466565,2026-06-28T17:06:50Z,11.8,337.5,77.7,1348,0.0,14.6
1782666415.4493794,2026-06-28T17:06:55Z,13.2,337.5,77.7,1348,0.0,14.6
1782666420.4521642,2026-06-28T17:07:00Z,12.2,337.5,77.7,1348,0.2,14.6
1782666425.4552524,2026-06-28T17:07:05Z,13.3,337.5,77.7,1348,0.0,14.6
1782666430.4580903,2026-06-28T17:07:10Z,11.6,337.6,77.6,1348,0.0,14.6
1782666435.4611208,2026-06-28T17:07:15Z,14.0,337.5,77.7,1348,0.2,14.6
1782666440.463742,2026-06-28T17:07:20Z,11.5,337.4,77.8,1348,0.0,14.6
1782666445.46648,2026-06-28T17:07:25Z,13.5,337.2,78.0,1348,0.0,14.6
1782666450.4697797,2026-06-28T17:07:30Z,11.9,337.2,78.0,1348,0.2,14.6
1782666455.4724376,2026-06-28T17:07:35Z,13.1,337.0,78.2,1348,0.0,14.6
1782666460.4763684,2026-06-28T17:07:40Z,13.2,337.0,78.2,1348,0.0,14.6
1782666465.4790454,2026-06-28T17:07:45Z,11.3,337.0,78.2,1348,0.2,14.6
1782666470.4818132,2026-06-28T17:07:50Z,13.9,337.0,78.2,1348,0.0,14.6
1782666475.4846785,2026-06-28T17:07:55Z,11.9,337.0,78.2,1348,0.0,14.6
1782666480.487501,2026-06-28T17:08:00Z,13.3,336.8,78.4,1348,0.2,14.6
1782666485.4903336,2026-06-28T17:08:05Z,12.0,336.9,78.3,1348,0.0,14.6
1782666490.4937818,2026-06-28T17:08:10Z,13.8,336.9,78.3,1348,0.0,14.6
1782666495.496491,2026-06-28T17:08:15Z,11.5,336.7,78.5,1348,0.0,14.6
1782666500.499601,2026-06-28T17:08:20Z,13.9,336.7,78.5,1348,0.0,14.6
1782666505.502716,2026-06-28T17:08:25Z,12.5,336.7,78.5,1348,0.0,14.6
1782666510.5055256,2026-06-28T17:08:30Z,12.3,336.7,78.5,1348,0.2,14.6
1782666515.5081847,2026-06-28T17:08:35Z,13.2,336.6,78.6,1348,0.0,14.6
1782666520.5108755,2026-06-28T17:08:40Z,11.3,336.7,78.5,1348,0.0,14.6
1782666525.5138168,2026-06-28T17:08:45Z,14.1,336.6,78.6,1348,0.2,14.6
1782666530.5165138,2026-06-28T17:08:50Z,11.3,336.6,78.6,1348,0.0,14.6
1782666535.5192826,2026-06-28T17:08:55Z,13.9,336.6,78.6,1348,0.2,14.6
1782666540.5230575,2026-06-28T17:09:00Z,11.7,336.6,78.6,1348,0.0,14.6
1782666545.5258334,2026-06-28T17:09:05Z,13.4,336.6,78.6,1348,0.0,14.6
1782666550.5292757,2026-06-28T17:09:10Z,12.1,336.6,78.6,1348,0.2,14.6
1782666555.531899,2026-06-28T17:09:15Z,13.2,336.7,78.5,1348,0.0,14.6
