timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,ev.py_pid,ev.py_cpu_pct,ev.py_rss_mb
1782663526.267244,2026-06-28T16:18:46Z,18.1,193.4,221.8,1180,0.0,14.6
1782663531.2708042,2026-06-28T16:18:51Z,22.6,185.9,229.3,1180,0.2,14.6
1782663536.274028,2026-06-28T16:18:56Z,16.0,130.1,285.1,1180,0.0,14.6
1782663541.2783167,2026-06-28T16:19:01Z,0.2,130.6,284.6,1180,0.0,14.6
1782663546.2824497,2026-06-28T16:19:06Z,0.0,130.6,284.6,1180,0.0,14.6
1782663551.2867086,2026-06-28T16:19:11Z,0.0,130.6,284.6,1180,0.0,14.6
1782663556.2909563,2026-06-28T16:19:16Z,0.2,130.6,284.6,1180,0.2,14.6
