timestamp_unix,timestamp_iso,loop_ms,voltage_v,current_a,power_kw,soc_pct
1782664047.913,2026-06-28T17:27:27,0.682,550.40,281.600,154.993,67.0
1782664052.008,2026-06-28T17:27:32,0.678,550.40,281.600,154.993,68.0
1782664056.103,2026-06-28T17:27:36,0.746,550.40,281.600,154.993,68.0
1782664060.200,2026-06-28T17:27:40,0.681,550.40,281.600,154.993,68.0
1782664064.247,2026-06-28T17:27:44,0.771,550.40,281.600,154.993,68.0
1782664068.340,2026-06-28T17:27:48,0.679,550.40,281.600,154.993,68.0
1782664072.437,2026-06-28T17:27:52,0.760,550.40,281.600,154.993,69.0
1782664076.534,2026-06-28T17:27:56,0.767,550.40,281.600,154.993,69.0
1782664080.632,2026-06-28T17:28:00,0.943,550.40,281.600,154.993,69.0
1782664084.728,2026-06-28T17:28:04,0.686,550.40,281.600,154.993,69.0
1782664088.825,2026-06-28T17:28:08,1.033,550.40,281.600,154.993,70.0
1782664092.919,2026-06-28T17:28:12,0.754,550.40,281.600,154.993,70.0
1782664097.011,2026-06-28T17:28:17,0.684,550.40,281.600,154.993,70.0
1782664101.105,2026-06-28T17:28:21,0.762,550.40,281.600,154.993,70.0
1782664105.155,2026-06-28T17:28:25,0.775,550.40,281.600,154.993,70.0
1782664109.253,2026-06-28T17:28:29,0.675,550.40,281.600,154.993,71.0
1782664113.349,2026-06-28T17:28:33,0.675,550.40,281.600,154.993,71.0
1782664117.442,2026-06-28T17:28:37,0.683,550.40,281.600,154.993,71.0
1782664121.535,2026-06-28T17:28:41,0.681,550.40,281.600,154.993,71.0
1782664125.628,2026-06-28T17:28:45,0.788,550.40,281.600,154.993,71.0
1782664129.721,2026-06-28T17:28:49,0.783,550.40,281.600,154.993,72.0
1782664133.813,2026-06-28T17:28:53,0.772,550.40,281.600,154.993,72.0
1782664137.901,2026-06-28T17:28:57,0.756,550.40,281.600,154.993,72.0
1782664141.992,2026-06-28T17:29:01,0.917,550.40,281.600,154.993,72.0
1782664146.036,2026-06-28T17:29:06,0.816,550.40,281.600,154.993,72.0
1782664150.128,2026-06-28T17:29:10,0.734,550.40,281.600,154.993,73.0
1782664154.216,2026-06-28T17:29:14,0.945,550.40,281.600,154.993,73.0
1782664158.307,2026-06-28T17:29:18,0.884,550.40,281.600,154.993,73.0
1782664162.397,2026-06-28T17:29:22,0.814,550.40,281.600,154.993,73.0
1782664166.490,2026-06-28T17:29:26,0.763,550.40,281.600,154.993,73.0
1782664170.585,2026-06-28T17:29:30,0.672,550.40,281.600,154.993,74.0
1782664174.678,2026-06-28T17:29:34,0.793,550.40,281.600,154.993,74.0
1782664178.770,2026-06-28T17:29:38,0.761,550.40,281.600,154.993,74.0
1782664182.862,2026-06-28T17:29:42,1.043,550.40,281.600,154.993,74.0
1782664186.914,2026-06-28T17:29:46,0.750,550.40,281.600,154.993,75.0
1782664191.009,2026-06-28T17:29:51,0.755,550.40,281.600,154.993,75.0
1782664195.105,2026-06-28T17:29:55,1.024,550.40,281.600,154.993,75.0
1782664199.198,2026-06-28T17:29:59,0.739,550.40,281.600,154.993,75.0
1782664203.291,2026-06-28T17:30:03,1.047,550.40,281.600,154.993,75.0
1782664207.389,2026-06-28T17:30:07,0.677,550.40,281.600,154.993,76.0
1782664211.483,2026-06-28T17:30:11,0.689,550.40,281.600,154.993,76.0
1782664215.572,2026-06-28T17:30:15,0.758,550.40,281.600,154.993,76.0
1782664219.667,2026-06-28T17:30:19,0.688,550.40,281.600,154.993,76.0
1782664223.764,2026-06-28T17:30:23,0.683,550.40,281.600,154.993,76.0
1782664227.830,2026-06-28T17:30:27,0.730,550.40,281.600,154.993,77.0
1782664231.835,2026-06-28T17:30:31,0.686,550.40,263.400,144.975,77.0
1782664235.844,2026-06-28T17:30:35,0.678,550.40,245.300,135.013,77.0
1782664239.851,2026-06-28T17:30:39,0.795,550.40,227.100,124.996,77.0
1782664243.864,2026-06-28T17:30:43,0.682,550.40,208.900,114.979,77.0
1782664247.973,2026-06-28T17:30:47,0.717,550.40,190.800,105.016,77.0
1782664251.931,2026-06-28T17:30:51,0.766,550.40,172.600,94.999,78.0
1782664255.936,2026-06-28T17:30:55,0.708,550.40,154.400,84.982,78.0
1782664259.938,2026-06-28T17:30:59,1.283,550.40,136.300,75.020,78.0
1782664263.936,2026-06-28T17:31:03,0.696,550.40,118.100,65.002,78.0
1782664268.044,2026-06-28T17:31:08,0.672,550.40,99.930,55.001,78.0
1782664272.151,2026-06-28T17:31:12,0.716,550.40,81.760,45.001,78.0
1782664276.114,2026-06-28T17:31:16,0.765,550.40,63.590,35.000,78.0
1782664280.117,2026-06-28T17:31:20,0.735,550.40,45.420,24.999,78.0
1782664284.218,2026-06-28T17:31:24,0.776,550.40,27.250,14.998,78.0
1782664288.219,2026-06-28T17:31:28,0.681,550.40,9.084,5.000,78.0
1782664292.220,2026-06-28T17:31:32,0.703,550.40,0.000,0.000,78.0
1782664296.320,2026-06-28T17:31:36,0.673,550.40,9.084,5.000,78.0
1782664300.288,2026-06-28T17:31:40,0.912,550.40,0.000,0.000,78.0
1782664304.293,2026-06-28T17:31:44,0.867,550.40,-18.170,-10.001,78.0
1782664308.295,2026-06-28T17:31:48,0.676,550.40,-9.084,-5.000,78.0
1782664312.295,2026-06-28T17:31:52,0.764,550.40,0.000,0.000,78.0
1782664316.403,2026-06-28T17:31:56,0.901,550.40,9.084,5.000,78.0
1782664320.507,2026-06-28T17:32:00,0.852,550.40,0.000,0.000,78.0
1782664324.459,2026-06-28T17:32:04,0.781,550.40,9.084,5.000,78.0
1782664328.565,2026-06-28T17:32:08,0.679,550.40,18.170,10.001,78.0
1782664332.563,2026-06-28T17:32:12,0.743,550.40,0.000,0.000,78.0
1782664336.559,2026-06-28T17:32:16,0.696,550.40,-18.170,-10.001,78.0
1782664340.655,2026-06-28T17:32:20,0.775,550.40,-9.084,-5.000,78.0
1782664344.752,2026-06-28T17:32:24,0.758,550.40,0.000,0.000,78.0
1782664348.853,2026-06-28T17:32:28,0.693,550.40,9.084,5.000,78.0
1782664352.810,2026-06-28T17:32:32,0.907,550.40,0.000,0.000,78.0
1782664356.810,2026-06-28T17:32:36,0.820,550.40,-18.170,-10.001,78.0
1782664360.813,2026-06-28T17:32:40,0.823,550.40,-9.084,-5.000,78.0
1782664364.907,2026-06-28T17:32:44,1.401,550.40,0.000,0.000,78.0
1782664368.908,2026-06-28T17:32:48,0.671,550.40,9.084,5.000,78.0
1782664373.005,2026-06-28T17:32:53,0.666,550.40,0.000,0.000,78.0
1782664377.059,2026-06-28T17:32:57,0.669,550.40,9.084,5.000,78.0
1782664381.154,2026-06-28T17:33:01,0.767,550.40,18.170,10.001,78.0
1782664385.253,2026-06-28T17:33:05,1.106,550.40,0.000,0.000,78.0
1782664389.347,2026-06-28T17:33:09,0.674,550.40,9.084,5.000,78.0
1782664393.447,2026-06-28T17:33:13,0.691,550.40,0.000,0.000,78.0
1782664397.443,2026-06-28T17:33:17,0.779,550.40,9.084,5.000,78.0
1782664401.545,2026-06-28T17:33:21,0.698,550.40,0.000,0.000,78.0
1782664405.644,2026-06-28T17:33:25,0.736,550.40,9.084,5.000,78.0
1782664409.745,2026-06-28T17:33:29,0.664,550.40,0.000,0.000,78.0
1782664413.795,2026-06-28T17:33:33,0.802,550.40,9.084,5.000,78.0
1782664417.888,2026-06-28T17:33:37,0.704,550.40,0.000,0.000,78.0
1782664421.988,2026-06-28T17:33:41,0.680,550.40,9.084,5.000,78.0
1782664425.986,2026-06-28T17:33:45,0.696,550.40,0.000,0.000,78.0
1782664430.080,2026-06-28T17:33:50,0.751,550.40,9.084,5.000,78.0
1782664434.177,2026-06-28T17:33:54,0.711,550.40,18.170,10.001,78.0
1782664438.177,2026-06-28T17:33:58,0.711,550.40,0.000,0.000,78.0
1782664442.277,2026-06-28T17:34:02,0.674,550.40,9.084,5.000,78.0
1782664446.342,2026-06-28T17:34:06,0.695,550.40,0.000,0.000,78.0
1782664450.341,2026-06-28T17:34:10,0.797,550.40,9.084,5.000,78.0
1782664454.349,2026-06-28T17:34:14,0.686,550.40,18.170,10.001,78.0
1782664458.348,2026-06-28T17:34:18,0.790,550.40,0.000,0.000,78.0
1782664462.453,2026-06-28T17:34:22,0.801,550.40,9.084,5.000,78.0
1782664466.553,2026-06-28T17:34:26,0.682,550.40,0.000,0.000,78.0
1782664470.650,2026-06-28T17:34:30,0.677,550.40,9.084,5.000,78.0
1782664474.607,2026-06-28T17:34:34,0.675,550.40,0.000,0.000,78.0
1782664478.605,2026-06-28T17:34:38,0.685,550.40,9.084,5.000,78.0
1782664482.705,2026-06-28T17:34:42,0.671,550.40,0.000,0.000,78.0
1782664486.802,2026-06-28T17:34:46,0.699,550.40,9.084,5.000,78.0
1782664490.907,2026-06-28T17:34:50,0.705,550.40,0.000,0.000,78.0
1782664495.007,2026-06-28T17:34:55,0.682,550.40,9.084,5.000,78.0
1782664499.105,2026-06-28T17:34:59,0.686,550.40,0.000,0.000,78.0
1782664503.199,2026-06-28T17:35:03,0.782,550.40,9.084,5.000,78.0
1782664507.261,2026-06-28T17:35:07,0.674,550.40,0.000,0.000,78.0
1782664511.256,2026-06-28T17:35:11,0.695,550.40,-18.170,-10.001,78.0
1782664515.261,2026-06-28T17:35:15,0.688,550.40,-9.084,-5.000,78.0
1782664519.256,2026-06-28T17:35:19,0.686,550.40,0.000,0.000,78.0
1782664523.259,2026-06-28T17:35:23,0.755,550.40,9.084,5.000,78.0
1782664527.356,2026-06-28T17:35:27,1.130,550.40,0.000,0.000,78.0
1782664531.416,2026-06-28T17:35:31,0.666,550.40,9.084,5.000,78.0
1782664535.422,2026-06-28T17:35:35,0.773,550.40,18.170,10.001,78.0
1782664539.417,2026-06-28T17:35:39,0.678,550.40,0.000,0.000,78.0
1782664543.516,2026-06-28T17:35:43,0.675,550.40,9.084,5.000,78.0
1782664547.609,2026-06-28T17:35:47,0.686,550.40,0.000,0.000,78.0
1782664551.705,2026-06-28T17:35:51,0.866,550.40,9.084,5.000,78.0
1782664555.801,2026-06-28T17:35:55,0.755,550.40,0.000,0.000,78.0
1782664559.902,2026-06-28T17:35:59,0.951,550.40,9.084,5.000,78.0
1782664563.954,2026-06-28T17:36:03,0.858,550.40,0.000,0.000,78.0
1782664567.957,2026-06-28T17:36:07,0.709,550.40,9.084,5.000,78.0
1782664572.056,2026-06-28T17:36:12,0.666,550.40,0.000,0.000,78.0
1782664576.056,2026-06-28T17:36:16,0.689,550.40,9.084,5.000,78.0
1782664580.155,2026-06-28T17:36:20,0.861,550.40,0.000,0.000,78.0
1782664584.246,2026-06-28T17:36:24,0.763,550.40,9.084,5.000,78.0
1782664588.343,2026-06-28T17:36:28,0.682,550.40,0.000,0.000,78.0
1782664592.440,2026-06-28T17:36:32,0.715,550.40,9.084,5.000,78.0
1782664596.486,2026-06-28T17:36:36,0.775,550.40,0.000,0.000,78.0
1782664600.589,2026-06-28T17:36:40,0.690,550.40,9.084,5.000,78.0
1782664604.594,2026-06-28T17:36:44,0.794,550.40,0.000,0.000,78.0
1782664608.595,2026-06-28T17:36:48,0.763,550.40,9.084,5.000,78.0
1782664612.692,2026-06-28T17:36:52,0.844,550.40,0.000,0.000,78.0
1782664616.791,2026-06-28T17:36:56,0.706,550.40,9.084,5.000,78.0
1782664620.882,2026-06-28T17:37:00,0.805,550.40,0.000,0.000,78.0
1782664624.979,2026-06-28T17:37:04,0.738,550.40,9.084,5.000,78.0
1782664628.939,2026-06-28T17:37:08,0.801,550.40,0.000,0.000,78.0
1782664633.034,2026-06-28T17:37:13,0.813,550.40,-18.170,-10.001,78.0
1782664637.127,2026-06-28T17:37:17,0.708,550.40,-9.084,-5.000,78.0
1782664641.227,2026-06-28T17:37:21,0.695,550.40,0.000,0.000,78.0
1782664645.323,2026-06-28T17:37:25,0.760,550.40,9.084,5.000,78.0
1782664649.328,2026-06-28T17:37:29,0.679,550.40,0.000,0.000,78.0
1782664653.418,2026-06-28T17:37:33,0.714,550.40,9.084,5.000,78.0
1782664657.510,2026-06-28T17:37:37,0.691,550.40,0.000,0.000,78.0
1782664661.555,2026-06-28T17:37:41,0.900,550.40,9.084,5.000,78.0
1782664665.654,2026-06-28T17:37:45,0.698,550.40,18.170,10.001,78.0
1782664669.652,2026-06-28T17:37:49,0.671,550.40,0.000,0.000,78.0
1782664673.746,2026-06-28T17:37:53,0.711,550.40,9.084,5.000,78.0
1782664677.843,2026-06-28T17:37:57,0.707,550.40,0.000,0.000,78.0
1782664681.936,2026-06-28T17:38:01,0.773,550.40,9.084,5.000,78.0
1782664686.032,2026-06-28T17:38:06,0.672,550.40,0.000,0.000,78.0
1782664690.128,2026-06-28T17:38:10,0.761,550.40,9.084,5.000,78.0
1782664694.220,2026-06-28T17:38:14,0.681,550.40,0.000,0.000,78.0
1782664698.268,2026-06-28T17:38:18,0.764,550.40,9.084,5.000,78.0
1782664702.363,2026-06-28T17:38:22,0.770,550.40,0.000,0.000,78.0
1782664706.364,2026-06-28T17:38:26,0.682,550.40,9.084,5.000,78.0
1782664710.457,2026-06-28T17:38:30,0.796,550.40,0.000,0.000,78.0
1782664714.552,2026-06-28T17:38:34,0.772,550.40,9.084,5.000,78.0
1782664718.643,2026-06-28T17:38:38,0.678,550.40,0.000,0.000,78.0
1782664722.739,2026-06-28T17:38:42,0.767,550.40,9.084,5.000,78.0
1782664726.835,2026-06-28T17:38:46,0.664,550.40,0.000,0.000,78.0
1782664730.936,2026-06-28T17:38:50,0.721,550.40,9.084,5.000,78.0
1782664734.889,2026-06-28T17:38:54,0.758,550.40,0.000,0.000,78.0
1782664738.984,2026-06-28T17:38:58,0.776,550.40,9.084,5.000,78.0
1782664743.073,2026-06-28T17:39:03,0.898,550.40,0.000,0.000,78.0
1782664747.162,2026-06-28T17:39:07,0.674,550.40,9.084,5.000,78.0
1782664751.261,2026-06-28T17:39:11,0.775,550.40,18.170,10.001,79.0
1782664755.356,2026-06-28T17:39:15,0.679,550.40,0.000,0.000,79.0
1782664759.356,2026-06-28T17:39:19,0.690,550.40,9.084,5.000,79.0
1782664763.455,2026-06-28T17:39:23,0.673,550.40,0.000,0.000,79.0
1782664767.410,2026-06-28T17:39:27,0.874,550.40,9.084,5.000,79.0
1782664771.506,2026-06-28T17:39:31,0.739,550.40,18.170,10.001,79.0
1782664775.608,2026-06-28T17:39:35,0.666,550.40,0.000,0.000,79.0
1782664779.707,2026-06-28T17:39:39,0.800,550.40,9.084,5.000,79.0
1782664783.710,2026-06-28T17:39:43,0.790,550.40,0.000,0.000,79.0
1782664787.709,2026-06-28T17:39:47,0.777,550.40,9.084,5.000,79.0
1782664791.810,2026-06-28T17:39:51,0.663,550.40,0.000,0.000,79.0
1782664795.766,2026-06-28T17:39:55,0.677,550.40,9.084,5.000,79.0
1782664799.765,2026-06-28T17:39:59,0.790,550.40,0.000,0.000,79.0
1782664803.856,2026-06-28T17:40:03,0.773,550.40,9.084,5.000,79.0
1782664807.945,2026-06-28T17:40:07,0.676,550.40,0.000,0.000,79.0
1782664812.039,2026-06-28T17:40:12,0.662,550.40,9.084,5.000,79.0
1782664816.035,2026-06-28T17:40:16,0.669,550.40,0.000,0.000,79.0
1782664820.131,2026-06-28T17:40:20,0.672,550.40,9.084,5.000,79.0
1782664824.185,2026-06-28T17:40:24,0.719,550.40,0.000,0.000,79.0
1782664828.273,2026-06-28T17:40:28,0.679,550.40,9.084,5.000,79.0
1782664832.367,2026-06-28T17:40:32,0.756,550.40,0.000,0.000,79.0
1782664836.457,2026-06-28T17:40:36,0.908,550.40,9.084,5.000,79.0
1782664840.546,2026-06-28T17:40:40,0.673,550.40,0.000,0.000,79.0
1782664844.644,2026-06-28T17:40:44,0.769,550.40,9.084,5.000,79.0
1782664848.740,2026-06-28T17:40:48,0.736,550.40,0.000,0.000,79.0
1782664852.743,2026-06-28T17:40:52,0.793,550.40,9.084,5.000,79.0
1782664856.832,2026-06-28T17:40:56,0.673,550.40,0.000,0.000,79.0
1782664860.886,2026-06-28T17:41:00,0.740,550.40,9.084,5.000,79.0
1782664864.987,2026-06-28T17:41:04,0.672,550.40,0.000,0.000,79.0
1782664868.991,2026-06-28T17:41:08,0.767,550.40,9.084,5.000,79.0
1782664873.077,2026-06-28T17:41:13,0.679,550.40,0.000,0.000,79.0
1782664877.171,2026-06-28T17:41:17,0.891,550.40,9.084,5.000,79.0
1782664881.273,2026-06-28T17:41:21,0.679,550.40,0.000,0.000,79.0
1782664885.347,2026-06-28T17:41:25,0.844,550.40,-18.170,-10.001,79.0
1782664889.416,2026-06-28T17:41:29,0.676,550.40,-9.084,-5.000,79.0
1782664893.510,2026-06-28T17:41:33,0.807,550.40,0.000,0.000,79.0
1782664897.554,2026-06-28T17:41:37,0.787,550.40,9.084,5.000,79.0
1782664901.651,2026-06-28T17:41:41,0.685,550.40,18.170,10.001,79.0
1782664905.752,2026-06-28T17:41:45,0.782,550.40,0.000,0.000,79.0
1782664909.844,2026-06-28T17:41:49,0.673,550.40,-18.170,-10.001,79.0
1782664913.933,2026-06-28T17:41:53,0.672,550.40,-9.084,-5.000,79.0
1782664918.029,2026-06-28T17:41:58,0.698,550.40,0.000,0.000,79.0
1782664922.120,2026-06-28T17:42:02,0.907,550.40,9.084,5.000,79.0
1782664926.215,2026-06-28T17:42:06,0.672,550.40,0.000,0.000,79.0
1782664930.307,2026-06-28T17:42:10,0.675,550.40,9.084,5.000,79.0
1782664934.400,2026-06-28T17:42:14,0.682,550.40,0.000,0.000,79.0
1782664938.444,2026-06-28T17:42:18,0.772,550.40,9.084,5.000,79.0
1782664942.533,2026-06-28T17:42:22,0.752,550.40,0.000,0.000,79.0
1782664946.627,2026-06-28T17:42:26,0.685,550.40,9.084,5.000,79.0
1782664950.720,2026-06-28T17:42:30,0.800,550.40,0.000,0.000,79.0
1782664954.815,2026-06-28T17:42:34,0.796,550.40,9.084,5.000,79.0
1782664958.905,2026-06-28T17:42:38,0.672,550.40,0.000,0.000,79.0
1782664962.996,2026-06-28T17:42:42,0.682,550.40,9.084,5.000,79.0
1782664967.086,2026-06-28T17:42:47,0.781,550.40,0.000,0.000,79.0
1782664971.180,2026-06-28T17:42:51,0.749,550.40,9.084,5.000,79.0
1782664975.283,2026-06-28T17:42:55,0.671,550.40,0.000,0.000,79.0
1782664979.237,2026-06-28T17:42:59,0.709,550.40,9.084,5.000,79.0
1782664983.333,2026-06-28T17:43:03,0.686,550.40,0.000,0.000,79.0
1782664987.425,2026-06-28T17:43:07,0.926,550.40,9.084,5.000,79.0
1782664991.521,2026-06-28T17:43:11,0.762,550.40,0.000,0.000,79.0
1782664995.616,2026-06-28T17:43:15,0.720,550.40,-18.170,-10.001,79.0
1782664999.708,2026-06-28T17:43:19,0.765,550.40,-9.084,-5.000,79.0
1782665003.803,2026-06-28T17:43:23,0.664,550.40,0.000,0.000,79.0
1782665007.895,2026-06-28T17:43:27,0.779,550.40,9.084,5.000,79.0
1782665011.993,2026-06-28T17:43:31,0.678,550.40,0.000,0.000,79.0
1782665016.043,2026-06-28T17:43:36,0.780,550.40,9.084,5.000,79.0
1782665020.144,2026-06-28T17:43:40,0.759,550.40,18.170,10.001,79.0
1782665024.235,2026-06-28T17:43:44,0.713,550.40,0.000,0.000,79.0
1782665028.324,2026-06-28T17:43:48,0.788,550.40,9.084,5.000,79.0
1782665032.414,2026-06-28T17:43:52,0.674,550.40,0.000,0.000,79.0
1782665036.506,2026-06-28T17:43:56,0.678,550.40,9.084,5.000,79.0
1782665040.597,2026-06-28T17:44:00,0.675,550.40,0.000,0.000,79.0
1782665044.687,2026-06-28T17:44:04,0.682,550.40,9.084,5.000,79.0
1782665048.782,2026-06-28T17:44:08,0.757,550.40,0.000,0.000,79.0
